bin,sex,location,date,count
7,K,Opolskie,2021-03-23,1.0
8,K,Opolskie,2021-03-23,2.0
4,M,Opolskie,2021-03-23,1.0
6,M,Opolskie,2021-03-23,1.0
7,M,Opolskie,2021-03-23,2.0
8,M,Opolskie,2021-03-23,3.0
6,K,Podkarpackie,2021-03-23,1.0
8,K,Podkarpackie,2021-03-23,5.0
6,M,Podkarpackie,2021-03-23,6.0
7,M,Podkarpackie,2021-03-23,5.0
8,M,Podkarpackie,2021-03-23,5.0
5,M,Podlaskie,2021-03-23,1.0
6,M,Podlaskie,2021-03-23,1.0
7,M,Podlaskie,2021-03-23,1.0
6,K,Pomorskie,2021-03-23,1.0
7,K,Pomorskie,2021-03-23,2.0
8,K,Pomorskie,2021-03-23,7.0
4,M,Pomorskie,2021-03-23,2.0
5,M,Pomorskie,2021-03-23,3.0
6,M,Pomorskie,2021-03-23,7.0
7,M,Pomorskie,2021-03-23,2.0
8,M,Pomorskie,2021-03-23,3.0
5,K,Warmińsko-Mazurskie,2021-03-23,1.0
6,K,Warmińsko-Mazurskie,2021-03-23,1.0
7,K,Warmińsko-Mazurskie,2021-03-23,4.0
8,K,Warmińsko-Mazurskie,2021-03-23,5.0
3,M,Warmińsko-Mazurskie,2021-03-23,1.0
5,M,Warmińsko-Mazurskie,2021-03-23,1.0
6,M,Warmińsko-Mazurskie,2021-03-23,2.0
7,M,Warmińsko-Mazurskie,2021-03-23,2.0
8,M,Warmińsko-Mazurskie,2021-03-23,7.0
6,K,Wielkopolskie,2021-03-23,1.0
8,K,Wielkopolskie,2021-03-23,3.0
4,M,Wielkopolskie,2021-03-23,1.0
6,M,Wielkopolskie,2021-03-23,2.0
7,M,Wielkopolskie,2021-03-23,3.0
8,M,Wielkopolskie,2021-03-23,2.0
5,M,Zachodniopomorskie,2021-03-23,1.0
6,M,Zachodniopomorskie,2021-03-23,1.0
7,M,Zachodniopomorskie,2021-03-23,1.0
8,M,Zachodniopomorskie,2021-03-23,1.0
6,K,Łódzkie,2021-03-23,2.0
7,K,Łódzkie,2021-03-23,4.0
8,K,Łódzkie,2021-03-23,4.0
5,M,Łódzkie,2021-03-23,1.0
6,M,Łódzkie,2021-03-23,5.0
7,M,Łódzkie,2021-03-23,3.0
8,M,Łódzkie,2021-03-23,5.0
6,K,Śląskie,2021-03-23,4.0
7,K,Śląskie,2021-03-23,8.0
8,K,Śląskie,2021-03-23,10.0
3,M,Śląskie,2021-03-23,1.0
4,M,Śląskie,2021-03-23,1.0
5,M,Śląskie,2021-03-23,2.0
6,M,Śląskie,2021-03-23,6.0
7,M,Śląskie,2021-03-23,13.0
8,M,Śląskie,2021-03-23,6.0
5,K,Świętokrzyskie,2021-03-23,1.0
7,K,Świętokrzyskie,2021-03-23,2.0
8,K,Świętokrzyskie,2021-03-23,3.0
6,M,Świętokrzyskie,2021-03-23,3.0
7,M,Świętokrzyskie,2021-03-23,2.0
8,M,Świętokrzyskie,2021-03-23,5.0
6,K,Dolnośląskie,2021-03-24,6.0
7,K,Dolnośląskie,2021-03-24,5.0
8,K,Dolnośląskie,2021-03-24,8.0
4,M,Dolnośląskie,2021-03-24,1.0
5,M,Dolnośląskie,2021-03-24,4.0
6,M,Dolnośląskie,2021-03-24,5.0
7,M,Dolnośląskie,2021-03-24,6.0
8,M,Dolnośląskie,2021-03-24,9.0
4,K,Kujawsko-Pomorskie,2021-03-24,1.0
5,K,Kujawsko-Pomorskie,2021-03-24,1.0
6,K,Kujawsko-Pomorskie,2021-03-24,6.0
7,K,Kujawsko-Pomorskie,2021-03-24,8.0
8,K,Kujawsko-Pomorskie,2021-03-24,7.0
5,M,Kujawsko-Pomorskie,2021-03-24,3.0
6,M,Kujawsko-Pomorskie,2021-03-24,6.0
7,M,Kujawsko-Pomorskie,2021-03-24,11.0
8,M,Kujawsko-Pomorskie,2021-03-24,4.0
4,K,Lubelskie,2021-03-24,1.0
6,K,Lubelskie,2021-03-24,2.0
7,K,Lubelskie,2021-03-24,6.0
8,K,Lubelskie,2021-03-24,10.0
4,M,Lubelskie,2021-03-24,1.0
6,M,Lubelskie,2021-03-24,3.0
7,M,Lubelskie,2021-03-24,5.0
8,M,Lubelskie,2021-03-24,6.0
5,K,Lubuskie,2021-03-24,1.0
6,K,Lubuskie,2021-03-24,1.0
7,K,Lubuskie,2021-03-24,5.0
8,K,Lubuskie,2021-03-24,1.0
5,M,Lubuskie,2021-03-24,1.0
6,M,Lubuskie,2021-03-24,2.0
7,M,Lubuskie,2021-03-24,3.0
4,K,Mazowieckie,2021-03-24,1.0
5,K,Mazowieckie,2021-03-24,1.0
6,K,Mazowieckie,2021-03-24,7.0
7,K,Mazowieckie,2021-03-24,7.0
8,K,Mazowieckie,2021-03-24,11.0
4,M,Mazowieckie,2021-03-24,2.0
5,M,Mazowieckie,2021-03-24,2.0
6,M,Mazowieckie,2021-03-24,11.0
7,M,Mazowieckie,2021-03-24,18.0
8,M,Mazowieckie,2021-03-24,9.0
5,K,Małopolskie,2021-03-24,2.0
6,K,Małopolskie,2021-03-24,1.0
7,K,Małopolskie,2021-03-24,2.0
8,K,Małopolskie,2021-03-24,4.0
5,M,Małopolskie,2021-03-24,1.0
6,M,Małopolskie,2021-03-24,6.0
7,M,Małopolskie,2021-03-24,5.0
8,M,Małopolskie,2021-03-24,7.0
8,K,Opolskie,2021-03-24,3.0
6,M,Opolskie,2021-03-24,1.0
7,M,Opolskie,2021-03-24,3.0
8,M,Opolskie,2021-03-24,1.0
5,K,Podkarpackie,2021-03-24,3.0
6,K,Podkarpackie,2021-03-24,6.0
7,K,Podkarpackie,2021-03-24,5.0
8,K,Podkarpackie,2021-03-24,10.0
4,M,Podkarpackie,2021-03-24,2.0
5,M,Podkarpackie,2021-03-24,1.0
6,M,Podkarpackie,2021-03-24,6.0
7,M,Podkarpackie,2021-03-24,9.0
8,M,Podkarpackie,2021-03-24,11.0
5,K,Podlaskie,2021-03-24,2.0
6,K,Podlaskie,2021-03-24,1.0
7,K,Podlaskie,2021-03-24,3.0
8,K,Podlaskie,2021-03-24,4.0
4,M,Podlaskie,2021-03-24,1.0
6,M,Podlaskie,2021-03-24,1.0
7,M,Podlaskie,2021-03-24,2.0
8,M,Podlaskie,2021-03-24,4.0
5,K,Pomorskie,2021-03-24,3.0
6,K,Pomorskie,2021-03-24,6.0
7,K,Pomorskie,2021-03-24,5.0
8,K,Pomorskie,2021-03-24,5.0
4,M,Pomorskie,2021-03-24,1.0
5,M,Pomorskie,2021-03-24,2.0
6,M,Pomorskie,2021-03-24,6.0
7,M,Pomorskie,2021-03-24,9.0
8,M,Pomorskie,2021-03-24,6.0
2,K,Warmińsko-Mazurskie,2021-03-24,1.0
6,K,Warmińsko-Mazurskie,2021-03-24,2.0
7,K,Warmińsko-Mazurskie,2021-03-24,6.0
8,K,Warmińsko-Mazurskie,2021-03-24,4.0
4,M,Warmińsko-Mazurskie,2021-03-24,2.0
5,M,Warmińsko-Mazurskie,2021-03-24,1.0
6,M,Warmińsko-Mazurskie,2021-03-24,1.0
7,M,Warmińsko-Mazurskie,2021-03-24,4.0
8,M,Warmińsko-Mazurskie,2021-03-24,6.0
5,K,Wielkopolskie,2021-03-24,1.0
6,K,Wielkopolskie,2021-03-24,3.0
7,K,Wielkopolskie,2021-03-24,6.0
8,K,Wielkopolskie,2021-03-24,7.0
6,M,Wielkopolskie,2021-03-24,6.0
7,M,Wielkopolskie,2021-03-24,4.0
8,M,Wielkopolskie,2021-03-24,3.0
6,K,Zachodniopomorskie,2021-03-24,1.0
8,K,Zachodniopomorskie,2021-03-24,5.0
5,M,Zachodniopomorskie,2021-03-24,1.0
6,M,Zachodniopomorskie,2021-03-24,3.0
7,M,Zachodniopomorskie,2021-03-24,5.0
8,M,Zachodniopomorskie,2021-03-24,4.0
6,K,Łódzkie,2021-03-24,2.0
7,K,Łódzkie,2021-03-24,4.0
8,K,Łódzkie,2021-03-24,5.0
5,M,Łódzkie,2021-03-24,2.0
6,M,Łódzkie,2021-03-24,7.0
7,M,Łódzkie,2021-03-24,2.0
5,K,Śląskie,2021-03-24,4.0
6,K,Śląskie,2021-03-24,8.0
7,K,Śląskie,2021-03-24,8.0
8,K,Śląskie,2021-03-24,12.0
5,M,Śląskie,2021-03-24,4.0
6,M,Śląskie,2021-03-24,26.0
7,M,Śląskie,2021-03-24,18.0
8,M,Śląskie,2021-03-24,13.0
6,K,Świętokrzyskie,2021-03-24,1.0
7,K,Świętokrzyskie,2021-03-24,5.0
8,K,Świętokrzyskie,2021-03-24,5.0
5,M,Świętokrzyskie,2021-03-24,1.0
6,M,Świętokrzyskie,2021-03-24,6.0
7,M,Świętokrzyskie,2021-03-24,5.0
8,M,Świętokrzyskie,2021-03-24,4.0
5,K,Dolnośląskie,2021-03-25,1.0
6,K,Dolnośląskie,2021-03-25,1.0
7,K,Dolnośląskie,2021-03-25,4.0
8,K,Dolnośląskie,2021-03-25,11.0
5,M,Dolnośląskie,2021-03-25,1.0
6,M,Dolnośląskie,2021-03-25,5.0
7,M,Dolnośląskie,2021-03-25,6.0
8,M,Dolnośląskie,2021-03-25,6.0
5,K,Kujawsko-Pomorskie,2021-03-25,1.0
6,K,Kujawsko-Pomorskie,2021-03-25,3.0
7,K,Kujawsko-Pomorskie,2021-03-25,5.0
8,K,Kujawsko-Pomorskie,2021-03-25,9.0
5,M,Kujawsko-Pomorskie,2021-03-25,3.0
6,M,Kujawsko-Pomorskie,2021-03-25,2.0
7,M,Kujawsko-Pomorskie,2021-03-25,6.0
8,M,Kujawsko-Pomorskie,2021-03-25,2.0
3,K,Lubelskie,2021-03-25,1.0
6,K,Lubelskie,2021-03-25,3.0
7,K,Lubelskie,2021-03-25,4.0
8,K,Lubelskie,2021-03-25,12.0
6,M,Lubelskie,2021-03-25,7.0
7,M,Lubelskie,2021-03-25,6.0
8,M,Lubelskie,2021-03-25,6.0
8,b.d.,Lubelskie,2021-03-25,1.0
4,K,Lubuskie,2021-03-25,1.0
7,K,Lubuskie,2021-03-25,1.0
8,K,Lubuskie,2021-03-25,3.0
3,M,Lubuskie,2021-03-25,1.0
6,M,Lubuskie,2021-03-25,6.0
7,M,Lubuskie,2021-03-25,2.0
8,M,Lubuskie,2021-03-25,2.0
4,K,Mazowieckie,2021-03-25,1.0
6,K,Mazowieckie,2021-03-25,7.0
7,K,Mazowieckie,2021-03-25,5.0
8,K,Mazowieckie,2021-03-25,9.0
3,M,Mazowieckie,2021-03-25,1.0
4,M,Mazowieckie,2021-03-25,3.0
5,M,Mazowieckie,2021-03-25,1.0
6,M,Mazowieckie,2021-03-25,5.0
7,M,Mazowieckie,2021-03-25,14.0
8,M,Mazowieckie,2021-03-25,14.0
5,K,Małopolskie,2021-03-25,1.0
7,K,Małopolskie,2021-03-25,2.0
8,K,Małopolskie,2021-03-25,4.0
5,M,Małopolskie,2021-03-25,1.0
6,M,Małopolskie,2021-03-25,8.0
7,M,Małopolskie,2021-03-25,5.0
8,M,Małopolskie,2021-03-25,6.0
6,K,Opolskie,2021-03-25,2.0
7,K,Opolskie,2021-03-25,3.0
8,K,Opolskie,2021-03-25,2.0
6,M,Opolskie,2021-03-25,3.0
7,M,Opolskie,2021-03-25,2.0
8,M,Opolskie,2021-03-25,2.0
4,K,Podkarpackie,2021-03-25,1.0
5,K,Podkarpackie,2021-03-25,1.0
6,K,Podkarpackie,2021-03-25,2.0
7,K,Podkarpackie,2021-03-25,5.0
8,K,Podkarpackie,2021-03-25,5.0
4,M,Podkarpackie,2021-03-25,1.0
5,M,Podkarpackie,2021-03-25,2.0
6,M,Podkarpackie,2021-03-25,5.0
7,M,Podkarpackie,2021-03-25,5.0
8,M,Podkarpackie,2021-03-25,3.0
3,K,Podlaskie,2021-03-25,1.0
4,K,Podlaskie,2021-03-25,1.0
8,K,Podlaskie,2021-03-25,2.0
5,M,Podlaskie,2021-03-25,1.0
6,M,Podlaskie,2021-03-25,4.0
7,M,Podlaskie,2021-03-25,2.0
8,M,Podlaskie,2021-03-25,6.0
5,K,Pomorskie,2021-03-25,2.0
6,K,Pomorskie,2021-03-25,4.0
7,K,Pomorskie,2021-03-25,5.0
8,K,Pomorskie,2021-03-25,6.0
5,M,Pomorskie,2021-03-25,2.0
6,M,Pomorskie,2021-03-25,4.0
7,M,Pomorskie,2021-03-25,6.0
8,M,Pomorskie,2021-03-25,6.0
6,K,Warmińsko-Mazurskie,2021-03-25,2.0
8,K,Warmińsko-Mazurskie,2021-03-25,2.0
4,M,Warmińsko-Mazurskie,2021-03-25,1.0
5,M,Warmińsko-Mazurskie,2021-03-25,1.0
6,M,Warmińsko-Mazurskie,2021-03-25,3.0
7,M,Warmińsko-Mazurskie,2021-03-25,5.0
8,M,Warmińsko-Mazurskie,2021-03-25,2.0
6,K,Wielkopolskie,2021-03-25,3.0
7,K,Wielkopolskie,2021-03-25,8.0
8,K,Wielkopolskie,2021-03-25,12.0
6,M,Wielkopolskie,2021-03-25,5.0
7,M,Wielkopolskie,2021-03-25,9.0
8,M,Wielkopolskie,2021-03-25,6.0
6,K,Zachodniopomorskie,2021-03-25,2.0
7,K,Zachodniopomorskie,2021-03-25,5.0
8,K,Zachodniopomorskie,2021-03-25,2.0
4,M,Zachodniopomorskie,2021-03-25,1.0
5,M,Zachodniopomorskie,2021-03-25,1.0
6,M,Zachodniopomorskie,2021-03-25,5.0
7,M,Zachodniopomorskie,2021-03-25,2.0
8,M,Zachodniopomorskie,2021-03-25,5.0
5,K,Łódzkie,2021-03-25,1.0
6,K,Łódzkie,2021-03-25,2.0
7,K,Łódzkie,2021-03-25,8.0
8,K,Łódzkie,2021-03-25,6.0
3,M,Łódzkie,2021-03-25,1.0
4,M,Łódzkie,2021-03-25,1.0
6,M,Łódzkie,2021-03-25,4.0
7,M,Łódzkie,2021-03-25,5.0
8,M,Łódzkie,2021-03-25,5.0
4,K,Śląskie,2021-03-25,1.0
5,K,Śląskie,2021-03-25,3.0
6,K,Śląskie,2021-03-25,10.0
7,K,Śląskie,2021-03-25,14.0
8,K,Śląskie,2021-03-25,6.0
4,M,Śląskie,2021-03-25,1.0
5,M,Śląskie,2021-03-25,2.0
6,M,Śląskie,2021-03-25,10.0
7,M,Śląskie,2021-03-25,14.0
8,M,Śląskie,2021-03-25,13.0
7,b.d.,Śląskie,2021-03-25,1.0
5,K,Świętokrzyskie,2021-03-25,1.0
6,K,Świętokrzyskie,2021-03-25,1.0
7,K,Świętokrzyskie,2021-03-25,2.0
8,K,Świętokrzyskie,2021-03-25,7.0
6,M,Świętokrzyskie,2021-03-25,2.0
7,M,Świętokrzyskie,2021-03-25,5.0
8,M,Świętokrzyskie,2021-03-25,8.0
5,K,Dolnośląskie,2021-03-26,1.0
6,K,Dolnośląskie,2021-03-26,4.0
7,K,Dolnośląskie,2021-03-26,3.0
8,K,Dolnośląskie,2021-03-26,3.0
4,M,Dolnośląskie,2021-03-26,2.0
5,M,Dolnośląskie,2021-03-26,2.0
6,M,Dolnośląskie,2021-03-26,6.0
7,M,Dolnośląskie,2021-03-26,7.0
8,M,Dolnośląskie,2021-03-26,6.0
7,K,Kujawsko-Pomorskie,2021-03-26,4.0
8,K,Kujawsko-Pomorskie,2021-03-26,9.0
4,M,Kujawsko-Pomorskie,2021-03-26,1.0
5,M,Kujawsko-Pomorskie,2021-03-26,1.0
6,M,Kujawsko-Pomorskie,2021-03-26,7.0
7,M,Kujawsko-Pomorskie,2021-03-26,5.0
8,M,Kujawsko-Pomorskie,2021-03-26,3.0
5,K,Lubelskie,2021-03-26,1.0
6,K,Lubelskie,2021-03-26,1.0
7,K,Lubelskie,2021-03-26,2.0
8,K,Lubelskie,2021-03-26,10.0
6,M,Lubelskie,2021-03-26,6.0
7,M,Lubelskie,2021-03-26,4.0
8,M,Lubelskie,2021-03-26,5.0
6,K,Lubuskie,2021-03-26,4.0
7,K,Lubuskie,2021-03-26,3.0
8,K,Lubuskie,2021-03-26,5.0
5,M,Lubuskie,2021-03-26,1.0
6,M,Lubuskie,2021-03-26,2.0
7,M,Lubuskie,2021-03-26,3.0
8,M,Lubuskie,2021-03-26,3.0
5,K,Mazowieckie,2021-03-26,1.0
7,K,Mazowieckie,2021-03-26,11.0
8,K,Mazowieckie,2021-03-26,11.0
3,M,Mazowieckie,2021-03-26,1.0
5,M,Mazowieckie,2021-03-26,2.0
6,M,Mazowieckie,2021-03-26,6.0
7,M,Mazowieckie,2021-03-26,13.0
8,M,Mazowieckie,2021-03-26,8.0
6,K,Małopolskie,2021-03-26,3.0
7,K,Małopolskie,2021-03-26,3.0
8,K,Małopolskie,2021-03-26,5.0
4,M,Małopolskie,2021-03-26,1.0
5,M,Małopolskie,2021-03-26,3.0
6,M,Małopolskie,2021-03-26,8.0
7,M,Małopolskie,2021-03-26,5.0
8,M,Małopolskie,2021-03-26,4.0
7,K,Opolskie,2021-03-26,2.0
8,K,Opolskie,2021-03-26,3.0
6,M,Opolskie,2021-03-26,2.0
7,M,Opolskie,2021-03-26,1.0
8,M,Opolskie,2021-03-26,2.0
5,K,Podkarpackie,2021-03-26,3.0
6,K,Podkarpackie,2021-03-26,5.0
7,K,Podkarpackie,2021-03-26,5.0
8,K,Podkarpackie,2021-03-26,6.0
5,M,Podkarpackie,2021-03-26,1.0
6,M,Podkarpackie,2021-03-26,6.0
7,M,Podkarpackie,2021-03-26,4.0
8,M,Podkarpackie,2021-03-26,5.0
6,K,Podlaskie,2021-03-26,1.0
7,K,Podlaskie,2021-03-26,2.0
8,K,Podlaskie,2021-03-26,4.0
5,M,Podlaskie,2021-03-26,1.0
6,M,Podlaskie,2021-03-26,2.0
7,M,Podlaskie,2021-03-26,1.0
8,M,Podlaskie,2021-03-26,2.0
4,K,Pomorskie,2021-03-26,1.0
5,K,Pomorskie,2021-03-26,2.0
6,K,Pomorskie,2021-03-26,4.0
7,K,Pomorskie,2021-03-26,7.0
8,K,Pomorskie,2021-03-26,5.0
5,M,Pomorskie,2021-03-26,4.0
6,M,Pomorskie,2021-03-26,2.0
7,M,Pomorskie,2021-03-26,5.0
8,M,Pomorskie,2021-03-26,4.0
6,K,Warmińsko-Mazurskie,2021-03-26,1.0
7,K,Warmińsko-Mazurskie,2021-03-26,1.0
8,K,Warmińsko-Mazurskie,2021-03-26,1.0
5,M,Warmińsko-Mazurskie,2021-03-26,1.0
7,M,Warmińsko-Mazurskie,2021-03-26,4.0
8,M,Warmińsko-Mazurskie,2021-03-26,4.0
3,K,Wielkopolskie,2021-03-26,1.0
6,K,Wielkopolskie,2021-03-26,2.0
7,K,Wielkopolskie,2021-03-26,4.0
8,K,Wielkopolskie,2021-03-26,6.0
4,M,Wielkopolskie,2021-03-26,1.0
5,M,Wielkopolskie,2021-03-26,2.0
6,M,Wielkopolskie,2021-03-26,2.0
7,M,Wielkopolskie,2021-03-26,5.0
8,M,Wielkopolskie,2021-03-26,5.0
6,K,Zachodniopomorskie,2021-03-26,1.0
7,K,Zachodniopomorskie,2021-03-26,3.0
8,K,Zachodniopomorskie,2021-03-26,1.0
6,M,Zachodniopomorskie,2021-03-26,1.0
7,M,Zachodniopomorskie,2021-03-26,1.0
8,M,Zachodniopomorskie,2021-03-26,1.0
5,K,Łódzkie,2021-03-26,1.0
6,K,Łódzkie,2021-03-26,3.0
7,K,Łódzkie,2021-03-26,3.0
8,K,Łódzkie,2021-03-26,9.0
6,M,Łódzkie,2021-03-26,5.0
7,M,Łódzkie,2021-03-26,7.0
8,M,Łódzkie,2021-03-26,3.0
5,K,Śląskie,2021-03-26,2.0
6,K,Śląskie,2021-03-26,4.0
7,K,Śląskie,2021-03-26,2.0
8,K,Śląskie,2021-03-26,9.0
5,M,Śląskie,2021-03-26,1.0
6,M,Śląskie,2021-03-26,6.0
7,M,Śląskie,2021-03-26,9.0
8,M,Śląskie,2021-03-26,6.0
6,b.d.,Śląskie,2021-03-26,1.0
4,K,Świętokrzyskie,2021-03-26,1.0
6,K,Świętokrzyskie,2021-03-26,1.0
7,K,Świętokrzyskie,2021-03-26,3.0
8,K,Świętokrzyskie,2021-03-26,9.0
6,M,Świętokrzyskie,2021-03-26,4.0
7,M,Świętokrzyskie,2021-03-26,10.0
8,M,Świętokrzyskie,2021-03-26,4.0
5,K,Dolnośląskie,2021-03-27,2.0
6,K,Dolnośląskie,2021-03-27,2.0
7,K,Dolnośląskie,2021-03-27,8.0
8,K,Dolnośląskie,2021-03-27,3.0
5,M,Dolnośląskie,2021-03-27,1.0
6,M,Dolnośląskie,2021-03-27,2.0
7,M,Dolnośląskie,2021-03-27,6.0
8,M,Dolnośląskie,2021-03-27,4.0
5,K,Kujawsko-Pomorskie,2021-03-27,1.0
7,K,Kujawsko-Pomorskie,2021-03-27,3.0
8,K,Kujawsko-Pomorskie,2021-03-27,4.0
4,M,Kujawsko-Pomorskie,2021-03-27,1.0
6,M,Kujawsko-Pomorskie,2021-03-27,3.0
7,M,Kujawsko-Pomorskie,2021-03-27,6.0
8,M,Kujawsko-Pomorskie,2021-03-27,5.0
6,K,Lubelskie,2021-03-27,2.0
7,K,Lubelskie,2021-03-27,2.0
8,K,Lubelskie,2021-03-27,6.0
5,M,Lubelskie,2021-03-27,1.0
6,M,Lubelskie,2021-03-27,4.0
7,M,Lubelskie,2021-03-27,3.0
8,M,Lubelskie,2021-03-27,2.0
6,K,Lubuskie,2021-03-27,4.0
7,K,Lubuskie,2021-03-27,3.0
8,K,Lubuskie,2021-03-27,7.0
3,M,Lubuskie,2021-03-27,1.0
5,M,Lubuskie,2021-03-27,1.0
6,M,Lubuskie,2021-03-27,3.0
7,M,Lubuskie,2021-03-27,5.0
8,M,Lubuskie,2021-03-27,7.0
5,K,Mazowieckie,2021-03-27,1.0
6,K,Mazowieckie,2021-03-27,8.0
7,K,Mazowieckie,2021-03-27,4.0
8,K,Mazowieckie,2021-03-27,11.0
4,M,Mazowieckie,2021-03-27,1.0
6,M,Mazowieckie,2021-03-27,6.0
7,M,Mazowieckie,2021-03-27,13.0
8,M,Mazowieckie,2021-03-27,5.0
7,K,Małopolskie,2021-03-27,5.0
8,K,Małopolskie,2021-03-27,6.0
6,M,Małopolskie,2021-03-27,2.0
7,M,Małopolskie,2021-03-27,6.0
8,M,Małopolskie,2021-03-27,5.0
5,K,Opolskie,2021-03-27,1.0
6,K,Opolskie,2021-03-27,1.0
7,K,Opolskie,2021-03-27,1.0
8,K,Opolskie,2021-03-27,4.0
5,M,Opolskie,2021-03-27,3.0
6,M,Opolskie,2021-03-27,4.0
7,M,Opolskie,2021-03-27,2.0
5,K,Podkarpackie,2021-03-27,1.0
6,K,Podkarpackie,2021-03-27,2.0
7,K,Podkarpackie,2021-03-27,6.0
8,K,Podkarpackie,2021-03-27,4.0
5,M,Podkarpackie,2021-03-27,4.0
6,M,Podkarpackie,2021-03-27,10.0
7,M,Podkarpackie,2021-03-27,4.0
8,M,Podkarpackie,2021-03-27,7.0
5,K,Podlaskie,2021-03-27,1.0
6,K,Podlaskie,2021-03-27,1.0
7,K,Podlaskie,2021-03-27,3.0
8,K,Podlaskie,2021-03-27,2.0
6,M,Podlaskie,2021-03-27,3.0
8,M,Podlaskie,2021-03-27,7.0
4,K,Pomorskie,2021-03-27,1.0
6,K,Pomorskie,2021-03-27,4.0
7,K,Pomorskie,2021-03-27,3.0
8,K,Pomorskie,2021-03-27,6.0
5,M,Pomorskie,2021-03-27,1.0
6,M,Pomorskie,2021-03-27,2.0
7,M,Pomorskie,2021-03-27,5.0
8,M,Pomorskie,2021-03-27,4.0
3,K,Warmińsko-Mazurskie,2021-03-27,1.0
5,K,Warmińsko-Mazurskie,2021-03-27,1.0
6,K,Warmińsko-Mazurskie,2021-03-27,3.0
7,K,Warmińsko-Mazurskie,2021-03-27,4.0
8,K,Warmińsko-Mazurskie,2021-03-27,6.0
5,M,Warmińsko-Mazurskie,2021-03-27,2.0
6,M,Warmińsko-Mazurskie,2021-03-27,2.0
7,M,Warmińsko-Mazurskie,2021-03-27,2.0
8,M,Warmińsko-Mazurskie,2021-03-27,3.0
6,K,Wielkopolskie,2021-03-27,3.0
7,K,Wielkopolskie,2021-03-27,7.0
8,K,Wielkopolskie,2021-03-27,5.0
4,M,Wielkopolskie,2021-03-27,1.0
6,M,Wielkopolskie,2021-03-27,8.0
