date,location,hosp_patients,total_beds,icu_patients,total_resp,used_beds,used_resp
2021-03-26,kujawsko-pomorskie,1559.736,2088,162,217,74.7,74.7
2021-03-26,lubelskie,1395.6180000000002,1974,133,220,70.7,60.5
2021-03-26,lubuskie,988.2600000000001,1365,97,127,72.4,76.4
2021-03-26,mazowieckie,4341.12,5168,478,496,84.0,96.4
2021-03-26,małopolskie,2350.6980000000003,3462,294,343,67.9,85.7
2021-03-26,opolskie,644.592,1033,55,90,62.4,61.1
2021-03-26,podkarpackie,1875.12,2404,215,261,78.0,82.4
2021-03-26,podlaskie,873.3240000000001,1427,91,121,61.2,75.2
2021-03-26,polska,28467.405999999995,37906,2810,3624,75.1,77.5
2021-03-26,pomorskie,1584.65,2050,139,180,77.3,77.2
2021-03-26,warmińsko-mazurskie,999.6000000000001,1400,121,165,71.4,73.3
2021-03-26,wielkopolskie,2227.004,2938,173,223,75.8,77.6
2021-03-26,zachodniopomorskie,976.9110000000001,1443,92,141,67.7,65.2
2021-03-26,łódzkie,1880.9040000000002,2616,144,316,71.9,45.6
2021-03-26,śląskie,3282.577,4171,279,307,78.7,90.9
2021-03-26,świętokrzyskie,1253.5020000000002,1503,131,158,83.4,82.9
2021-03-27,dolnośląskie,2225.328,2864,206,259,77.7,79.5
2021-03-27,kujawsko-pomorskie,1528.4160000000002,2088,169,217,73.2,77.9
2021-03-27,lubelskie,1409.4360000000001,1974,123,220,71.4,55.9
2021-03-27,lubuskie,938.88,1304,110,137,72.0,80.3
2021-03-27,mazowieckie,4365.648,5112,496,494,85.4,100.4
2021-03-27,małopolskie,2419.14,3506,306,352,69.0,86.9
2021-03-27,opolskie,655.6030000000001,1073,54,91,61.1,59.3
2021-03-27,podkarpackie,1896.18,2431,229,263,78.0,87.1
2021-03-27,podlaskie,883.7639999999999,1503,90,131,58.8,68.7
2021-03-27,polska,28738.516999999996,38267,2877,3670,75.1,78.4
2021-03-27,pomorskie,1608.9840000000002,2106,150,180,76.4,83.3
2021-03-27,warmińsko-mazurskie,1000.692,1444,119,170,69.3,70.0
2021-03-27,wielkopolskie,2337.792,3072,167,231,76.1,72.3
2021-03-27,zachodniopomorskie,995.038,1459,92,141,68.2,65.2
2021-03-27,łódzkie,1880.9040000000002,2616,144,316,71.9,45.6
2021-03-27,śląskie,3282.577,4171,279,307,78.7,90.9
2021-03-27,świętokrzyskie,1318.576,1544,143,161,85.4,88.8
2021-03-28,dolnośląskie,2380.512,2896,231,274,82.2,84.3
2021-03-28,kujawsko-pomorskie,1576.44,2088,162,217,75.5,74.7
2021-03-28,lubelskie,1477.476,2002,127,220,73.8,57.7
2021-03-28,lubuskie,958.23,1365,110,137,70.2,80.3
2021-03-28,mazowieckie,4471.936,5152,502,515,86.8,97.5
2021-03-28,małopolskie,2419.736,3548,317,354,68.2,89.5
2021-03-28,opolskie,689.939,1073,60,90,64.3,66.7
2021-03-28,podkarpackie,1970.694,2442,223,258,80.7,86.4
2021-03-28,podlaskie,870.237,1503,87,131,57.9,66.4
2021-03-28,polska,29820.38,38930,2985,3773,76.6,79.1
2021-03-28,pomorskie,1636.7780000000002,2134,156,181,76.7,86.2
2021-03-28,warmińsko-mazurskie,1029.572,1444,122,170,71.3,71.8
2021-03-28,wielkopolskie,2426.396,3143,194,251,77.2,77.3
2021-03-28,zachodniopomorskie,986.284,1459,92,141,67.6,65.2
2021-03-28,łódzkie,2041.683,2793,165,347,73.1,47.6
2021-03-28,śląskie,3566.0589999999997,4333,291,318,82.3,91.5
2021-03-28,świętokrzyskie,1326.415,1555,146,169,85.3,86.4
2021-03-29,dolnośląskie,2454.543,2997,226,284,81.9,79.6
2021-03-29,kujawsko-pomorskie,1654.52,2177,169,227,76.0,74.4
2021-03-29,lubelskie,1504.5629999999999,2081,131,220,72.3,59.5
2021-03-29,lubuskie,1026.564,1452,103,151,70.7,68.2
2021-03-29,mazowieckie,4644.668,5351,529,555,86.8,95.3
2021-03-29,małopolskie,2641.842,3654,327,365,72.3,89.6
2021-03-29,opolskie,731.808,1089,56,91,67.2,61.5
2021-03-29,podkarpackie,2008.1759999999997,2461,204,247,81.6,82.6
2021-03-29,podlaskie,909.2310000000001,1523,89,131,59.7,67.9
2021-03-29,polska,31077.632,40256,3045,3889,77.2,78.3
2021-03-29,pomorskie,1683.45,2175,161,191,77.4,84.3
2021-03-29,warmińsko-mazurskie,1036.035,1449,120,174,71.5,69.0
2021-03-29,wielkopolskie,2486.0640000000003,3171,198,259,78.4,76.4
2021-03-29,zachodniopomorskie,1013.3760000000001,1508,94,141,67.2,66.7
2021-03-29,łódzkie,2144.604,2954,173,353,72.6,49.0
2021-03-29,śląskie,3725.445,4605,310,330,80.9,93.9
2021-03-29,świętokrzyskie,1401.4389999999999,1609,155,170,87.1,91.2
2021-03-30,dolnośląskie,2492.28,3010,239,296,82.8,80.7
2021-03-30,kujawsko-pomorskie,1624.3220000000001,2198,161,227,73.9,70.9
2021-03-30,lubelskie,1483.286,2098,140,226,70.7,61.9
2021-03-30,lubuskie,1016.4,1452,101,151,70.0,66.9
2021-03-30,mazowieckie,4672.48,5510,515,559,84.8,92.1
2021-03-30,małopolskie,2682.841,3721,349,375,72.1,93.1
2021-03-30,opolskie,739.627,1099,56,101,67.3,55.4
2021-03-30,podkarpackie,2016.6930000000002,2499,225,265,80.7,84.9
2021-03-30,podlaskie,864.612,1533,88,131,56.4,67.2
2021-03-30,polska,31291.865999999995,40851,3063,3961,76.6,77.3
2021-03-30,pomorskie,1612.2480000000003,2167,156,195,74.4,80.0
2021-03-30,warmińsko-mazurskie,1013.0880000000001,1464,121,174,69.2,69.5
2021-03-30,wielkopolskie,2551.01,3313,179,260,77.0,68.8
2021-03-30,zachodniopomorskie,1085.479,1531,92,141,70.9,65.2
2021-03-30,łódzkie,2158.024,3014,177,363,71.6,48.8
2021-03-30,śląskie,3867.72,4632,304,320,83.5,95.0
2021-03-30,świętokrzyskie,1426.46,1610,160,177,88.6,90.4
2021-03-31,dolnośląskie,2520.6169999999997,3139,246,298,80.3,82.6
2021-03-31,kujawsko-pomorskie,1631.3080000000002,2009,181,188,81.2,96.3
2021-03-31,lubelskie,1533.0,2100,140,226,73.0,61.9
2021-03-31,lubuskie,1054.152,1452,103,151,72.6,68.2
2021-03-31,mazowieckie,4672.92,5563,506,557,84.0,90.8
2021-03-31,małopolskie,2760.4139999999998,3818,340,374,72.3,90.9
2021-03-31,opolskie,766.003,1099,63,101,69.7,62.4
2021-03-31,podkarpackie,2003.6580000000001,2514,217,262,79.7,82.8
2021-03-31,podlaskie,870.7439999999999,1533,89,131,56.8,67.9
2021-03-31,polska,31756.34,41242,3142,4018,77.0,78.2
2021-03-31,pomorskie,1645.812,2177,157,193,75.6,81.3
2021-03-31,warmińsko-mazurskie,998.448,1464,119,174,68.2,68.4
2021-03-31,wielkopolskie,2604.825,3405,192,261,76.5,73.6
2021-03-31,zachodniopomorskie,1087.4879999999998,1536,95,146,70.8,65.1
2021-03-31,łódzkie,2158.024,3014,177,363,71.6,48.8
2021-03-31,śląskie,3984.66,4710,365,415,84.6,88.0
2021-03-31,świętokrzyskie,1449.2319999999997,1709,152,178,84.8,85.4
2021-04-01,dolnośląskie,2532.126,3323,233,304,76.2,76.6
2021-04-01,kujawsko-pomorskie,1666.8159999999998,2176,186,239,76.6,77.8
2021-04-01,lubelskie,1532.0369999999998,2119,134,228,72.3,58.8
2021-04-01,lubuskie,1012.2059999999999,1482,103,154,68.3,66.9
2021-04-01,mazowieckie,4739.904,5697,512,598,83.2,85.6
2021-04-01,małopolskie,2750.8389999999995,3913,357,386,70.3,92.5
2021-04-01,opolskie,801.8560000000001,1088,59,88,73.7,67.0
2021-04-01,podkarpackie,1994.6519999999998,2484,225,249,80.3,90.4
2021-04-01,podlaskie,869.922,1559,89,131,55.8,67.9
2021-04-01,polska,31873.842,42273,3160,4164,75.4,75.9
2021-04-01,pomorskie,1639.281,2177,151,192,75.3,78.6
2021-04-01,warmińsko-mazurskie,986.7360000000001,1464,114,174,67.4,65.5
2021-04-01,wielkopolskie,2634.9959999999996,3556,188,286,74.1,65.7
2021-04-01,zachodniopomorskie,1063.683,1619,97,151,65.7,64.2
2021-04-01,łódzkie,2158.024,3014,177,363,71.6,48.8
2021-04-01,śląskie,4005.7290000000003,4891,375,431,81.9,87.0
2021-04-01,świętokrzyskie,1493.703,1711,160,190,87.3,84.2
2021-04-02,dolnośląskie,2574.863,3331,234,303,77.3,77.2
2021-04-02,kujawsko-pomorskie,1632.0,2176,183,246,75.0,74.4
2021-04-02,lubelskie,1542.9819999999997,2149,142,230,71.8,61.7
2021-04-02,lubuskie,1028.508,1482,109,154,69.4,70.8
2021-04-02,mazowieckie,4770.355,5713,514,580,83.5,88.6
2021-04-02,małopolskie,2775.7469999999994,4017,361,389,69.1,92.8
2021-04-02,opolskie,813.4830000000001,1089,66,88,74.7,75.0
2021-04-02,podkarpackie,2016.228,2514,223,257,80.2,86.8
2021-04-02,podlaskie,849.655,1559,86,131,54.5,65.6
2021-04-02,polska,32250.75,43001,3209,4201,75.0,76.4
2021-04-02,pomorskie,1594.8980000000001,2209,152,195,72.2,77.9
2021-04-02,warmińsko-mazurskie,973.56,1464,123,174,66.5,70.7
2021-04-02,wielkopolskie,2704.968,3578,192,288,75.6,66.7
2021-04-02,zachodniopomorskie,1086.349,1619,101,151,67.1,66.9
2021-04-02,łódzkie,2274.39,3415,179,389,66.6,46.0
2021-04-02,śląskie,4134.085,4951,382,441,83.5,86.6
2021-04-02,świętokrzyskie,1483.425,1735,162,185,85.5,87.6
2021-04-03,dolnośląskie,2596.072,3398,251,303,76.4,82.8
2021-04-03,kujawsko-pomorskie,1641.9459999999997,2201,180,251,74.6,71.7
2021-04-03,lubelskie,1486.862,2158,146,230,68.9,63.5
2021-04-03,lubuskie,1025.136,1512,106,157,67.8,67.5
2021-04-03,mazowieckie,4722.997,5711,513,579,82.7,88.6
2021-04-03,małopolskie,2730.2339999999995,4118,371,397,66.3,93.5
2021-04-03,opolskie,813.4830000000001,1089,66,88,74.7,75.0
2021-04-03,podkarpackie,1997.7480000000003,2532,225,267,78.9,84.3
2021-04-03,podlaskie,821.628,1574,88,131,52.2,67.2
2021-04-03,polska,32007.178,43666,3210,4230,73.3,75.9
2021-04-03,pomorskie,1614.155,2245,145,193,71.9,75.1
2021-04-03,warmińsko-mazurskie,957.456,1464,121,174,65.4,69.5
2021-04-03,wielkopolskie,2765.0370000000003,3643,188,290,75.9,64.8
2021-04-03,zachodniopomorskie,1039.5839999999998,1768,90,157,58.8,57.3
2021-04-03,łódzkie,2274.39,3415,179,389,66.6,46.0
2021-04-03,śląskie,4068.055,4955,385,442,82.1,87.1
2021-04-03,świętokrzyskie,1431.08,1883,156,182,76.0,85.7
2021-04-04,dolnośląskie,2708.206,3398,261,304,79.7,85.9
2021-04-04,kujawsko-pomorskie,1713.021,2199,186,251,77.9,74.1
2021-04-04,lubelskie,1520.685,2157,144,224,70.5,64.3
2021-04-04,lubuskie,1013.04,1512,114,157,67.0,72.6
2021-04-04,mazowieckie,4811.076,5748,513,579,83.7,88.6
2021-04-04,małopolskie,2783.0919999999996,4117,383,399,67.6,96.0
2021-04-04,opolskie,813.4830000000001,1089,66,88,74.7,75.0
2021-04-04,podkarpackie,2039.486,2543,225,264,80.2,85.2
2021-04-04,podlaskie,834.22,1574,86,131,53.0,65.6
2021-04-04,polska,32590.920000000006,43805,3250,4226,74.4,76.9
2021-04-04,pomorskie,1620.89,2245,152,195,72.2,77.9
2021-04-04,warmińsko-mazurskie,964.7760000000001,1464,118,174,65.9,67.8
2021-04-04,wielkopolskie,2788.1279999999997,3688,194,290,75.6,66.9
2021-04-04,zachodniopomorskie,1066.104,1768,98,157,60.3,62.4
2021-04-04,łódzkie,2274.39,3415,179,389,66.6,46.0
2021-04-04,śląskie,4202.57,5015,377,435,83.8,86.7
2021-04-04,świętokrzyskie,1447.829,1873,154,189,77.3,81.5
2021-04-05,dolnośląskie,2794.085,3395,263,307,82.3,85.7
2021-04-05,kujawsko-pomorskie,1730.6130000000003,2199,176,251,78.7,70.1
2021-04-05,lubelskie,1566.0120000000002,2163,148,228,72.4,64.9
2021-04-05,lubuskie,1070.4959999999999,1512,122,157,70.8,77.7
2021-04-05,mazowieckie,4878.544,5753,508,595,84.8,85.4
2021-04-05,małopolskie,2893.8,4134,390,404,70.0,96.5
2021-04-05,opolskie,798.237,1089,71,89,73.3,79.8
2021-04-05,podkarpackie,2075.0879999999997,2543,229,263,81.6,87.1
2021-04-05,podlaskie,840.525,1601,91,132,52.5,68.9
2021-04-05,polska,33364.122,43958,3300,4262,75.9,77.4
2021-04-05,pomorskie,1663.36,2260,148,195,73.6,75.9
2021-04-05,warmińsko-mazurskie,991.128,1464,126,174,67.7,72.4
2021-04-05,wielkopolskie,2904.822,3753,200,291,77.4,68.7
2021-04-05,zachodniopomorskie,1096.16,1768,100,157,62.0,63.7
2021-04-05,łódzkie,2274.39,3415,179,389,66.6,46.0
2021-04-05,śląskie,4318.193,5027,392,444,85.9,88.3
2021-04-05,świętokrzyskie,1475.4880000000003,1882,157,186,78.4,84.4
2021-04-06,dolnośląskie,2885.75,3395,252,304,85.0,82.9
2021-04-06,kujawsko-pomorskie,1792.185,2199,186,251,81.5,74.1
2021-04-06,lubelskie,1633.606,2158,161,226,75.7,71.2
2021-04-06,lubuskie,1123.416,1512,121,157,74.3,77.1
2021-04-06,mazowieckie,4906.866,5766,509,605,85.1,84.1
2021-04-06,małopolskie,3052.6540000000005,4142,397,410,73.7,96.8
2021-04-06,opolskie,853.545,1155,66,99,73.9,66.7
2021-04-06,podkarpackie,2120.8179999999998,2546,221,258,83.3,85.7
2021-04-06,podlaskie,910.4,1600,87,131,56.9,66.4
2021-04-06,polska,34707.63999999999,44440,3342,4251,78.1,78.6
2021-04-06,pomorskie,1685.96,2260,143,197,74.6,72.6
2021-04-06,warmińsko-mazurskie,994.422,1482,124,174,67.1,71.3
2021-04-06,wielkopolskie,3037.749,3783,220,293,80.3,75.1
2021-04-06,zachodniopomorskie,1173.9520000000002,1768,106,157,66.4,67.5
2021-04-06,łódzkie,2539.41,3602,189,362,70.5,52.2
2021-04-06,śląskie,4451.304,5188,398,442,85.8,90.0
2021-04-06,świętokrzyskie,1527.924,1884,162,185,81.1,87.6
2021-04-07,dolnośląskie,2890.262,3449,258,313,83.8,82.4
2021-04-07,kujawsko-pomorskie,1783.389,2199,184,251,81.1,73.3
2021-04-07,lubelskie,1654.4,2200,160,228,75.2,70.2
2021-04-07,lubuskie,1094.688,1512,120,157,72.4,76.4
2021-04-07,mazowieckie,4927.365,5763,522,613,85.5,85.2
2021-04-07,małopolskie,3031.6,4240,386,415,71.5,93.0
2021-04-07,opolskie,875.49,1155,77,99,75.8,77.8
2021-04-07,podkarpackie,2068.47,2538,222,258,81.5,86.0
2021-04-07,podlaskie,908.8,1600,84,131,56.8,64.1
2021-04-07,polska,34870.206,44878,3362,4293,77.7,78.3
2021-04-07,pomorskie,1673.52,2280,141,197,73.4,71.6
2021-04-07,warmińsko-mazurskie,984.048,1482,123,174,66.4,70.7
2021-04-07,wielkopolskie,3043.37,3790,218,297,80.3,73.4
2021-04-07,zachodniopomorskie,1202.24,1768,111,157,68.0,70.7
2021-04-07,łódzkie,2645.92,3680,181,361,71.9,50.1
2021-04-07,śląskie,4516.9,5314,411,454,85.0,90.5
2021-04-07,świętokrzyskie,1562.652,1908,164,188,81.9,87.2
2021-04-08,dolnośląskie,2872.63,3461,267,318,83.0,84.0
2021-04-08,kujawsko-pomorskie,1754.802,2199,183,251,79.8,72.9
2021-04-08,lubelskie,1655.29,2210,158,229,74.9,69.0
2021-04-08,lubuskie,1091.664,1512,111,158,72.2,70.3
2021-04-08,mazowieckie,4873.062,5843,536,613,83.4,87.4
2021-04-08,małopolskie,3019.6169999999997,4247,392,431,71.1,91.0
2021-04-08,opolskie,842.52,1180,65,99,71.4,65.7
2021-04-08,podkarpackie,2054.6220000000003,2546,223,260,80.7,85.8
2021-04-08,podlaskie,870.4,1600,82,131,54.4,62.6
2021-04-08,polska,34603.972,45116,3382,4324,76.7,78.2
2021-04-08,pomorskie,1673.52,2280,141,197,73.4,71.6
2021-04-08,warmińsko-mazurskie,992.3380000000001,1499,125,176,66.2,71.0
2021-04-08,wielkopolskie,3062.565,3795,220,297,80.7,74.1
2021-04-08,zachodniopomorskie,1164.299,1783,106,157,65.3,67.5
2021-04-08,łódzkie,2582.415,3663,187,362,70.5,51.7
2021-04-08,śląskie,4529.28,5392,416,459,84.0,90.6
2021-04-08,świętokrzyskie,1549.578,1906,170,186,81.3,91.4
2021-04-09,dolnośląskie,2858.3940000000002,3542,265,333,80.7,79.6
2021-04-09,kujawsko-pomorskie,1757.34,2253,186,260,78.0,71.5
2021-04-09,lubelskie,1647.9820000000002,2221,153,228,74.2,67.1
2021-04-09,lubuskie,1067.472,1512,110,158,70.6,69.6
2021-04-09,mazowieckie,4800.35,5890,550,626,81.5,87.9
2021-04-09,małopolskie,3016.795,4255,392,442,70.9,88.7
2021-04-09,opolskie,811.84,1180,67,99,68.8,67.7
2021-04-09,podkarpackie,1996.8480000000002,2547,221,260,78.4,85.0
2021-04-09,podlaskie,840.0,1600,81,131,52.5,61.8
2021-04-09,polska,34248.188,45422,3378,4384,75.4,77.1
2021-04-09,pomorskie,1673.52,2280,141,197,73.4,71.6
2021-04-09,warmińsko-mazurskie,971.352,1499,120,176,64.8,68.2
2021-04-09,wielkopolskie,3094.555,3797,229,299,81.5,76.6
2021-04-09,zachodniopomorskie,1170.9599999999998,1785,106,159,65.6,66.7
2021-04-09,łódzkie,2573.5319999999997,3807,189,362,67.6,52.2
2021-04-09,śląskie,4465.911999999999,5342,406,470,83.6,86.4
2021-04-09,świętokrzyskie,1521.9519999999998,1912,162,184,79.6,88.0
2021-04-10,dolnośląskie,2777.064,3688,263,347,75.3,75.8
2021-04-10,kujawsko-pomorskie,1730.3039999999999,2253,192,260,76.8,73.8
2021-04-10,lubelskie,1599.12,2221,161,228,72.0,70.6
2021-04-10,lubuskie,1055.376,1512,111,158,69.8,70.3
2021-04-10,mazowieckie,4774.14,5894,547,624,81.0,87.7
2021-04-10,małopolskie,2914.361,4267,410,465,68.3,88.2
2021-04-10,opolskie,785.88,1180,70,101,66.6,69.3
2021-04-10,podkarpackie,1936.494,2538,233,268,76.3,86.9
2021-04-10,podlaskie,802.158,1614,81,131,49.7,61.8
2021-04-10,polska,33711.84,45680,3456,4445,73.8,77.8
2021-04-10,pomorskie,1673.52,2280,141,197,73.4,71.6
2021-04-10,warmińsko-mazurskie,953.364,1499,126,176,63.6,71.6
2021-04-10,wielkopolskie,3002.22,3849,244,305,78.0,80.0
2021-04-10,zachodniopomorskie,1170.9599999999998,1785,106,159,65.6,66.7
2021-04-10,łódzkie,2542.788,3818,195,363,66.6,53.7
2021-04-10,śląskie,4485.62,5372,417,477,83.5,87.4
2021-04-10,świętokrzyskie,1489.8,1910,159,186,78.0,85.5
2021-04-11,dolnośląskie,2806.5679999999998,3688,253,341,76.1,74.2
2021-04-11,kujawsko-pomorskie,1764.099,2253,196,260,78.3,75.4
2021-04-11,lubelskie,1630.2140000000002,2221,160,228,73.4,70.2
2021-04-11,lubuskie,1047.8159999999998,1512,112,158,69.3,70.9
2021-04-11,mazowieckie,4735.291,5897,551,625,80.3,88.2
2021-04-11,małopolskie,2963.1440000000002,4282,410,465,69.2,88.2
2021-04-11,opolskie,785.88,1180,70,101,66.6,69.3
2021-04-11,podkarpackie,1936.494,2538,231,266,76.3,86.8
2021-04-11,podlaskie,829.5959999999999,1614,83,131,51.4,63.4
2021-04-11,polska,34039.795,45691,3492,4454,74.5,78.4
2021-04-11,pomorskie,1673.52,2280,141,197,73.4,71.6
2021-04-11,warmińsko-mazurskie,974.35,1499,124,176,65.0,70.5
2021-04-11,wielkopolskie,3044.5589999999997,3849,247,305,79.1,81.0
2021-04-11,zachodniopomorskie,1108.485,1785,113,159,62.1,71.1
2021-04-11,łódzkie,2594.034,3798,197,363,68.3,54.3
2021-04-11,śląskie,4590.846,5382,440,495,85.3,88.9
2021-04-11,świętokrzyskie,1526.5739999999998,1913,164,184,79.8,89.1
2021-04-12,dolnośląskie,2928.272,3688,256,342,79.4,74.9
2021-04-12,kujawsko-pomorskie,1787.77,2263,207,260,79.0,79.6
2021-04-12,lubelskie,1671.7259999999997,2226,164,229,75.1,71.6
2021-04-12,lubuskie,1056.888,1512,111,158,69.9,70.3
2021-04-12,mazowieckie,4809.315,5901,552,617,81.5,89.5
2021-04-12,małopolskie,3046.6479999999997,4279,409,470,71.2,87.0
2021-04-12,opolskie,805.94,1180,72,101,68.3,71.3
2021-04-12,podkarpackie,1960.75,2530,227,264,77.5,86.0
2021-04-12,podlaskie,858.648,1614,82,131,53.2,62.6
2021-04-12,polska,34672.436,45742,3513,4448,75.8,79.0
2021-04-12,pomorskie,1673.52,2280,141,197,73.4,71.6
2021-04-12,warmińsko-mazurskie,980.346,1499,119,176,65.4,67.6
2021-04-12,wielkopolskie,3050.0959999999995,3856,227,305,79.1,74.4
2021-04-12,zachodniopomorskie,1176.315,1785,124,159,65.9,78.0
2021-04-12,łódzkie,2693.67,3810,204,364,70.7,56.0
2021-04-12,śląskie,4661.696,5408,454,490,86.2,92.7
2021-04-12,świętokrzyskie,1530.7109999999998,1911,164,185,80.1,88.6
2021-04-13,dolnośląskie,2861.888,3688,261,342,77.6,76.3
2021-04-13,kujawsko-pomorskie,1722.1429999999998,2263,185,260,76.1,71.2
2021-04-13,lubelskie,1612.948,2234,154,236,72.2,65.3
2021-04-13,lubuskie,1009.7009999999999,1551,101,163,65.1,62.0
2021-04-13,mazowieckie,4705.662,5934,559,636,79.3,87.9
2021-04-13,małopolskie,2993.2,4276,413,473,70.0,87.3
2021-04-13,opolskie,789.7280000000001,1184,65,105,66.7,61.9
2021-04-13,podkarpackie,1912.1440000000002,2536,233,266,75.4,87.6
2021-04-13,podlaskie,861.8759999999999,1614,77,131,53.4,58.8
2021-04-13,polska,33889.801,45859,3466,4504,73.9,77.0
2021-04-13,pomorskie,1673.52,2280,141,197,73.4,71.6
2021-04-13,warmińsko-mazurskie,938.8059999999999,1529,116,186,61.4,62.4
2021-04-13,wielkopolskie,2930.7070000000003,3821,222,306,76.7,72.5
2021-04-13,zachodniopomorskie,1158.4650000000001,1785,118,159,64.9,74.2
2021-04-13,łódzkie,2672.2119999999995,3812,197,361,70.1,54.6
2021-04-13,śląskie,4542.798000000001,5447,467,497,83.4,94.0
2021-04-13,świętokrzyskie,1483.995,1905,157,186,77.9,84.4
2021-04-14,dolnośląskie,2806.5679999999998,3688,263,342,76.1,76.9
2021-04-14,kujawsko-pomorskie,1685.935,2263,189,260,74.5,72.7
2021-04-14,lubelskie,1569.92,2230,151,237,70.4,63.7
2021-04-14,lubuskie,982.9019999999999,1531,104,162,64.2,64.2
2021-04-14,mazowieckie,4618.675,5975,558,635,77.3,87.9
2021-04-14,małopolskie,2896.206,4278,404,468,67.7,86.3
2021-04-14,opolskie,766.048,1184,70,105,64.7,66.7
2021-04-14,podkarpackie,1877.4719999999998,2544,226,264,73.8,85.6
2021-04-14,podlaskie,863.49,1614,79,131,53.5,60.3
2021-04-14,polska,33358.395,45885,3444,4502,72.7,76.5
2021-04-14,pomorskie,1673.52,2280,141,197,73.4,71.6
2021-04-14,warmińsko-mazurskie,903.6390000000001,1529,117,186,59.1,62.9
2021-04-14,wielkopolskie,2823.719,3821,212,306,73.9,69.3
2021-04-14,zachodniopomorskie,1099.56,1785,123,159,61.6,77.4
2021-04-14,łódzkie,2635.828,3809,198,362,69.2,54.7
2021-04-14,śląskie,4663.488,5448,454,500,85.6,90.8
2021-04-14,świętokrzyskie,1494.3040000000003,1906,155,188,78.4,82.4
2021-04-15,dolnośląskie,2795.5039999999995,3688,267,349,75.8,76.5
2021-04-15,kujawsko-pomorskie,1662.444,2268,176,260,73.3,67.7
2021-04-15,lubelskie,1583.3,2230,144,235,71.0,61.3
2021-04-15,lubuskie,959.937,1531,102,162,62.7,63.0
2021-04-15,mazowieckie,4561.349,5947,549,632,76.7,86.9
2021-04-15,małopolskie,2898.45,4275,399,481,67.8,83.0
2021-04-15,opolskie,773.1519999999999,1184,73,105,65.3,69.5
2021-04-15,podkarpackie,1839.9919999999997,2552,224,263,72.1,85.2
2021-04-15,podlaskie,831.21,1614,77,131,51.5,58.8
2021-04-15,polska,32983.406,45874,3438,4556,71.9,75.5
2021-04-15,pomorskie,1673.52,2280,141,197,73.4,71.6
2021-04-15,warmińsko-mazurskie,880.7040000000001,1529,114,186,57.6,61.3
2021-04-15,wielkopolskie,2762.583,3821,211,306,72.3,69.0
2021-04-15,zachodniopomorskie,1099.56,1785,125,159,61.6,78.6
2021-04-15,łódzkie,2572.425,3811,219,388,67.5,56.4
2021-04-15,śląskie,4619.538,5454,465,514,84.7,90.5
2021-04-15,świętokrzyskie,1478.28,1905,152,188,77.6,80.9
2021-04-16,dolnośląskie,2754.936,3688,264,345,74.7,76.5
2021-04-16,kujawsko-pomorskie,1640.0580000000002,2297,181,260,71.4,69.6
2021-04-16,lubelskie,1572.0320000000002,2233,147,234,70.4,62.8
2021-04-16,lubuskie,942.45,1525,95,162,61.8,58.6
2021-04-16,mazowieckie,4446.144,5952,540,637,74.7,84.8
2021-04-16,małopolskie,2838.966,4282,395,482,66.3,82.0
2021-04-16,opolskie,757.76,1184,72,105,64.0,68.6
2021-04-16,podkarpackie,1808.325,2565,230,268,70.5,85.8
2021-04-16,podlaskie,818.805,1615,71,131,50.7,54.2
2021-04-16,polska,32096.682,45918,3372,4552,69.9,74.1
2021-04-16,pomorskie,1498.7680000000003,2264,131,198,66.2,66.2
2021-04-16,warmińsko-mazurskie,849.528,1539,108,186,55.2,58.1
2021-04-16,wielkopolskie,2712.91,3821,210,306,71.0,68.6
2021-04-16,zachodniopomorskie,1099.005,1787,129,161,61.5,80.1
2021-04-16,łódzkie,2548.8900000000003,3810,203,388,66.9,52.3
2021-04-16,śląskie,4331.955,5449,448,506,79.5,88.5
2021-04-16,świętokrzyskie,1472.204,1907,148,183,77.2,80.9
2021-04-17,dolnośląskie,2681.28,3648,271,345,73.5,78.6
2021-04-17,kujawsko-pomorskie,1561.96,2297,178,260,68.0,68.5
