date,year,total,age,short,location,typ,country
2020-11-09,2020,1118.0,Y60-79,BE,Belgia,C,Belgium
2020-11-09,2020,1611.0,Y60-79,BG,Bułgaria,C,Bulgaria
2020-11-09,2020,790.0,TOTAL,AL,Albania,C,Albania
2020-11-09,2020,36.0,Y60-79,CY,Cypr,C,Cyprus
2020-11-09,2020,1755.0,Y60-79,CZ,Czechy,C,Czech Republic
2020-11-09,2020,6195.0,Y60-79,GE,Niemcy,C,Germany
2020-11-09,2020,378.0,Y60-79,DK,Dania,C,Denmark
2020-11-09,2020,107.0,Y60-79,EE,Estonia,C,Estonia
2020-11-09,2020,764.0,Y60-79,EL,Grecja,C,Greece
2020-11-09,2020,121.0,Y40-59,SK,Słowacja,C,Slovakia
2020-11-09,2020,1.0,Y40-59,LI,Liechenstein,C,Liechenstein
2020-11-09,2020,148.0,Y_GE80,EE,Estonia,C,Estonia
2020-11-09,2020,6548.0,Y_GE80,ES,Hiszpania,C,Spain
2020-11-09,2020,13.0,Y_LT20,DK,Dania,C,Denmark
2020-11-09,2020,1.0,Y_LT20,EE,Estonia,C,Estonia
2020-11-09,2020,12.0,Y_LT20,EL,Grecja,C,Greece
2020-11-09,2020,31.0,Y_LT20,ES,Hiszpania,C,Spain
2020-11-09,2020,5.0,Y_LT20,FI,Finlandia,C,Finland
2020-11-09,2020,87.0,Y_LT20,FR,Francja,C,France
2020-11-09,2020,6.0,Y_LT20,HR,Chorwacja,C,Croatia
2020-11-09,2020,14.0,Y_LT20,HU,Węgry,C,Hungary
2020-11-09,2020,0.0,Y_LT20,IS,Islandia,C,Iceland
2020-11-09,2020,34.0,Y_LT20,IT,Włochy,C,Italy
2020-11-09,2020,0.0,Y_LT20,LI,Liechenstein,C,Liechenstein
2020-11-09,2020,5.0,Y_LT20,LT,Litwa,C,Lithuania
2020-11-09,2020,72.0,Y_LT20,GE,Niemcy,C,Germany
2020-11-09,2020,1.0,Y_LT20,LU,Luksemburg,C,Luxembourg
2020-11-09,2020,2.0,Y_LT20,ME,Montegegro,C,Montegegro
2020-11-09,2020,0.0,Y_LT20,MT,Malta,C,Malta
2020-11-09,2020,17.0,Y_LT20,NL,Holandia,C,Netherlands
2020-11-09,2020,6.0,Y_LT20,NO,Norwegia,C,Norway
2020-11-09,2020,30.0,Y_LT20,PL,Polska,C,Poland
2020-11-09,2020,4.0,Y_LT20,PT,Portugalia,C,Portugal
2020-11-09,2020,34.0,Y_LT20,RO,Rumunia,C,Romania
2020-11-09,2020,10.0,Y_LT20,RS,Serbia,C,Serbia
2020-11-09,2020,10.0,Y_LT20,SE,Szwecja,C,Sweden
2020-11-09,2020,0.0,Y_LT20,SI,Słowenia,C,Slovenia
2020-11-09,2020,12.0,Y_LT20,SK,Słowacja,C,Slovakia
2020-11-09,2020,77.0,Y_LT20,UK,Wielka Brytania,C,United Kingdom
2020-11-09,2020,1.0,Y_LT20,LV,Łotwa,C,Latvia
2020-11-09,2020,1575.0,Y_GE80,EL,Grecja,C,Greece
2020-11-09,2020,3.0,Y_LT20,CZ,Czechy,C,Czech Republic
2020-11-09,2020,14.0,Y_LT20,CH,Szwajcaria,C,Switzerland
2020-11-09,2020,587.0,Y_GE80,FI,Finlandia,C,Finland
2020-11-09,2020,10037.0,Y_GE80,FR,Francja,C,France
2020-11-09,2020,653.0,Y_GE80,HR,Chorwacja,C,Croatia
2020-11-09,2020,1524.0,Y_GE80,HU,Węgry,C,Hungary
2020-11-09,2020,31.0,Y_GE80,IS,Islandia,C,Iceland
2020-11-09,2020,11417.0,Y_GE80,IT,Włochy,C,Italy
2020-11-09,2020,2.0,Y_GE80,LI,Liechenstein,C,Liechenstein
2020-11-09,2020,437.0,Y_GE80,LT,Litwa,C,Lithuania
2020-11-09,2020,65.0,Y_GE80,LU,Luksemburg,C,Luxembourg
2020-11-09,2020,264.0,Y_GE80,LV,Łotwa,C,Latvia
2020-11-09,2020,67.0,Y_GE80,ME,Montegegro,C,Montegegro
2020-11-09,2020,41.0,Y_GE80,MT,Malta,C,Malta
2020-11-09,2020,0.0,Y_LT20,CY,Cypr,C,Cyprus
2020-11-09,2020,2044.0,Y_GE80,NL,Holandia,C,Netherlands
2020-11-09,2020,7603.0,Y_GE80,PL,Polska,C,Poland
2020-11-09,2020,1530.0,Y_GE80,PT,Portugalia,C,Portugal
2020-11-09,2020,3331.0,Y_GE80,RO,Rumunia,C,Romania
2020-11-09,2020,913.0,Y_GE80,RS,Serbia,C,Serbia
2020-11-09,2020,1010.0,Y_GE80,SE,Szwecja,C,Sweden
2020-11-09,2020,375.0,Y_GE80,SI,Słowenia,C,Slovenia
2020-11-09,2020,610.0,Y_GE80,SK,Słowacja,C,Slovakia
2020-11-09,2020,7377.0,Y_GE80,UK,Wielka Brytania,C,United Kingdom
2020-11-09,2020,6.0,Y_LT20,AL,Albania,C,Albania
2020-11-09,2020,5.0,Y_LT20,AT,Austria,C,Austria
2020-11-09,2020,17.0,Y_LT20,BE,Belgia,C,Belgium
2020-11-09,2020,13.0,Y_LT20,BG,Bułgaria,C,Bulgaria
2020-11-09,2020,421.0,Y_GE80,NO,Norwegia,C,Norway
2020-11-09,2020,875.0,Y40-59,IT,Włochy,C,Italy
2020-11-09,2020,563.0,Y60-79,CH,Szwajcaria,C,Switzerland
2020-11-09,2020,342.0,Y40-59,HU,Węgry,C,Hungary
2020-11-09,2020,624.0,TOTAL,SI,Słowenia,C,Slovenia
2020-11-09,2020,1437.0,TOTAL,SK,Słowacja,C,Slovakia
2020-11-09,2020,13418.0,TOTAL,UK,Wielka Brytania,C,United Kingdom
2020-11-09,2020,0.0,UNK,AL,Albania,C,Albania
2020-11-09,2020,0.0,UNK,AT,Austria,C,Austria
2020-11-09,2020,0.0,UNK,BE,Belgia,C,Belgium
2020-11-09,2020,0.0,UNK,BG,Bułgaria,C,Bulgaria
2020-11-09,2020,4.0,Y40-59,IS,Islandia,C,Iceland
2020-11-09,2020,0.0,UNK,CY,Cypr,C,Cyprus
2020-11-09,2020,0.0,UNK,CZ,Czechy,C,Czech Republic
2020-11-09,2020,0.0,UNK,GE,Niemcy,C,Germany
2020-11-09,2020,0.0,UNK,DK,Dania,C,Denmark
2020-11-09,2020,1673.0,TOTAL,SE,Szwecja,C,Sweden
2020-11-09,2020,0.0,UNK,EE,Estonia,C,Estonia
2020-11-09,2020,3.0,UNK,ES,Hiszpania,C,Spain
2020-11-09,2020,0.0,UNK,FI,Finlandia,C,Finland
2020-11-09,2020,133.0,UNK,FR,Francja,C,France
2020-11-09,2020,0.0,UNK,HR,Chorwacja,C,Croatia
2020-11-09,2020,0.0,UNK,HU,Węgry,C,Hungary
2020-11-09,2020,0.0,UNK,IS,Islandia,C,Iceland
2020-11-09,2020,0.0,UNK,IT,Włochy,C,Italy
2020-11-09,2020,0.0,UNK,LI,Liechenstein,C,Liechenstein
2020-11-09,2020,0.0,UNK,LT,Litwa,C,Lithuania
2020-11-09,2020,0.0,UNK,LU,Luksemburg,C,Luxembourg
2020-11-09,2020,0.0,UNK,LV,Łotwa,C,Latvia
2020-11-09,2020,0.0,UNK,ME,Montegegro,C,Montegegro
2020-11-09,2020,0.0,UNK,EL,Grecja,C,Greece
2020-11-09,2020,0.0,UNK,MT,Malta,C,Malta
2020-11-09,2020,2146.0,TOTAL,RS,Serbia,C,Serbia
2020-11-09,2020,2554.0,TOTAL,PT,Portugalia,C,Portugal
2020-11-09,2020,3689.0,TOTAL,BE,Belgia,C,Belgium
2020-11-09,2020,3236.0,TOTAL,BG,Bułgaria,C,Bulgaria
2020-11-09,2020,2068.0,TOTAL,CH,Szwajcaria,C,Switzerland
2020-11-09,2020,113.0,TOTAL,CY,Cypr,C,Cyprus
2020-11-09,2020,4238.0,TOTAL,CZ,Czechy,C,Czech Republic
2020-11-09,2020,19064.0,TOTAL,GE,Niemcy,C,Germany
2020-11-09,2020,1026.0,TOTAL,DK,Dania,C,Denmark
2020-11-09,2020,290.0,TOTAL,EE,Estonia,C,Estonia
2020-11-09,2020,2547.0,TOTAL,EL,Grecja,C,Greece
2020-11-09,2020,10296.0,TOTAL,ES,Hiszpania,C,Spain
2020-11-09,2020,1043.0,TOTAL,FI,Finlandia,C,Finland
2020-11-09,2020,15879.0,TOTAL,FR,Francja,C,France
2020-11-09,2020,7754.0,TOTAL,RO,Rumunia,C,Romania
2020-11-09,2020,1287.0,TOTAL,HR,Chorwacja,C,Croatia
2020-11-09,2020,567.0,TOTAL,IE,Irlandia,C,Ireland
2020-11-09,2020,50.0,TOTAL,IS,Islandia,C,Iceland
2020-11-09,2020,17335.0,TOTAL,IT,Włochy,C,Italy
2020-11-09,2020,8.0,TOTAL,LI,Liechenstein,C,Liechenstein
2020-11-09,2020,877.0,TOTAL,LT,Litwa,C,Lithuania
2020-11-09,2020,113.0,TOTAL,LU,Luksemburg,C,Luxembourg
2020-11-09,2020,558.0,TOTAL,LV,Łotwa,C,Latvia
2020-11-09,2020,174.0,TOTAL,ME,Montegegro,C,Montegegro
2020-11-09,2020,84.0,TOTAL,MT,Malta,C,Malta
2020-11-09,2020,3589.0,TOTAL,NL,Holandia,C,Netherlands
2020-11-09,2020,775.0,TOTAL,NO,Norwegia,C,Norway
2020-11-09,2020,16244.0,TOTAL,PL,Polska,C,Poland
2020-11-09,2020,3548.0,TOTAL,HU,Węgry,C,Hungary
2020-11-09,2020,0.0,UNK,NL,Holandia,C,Netherlands
2020-11-09,2020,0.0,UNK,CH,Szwajcaria,C,Switzerland
2020-11-09,2020,0.0,UNK,PL,Polska,C,Poland
2020-11-09,2020,1.0,Y20-39,MT,Malta,C,Malta
2020-11-09,2020,32.0,Y20-39,NL,Holandia,C,Netherlands
2020-11-09,2020,10.0,Y20-39,NO,Norwegia,C,Norway
2020-11-09,2020,239.0,Y20-39,PL,Polska,C,Poland
2020-11-09,2020,17.0,Y20-39,PT,Portugalia,C,Portugal
2020-11-09,2020,95.0,Y20-39,RO,Rumunia,C,Romania
2020-11-09,2020,22.0,Y20-39,RS,Serbia,C,Serbia
2020-11-09,2020,15.0,Y20-39,SE,Szwecja,C,Sweden
2020-11-09,2020,7.0,Y20-39,SI,Słowenia,C,Slovenia
2020-11-09,2020,26.0,Y20-39,SK,Słowacja,C,Slovakia
2020-11-09,2020,221.0,Y20-39,UK,Wielka Brytania,C,United Kingdom
2020-11-09,2020,56.0,Y40-59,AL,Albania,C,Albania
2020-11-09,2020,0.0,Y20-39,ME,Montegegro,C,Montegegro
2020-11-09,2020,129.0,Y40-59,AT,Austria,C,Austria
2020-11-09,2020,365.0,Y40-59,BG,Bułgaria,C,Bulgaria
2020-11-09,2020,102.0,Y40-59,CH,Szwajcaria,C,Switzerland
2020-11-09,2020,11.0,Y40-59,CY,Cypr,C,Cyprus
2020-11-09,2020,262.0,Y40-59,CZ,Czechy,C,Czech Republic
2020-11-09,2020,0.0,UNK,NO,Norwegia,C,Norway
2020-11-09,2020,77.0,Y40-59,DK,Dania,C,Denmark
2020-11-09,2020,31.0,Y40-59,EE,Estonia,C,Estonia
2020-11-09,2020,171.0,Y40-59,EL,Grecja,C,Greece
2020-11-09,2020,705.0,Y40-59,ES,Hiszpania,C,Spain
2020-11-09,2020,72.0,Y40-59,FI,Finlandia,C,Finland
2020-11-09,2020,1041.0,Y40-59,FR,Francja,C,France
2020-11-09,2020,85.0,Y40-59,HR,Chorwacja,C,Croatia
2020-11-09,2020,192.0,Y40-59,BE,Belgia,C,Belgium
2020-11-09,2020,13.0,Y20-39,LV,Łotwa,C,Latvia
2020-11-09,2020,1378.0,Y40-59,GE,Niemcy,C,Germany
2020-11-09,2020,12.0,Y20-39,LT,Litwa,C,Lithuania
2020-11-09,2020,0.0,Y20-39,LU,Luksemburg,C,Luxembourg
2020-11-09,2020,1.0,UNK,PT,Portugalia,C,Portugal
2020-11-09,2020,0.0,UNK,RO,Rumunia,C,Romania
2020-11-09,2020,1.0,UNK,RS,Serbia,C,Serbia
2020-11-09,2020,0.0,UNK,SE,Szwecja,C,Sweden
2020-11-09,2020,0.0,UNK,SK,Słowacja,C,Slovakia
2020-11-09,2020,1.0,UNK,UK,Wielka Brytania,C,United Kingdom
2020-11-09,2020,9.0,Y20-39,AL,Albania,C,Albania
2020-11-09,2020,25.0,Y20-39,AT,Austria,C,Austria
2020-11-09,2020,28.0,Y20-39,BE,Belgia,C,Belgium
2020-11-09,2020,42.0,Y20-39,BG,Bułgaria,C,Bulgaria
2020-11-09,2020,12.0,Y20-39,CH,Szwajcaria,C,Switzerland
2020-11-09,2020,0.0,Y20-39,CY,Cypr,C,Cyprus
2020-11-09,2020,0.0,UNK,SI,Słowenia,C,Slovenia
2020-11-09,2020,182.0,Y20-39,GE,Niemcy,C,Germany
2020-11-09,2020,45.0,Y20-39,CZ,Czechy,C,Czech Republic
2020-11-09,2020,118.0,Y20-39,IT,Włochy,C,Italy
2020-11-09,2020,0.0,Y20-39,IS,Islandia,C,Iceland
2020-11-09,2020,0.0,Y20-39,LI,Liechenstein,C,Liechenstein
2020-11-09,2020,11.0,Y20-39,HR,Chorwacja,C,Croatia
2020-11-09,2020,162.0,Y20-39,FR,Francja,C,France
2020-11-09,2020,38.0,Y20-39,HU,Węgry,C,Hungary
2020-11-09,2020,85.0,Y20-39,ES,Hiszpania,C,Spain
2020-11-09,2020,25.0,Y20-39,EL,Grecja,C,Greece
2020-11-09,2020,3.0,Y20-39,EE,Estonia,C,Estonia
2020-11-09,2020,10.0,Y20-39,DK,Dania,C,Denmark
2020-11-09,2020,16.0,Y20-39,FI,Finlandia,C,Finland
2020-11-16,2020,305.0,Y_GE80,PL61,kujawsko-pomorskie,W,
2020-11-16,2020,216.0,Y_GE80,PL52,opolskie,W,
2020-11-16,2020,541.0,Y_GE80,PL51,dolnośląskie,W,
2020-11-16,2020,188.0,Y_GE80,PL43,lubuskie,W,
2020-11-16,2020,205.0,Y_GE80,PL62,warmińsko-mazurskie,W,
2020-11-16,2020,267.0,Y_GE80,PL42,zachodniopomorskie,W,
2020-11-16,2020,564.0,Y_GE80,PL41,wielkopolskie,W,
2020-11-16,2020,799.0,Y_GE80,PL22,śląskie,W,
2020-11-16,2020,732.0,Y_GE80,PL21,małopolskie,W,
2020-11-16,2020,240.0,Y60-79,PL72,świętokrzyskie,W,
2020-11-16,2020,176.0,Y60-79,PL84,podlaskie,W,
2020-11-16,2020,361.0,Y60-79,PL82,podkarpackie,W,
2020-11-16,2020,425.0,Y60-79,PL81,lubelskie,W,
2020-11-16,2020,488.0,Y60-79,PL71,łódzkie,W,
2020-11-16,2020,367.0,Y60-79,PL63,pomorskie,W,
2020-11-16,2020,235.0,Y60-79,PL62,warmińsko-mazurskie,W,
2020-11-16,2020,345.0,Y_GE80,PL63,pomorskie,W,
2020-11-16,2020,314.0,Y60-79,PL61,kujawsko-pomorskie,W,
2020-11-16,2020,905.0,Y60-79,PL9,mazowieckie,W,
2020-11-16,2020,489.0,Y_GE80,PL71,łódzkie,W,
2020-11-16,2020,2.0,Y_LT20,PL62,warmińsko-mazurskie,W,
2020-11-16,2020,462.0,Y_GE80,PL81,lubelskie,W,
2020-11-16,2020,187.0,Y60-79,PL52,opolskie,W,
2020-11-16,2020,5.0,Y_LT20,PL9,mazowieckie,W,
2020-11-16,2020,0.0,Y_LT20,PL84,podlaskie,W,
2020-11-16,2020,2.0,Y_LT20,PL82,podkarpackie,W,
2020-11-16,2020,9.0,Y_LT20,PL81,lubelskie,W,
2020-11-16,2020,2.0,Y_LT20,PL72,świętokrzyskie,W,
2020-11-16,2020,4.0,Y_LT20,PL71,łódzkie,W,
2020-11-16,2020,3.0,Y_LT20,PL63,pomorskie,W,
2020-11-16,2020,2.0,Y_LT20,PL61,kujawsko-pomorskie,W,
2020-11-16,2020,0.0,Y_LT20,PL52,opolskie,W,
2020-11-16,2020,5.0,Y_LT20,PL51,dolnośląskie,W,
2020-11-16,2020,0.0,Y_LT20,PL43,lubuskie,W,
2020-11-16,2020,0.0,Y_LT20,PL42,zachodniopomorskie,W,
2020-11-16,2020,3.0,Y_LT20,PL41,wielkopolskie,W,
2020-11-16,2020,5.0,Y_LT20,PL22,śląskie,W,
2020-11-16,2020,2.0,Y_LT20,PL21,małopolskie,W,
2020-11-16,2020,1057.0,Y_GE80,PL9,mazowieckie,W,
2020-11-16,2020,241.0,Y_GE80,PL84,podlaskie,W,
2020-11-16,2020,460.0,Y_GE80,PL82,podkarpackie,W,
2020-11-16,2020,281.0,Y_GE80,PL72,świętokrzyskie,W,
2020-11-16,2020,555.0,Y60-79,PL51,dolnośląskie,W,
2020-11-16,2020,7152.0,Y_GE80,PL,Polska,C,Poland
2020-11-16,2020,265.0,Y60-79,PL42,zachodniopomorskie,W,
2020-11-16,2020,100.0,Y40-59,HR,Chorwacja,C,Croatia
2020-11-16,2020,1047.0,Y40-59,FR,Francja,C,France
2020-11-16,2020,77.0,Y40-59,FI,Finlandia,C,Finland
2020-11-16,2020,684.0,Y40-59,ES,Hiszpania,C,Spain
2020-11-16,2020,185.0,Y40-59,EL,Grecja,C,Greece
2020-11-16,2020,32.0,Y40-59,EE,Estonia,C,Estonia
2020-11-16,2020,70.0,Y40-59,DK,Dania,C,Denmark
2020-11-16,2020,1369.0,Y40-59,GE,Niemcy,C,Germany
2020-11-16,2020,242.0,Y40-59,CZ,Czechy,C,Czech Republic
2020-11-16,2020,12.0,Y40-59,CY,Cypr,C,Cyprus
2020-11-16,2020,110.0,Y40-59,CH,Szwajcaria,C,Switzerland
2020-11-16,2020,444.0,Y40-59,BG,Bułgaria,C,Bulgaria
2020-11-16,2020,195.0,Y40-59,BE,Belgia,C,Belgium
2020-11-16,2020,117.0,Y40-59,AT,Austria,C,Austria
2020-11-16,2020,79.0,Y40-59,AL,Albania,C,Albania
2020-11-16,2020,235.0,Y20-39,UK,Wielka Brytania,C,United Kingdom
2020-11-16,2020,29.0,Y20-39,SK,Słowacja,C,Slovakia
2020-11-16,2020,4.0,Y20-39,SI,Słowenia,C,Slovenia
2020-11-16,2020,19.0,Y20-39,SE,Szwecja,C,Sweden
2020-11-16,2020,370.0,Y40-59,HU,Węgry,C,Hungary
2020-11-16,2020,5.0,Y40-59,IS,Islandia,C,Iceland
2020-11-16,2020,974.0,Y40-59,IT,Włochy,C,Italy
2020-11-16,2020,0.0,Y40-59,LI,Liechenstein,C,Liechenstein
2020-11-16,2020,573.0,Y60-79,CH,Szwajcaria,C,Switzerland
2020-11-16,2020,1915.0,Y60-79,BG,Bułgaria,C,Bulgaria
2020-11-16,2020,1048.0,Y60-79,BE,Belgia,C,Belgium
2020-11-16,2020,680.0,Y60-79,AT,Austria,C,Austria
2020-11-16,2020,443.0,Y60-79,AL,Albania,C,Albania
2020-11-16,2020,1183.0,Y40-59,UK,Wielka Brytania,C,United Kingdom
2020-11-16,2020,145.0,Y40-59,SK,Słowacja,C,Slovakia
2020-11-16,2020,53.0,Y40-59,SI,Słowenia,C,Slovenia
2020-11-16,2020,89.0,Y40-59,SE,Szwecja,C,Sweden
2020-11-16,2020,23.0,Y20-39,RS,Serbia,C,Serbia
2020-11-16,2020,220.0,Y40-59,RS,Serbia,C,Serbia
2020-11-16,2020,202.0,Y40-59,PT,Portugalia,C,Portugal
2020-11-16,2020,1460.0,Y40-59,PL,Polska,C,Poland
2020-11-16,2020,48.0,Y40-59,NO,Norwegia,C,Norway
2020-11-16,2020,219.0,Y40-59,NL,Holandia,C,Netherlands
2020-11-16,2020,4.0,Y40-59,MT,Malta,C,Malta
2020-11-16,2020,18.0,Y40-59,ME,Montegegro,C,Montegegro
2020-11-16,2020,67.0,Y40-59,LV,Łotwa,C,Latvia
2020-11-16,2020,8.0,Y40-59,LU,Luksemburg,C,Luxembourg
2020-11-16,2020,135.0,Y40-59,LT,Litwa,C,Lithuania
2020-11-16,2020,860.0,Y40-59,RO,Rumunia,C,Romania
2020-11-16,2020,87.0,Y20-39,RO,Rumunia,C,Romania
2020-11-16,2020,31.0,Y20-39,PT,Portugalia,C,Portugal
2020-11-16,2020,239.0,Y20-39,PL,Polska,C,Poland
2020-11-16,2020,16.0,Y20-39,AT,Austria,C,Austria
2020-11-16,2020,11.0,Y20-39,AL,Albania,C,Albania
2020-11-16,2020,1.0,UNK,UK,Wielka Brytania,C,United Kingdom
2020-11-16,2020,194.0,Y60-79,PL43,lubuskie,W,
2020-11-16,2020,0.0,UNK,SI,Słowenia,C,Slovenia
2020-11-16,2020,0.0,UNK,SE,Szwecja,C,Sweden
2020-11-16,2020,0.0,UNK,RS,Serbia,C,Serbia
2020-11-16,2020,0.0,UNK,RO,Rumunia,C,Romania
2020-11-16,2020,1.0,UNK,PT,Portugalia,C,Portugal
2020-11-16,2020,23.0,Y20-39,BE,Belgia,C,Belgium
2020-11-16,2020,0.0,UNK,PL,Polska,C,Poland
2020-11-16,2020,0.0,UNK,NL,Holandia,C,Netherlands
2020-11-16,2020,0.0,UNK,MT,Malta,C,Malta
2020-11-16,2020,0.0,UNK,ME,Montegegro,C,Montegegro
2020-11-16,2020,0.0,UNK,LV,Łotwa,C,Latvia
2020-11-16,2020,0.0,UNK,LU,Luksemburg,C,Luxembourg
2020-11-16,2020,0.0,UNK,LT,Litwa,C,Lithuania
2020-11-16,2020,0.0,UNK,LI,Liechenstein,C,Liechenstein
2020-11-16,2020,0.0,UNK,IT,Włochy,C,Italy
2020-11-16,2020,0.0,UNK,IS,Islandia,C,Iceland
2020-11-16,2020,0.0,UNK,NO,Norwegia,C,Norway
2020-11-16,2020,43.0,Y60-79,CY,Cypr,C,Cyprus
2020-11-16,2020,49.0,Y20-39,BG,Bułgaria,C,Bulgaria
2020-11-16,2020,2.0,Y20-39,CY,Cypr,C,Cyprus
2020-11-16,2020,13.0,Y20-39,NO,Norwegia,C,Norway
2020-11-16,2020,37.0,Y20-39,NL,Holandia,C,Netherlands
2020-11-16,2020,2.0,Y20-39,MT,Malta,C,Malta
2020-11-16,2020,4.0,Y20-39,ME,Montegegro,C,Montegegro
2020-11-16,2020,4.0,Y20-39,LV,Łotwa,C,Latvia
2020-11-16,2020,1.0,Y20-39,LU,Luksemburg,C,Luxembourg
2020-11-16,2020,15.0,Y20-39,LT,Litwa,C,Lithuania
2020-11-16,2020,0.0,Y20-39,LI,Liechenstein,C,Liechenstein
2020-11-16,2020,90.0,Y20-39,IT,Włochy,C,Italy
2020-11-16,2020,14.0,Y20-39,CH,Szwajcaria,C,Switzerland
2020-11-16,2020,0.0,Y20-39,IS,Islandia,C,Iceland
2020-11-16,2020,14.0,Y20-39,HR,Chorwacja,C,Croatia
2020-11-16,2020,152.0,Y20-39,FR,Francja,C,France
2020-11-16,2020,14.0,Y20-39,FI,Finlandia,C,Finland
2020-11-16,2020,78.0,Y20-39,ES,Hiszpania,C,Spain
2020-11-16,2020,22.0,Y20-39,EL,Grecja,C,Greece
2020-11-16,2020,2.0,Y20-39,EE,Estonia,C,Estonia
2020-11-16,2020,11.0,Y20-39,DK,Dania,C,Denmark
2020-11-16,2020,172.0,Y20-39,GE,Niemcy,C,Germany
2020-11-16,2020,42.0,Y20-39,CZ,Czechy,C,Czech Republic
2020-11-16,2020,42.0,Y20-39,HU,Węgry,C,Hungary
2020-11-16,2020,1689.0,Y60-79,CZ,Czechy,C,Czech Republic
2020-11-16,2020,6295.0,Y60-79,GE,Niemcy,C,Germany
2020-11-16,2020,453.0,Y60-79,DK,Dania,C,Denmark
2020-11-16,2020,2.0,Y_LT20,EE,Estonia,C,Estonia
2020-11-16,2020,7.0,Y_LT20,DK,Dania,C,Denmark
2020-11-16,2020,78.0,Y_LT20,GE,Niemcy,C,Germany
2020-11-16,2020,4.0,Y_LT20,CZ,Czechy,C,Czech Republic
2020-11-16,2020,0.0,Y_LT20,CY,Cypr,C,Cyprus
2020-11-16,2020,8.0,Y_LT20,CH,Szwajcaria,C,Switzerland
2020-11-16,2020,10.0,Y_LT20,BG,Bułgaria,C,Bulgaria
2020-11-16,2020,12.0,Y_LT20,BE,Belgia,C,Belgium
2020-11-16,2020,12.0,Y_LT20,AT,Austria,C,Austria
2020-11-16,2020,11.0,Y_LT20,EL,Grecja,C,Greece
2020-11-16,2020,3.0,Y_LT20,AL,Albania,C,Albania
2020-11-16,2020,591.0,Y_GE80,SK,Słowacja,C,Slovakia
2020-11-16,2020,445.0,Y_GE80,SI,Słowenia,C,Slovenia
2020-11-16,2020,1160.0,Y_GE80,SE,Szwecja,C,Sweden
2020-11-16,2020,1060.0,Y_GE80,RS,Serbia,C,Serbia
2020-11-16,2020,3412.0,Y_GE80,RO,Rumunia,C,Romania
2020-11-16,2020,1655.0,Y_GE80,PT,Portugalia,C,Portugal
2020-11-16,2020,454.0,Y_GE80,NO,Norwegia,C,Norway
2020-11-16,2020,2086.0,Y_GE80,NL,Holandia,C,Netherlands
2020-11-16,2020,50.0,Y_GE80,MT,Malta,C,Malta
2020-11-16,2020,7681.0,Y_GE80,UK,Wielka Brytania,C,United Kingdom
2020-11-16,2020,67.0,Y_GE80,ME,Montegegro,C,Montegegro
2020-11-16,2020,28.0,Y_LT20,ES,Hiszpania,C,Spain
2020-11-16,2020,83.0,Y_LT20,FR,Francja,C,France
2020-11-16,2020,78.0,Y_LT20,UK,Wielka Brytania,C,United Kingdom
2020-11-16,2020,7.0,Y_LT20,SK,Słowacja,C,Slovakia
2020-11-16,2020,3.0,Y_LT20,SI,Słowenia,C,Slovenia
2020-11-16,2020,10.0,Y_LT20,SE,Szwecja,C,Sweden
2020-11-16,2020,5.0,Y_LT20,RS,Serbia,C,Serbia
2020-11-16,2020,30.0,Y_LT20,RO,Rumunia,C,Romania
2020-11-16,2020,7.0,Y_LT20,PT,Portugalia,C,Portugal
2020-11-16,2020,44.0,Y_LT20,PL,Polska,C,Poland
2020-11-16,2020,4.0,Y_LT20,NO,Norwegia,C,Norway
2020-11-16,2020,4.0,Y_LT20,FI,Finlandia,C,Finland
2020-11-16,2020,19.0,Y_LT20,NL,Holandia,C,Netherlands
2020-11-16,2020,2.0,Y_LT20,ME,Montegegro,C,Montegegro
2020-11-16,2020,4.0,Y_LT20,LV,Łotwa,C,Latvia
2020-11-16,2020,2.0,Y_LT20,LU,Luksemburg,C,Luxembourg
2020-11-16,2020,3.0,Y_LT20,LT,Litwa,C,Lithuania
2020-11-16,2020,0.0,Y_LT20,LI,Liechenstein,C,Liechenstein
2020-11-16,2020,42.0,Y_LT20,IT,Włochy,C,Italy
2020-11-16,2020,0.0,Y_LT20,IS,Islandia,C,Iceland
2020-11-16,2020,12.0,Y_LT20,HU,Węgry,C,Hungary
2020-11-16,2020,5.0,Y_LT20,HR,Chorwacja,C,Croatia
2020-11-16,2020,1.0,Y_LT20,MT,Malta,C,Malta
2020-11-16,2020,0.0,UNK,HU,Węgry,C,Hungary
2020-11-16,2020,285.0,Y_GE80,LV,Łotwa,C,Latvia
2020-11-16,2020,449.0,Y_GE80,LT,Litwa,C,Lithuania
2020-11-16,2020,3603.0,Y60-79,RO,Rumunia,C,Romania
2020-11-16,2020,835.0,Y60-79,PT,Portugalia,C,Portugal
2020-11-16,2020,6738.0,Y60-79,PL,Polska,C,Poland
2020-11-16,2020,260.0,Y60-79,NO,Norwegia,C,Norway
2020-11-16,2020,1219.0,Y60-79,NL,Holandia,C,Netherlands
2020-11-16,2020,38.0,Y60-79,MT,Malta,C,Malta
2020-11-16,2020,73.0,Y60-79,ME,Montegegro,C,Montegegro
2020-11-16,2020,212.0,Y60-79,LV,Łotwa,C,Latvia
2020-11-16,2020,33.0,Y60-79,LU,Luksemburg,C,Luxembourg
2020-11-16,2020,1097.0,Y60-79,RS,Serbia,C,Serbia
2020-11-16,2020,350.0,Y60-79,LT,Litwa,C,Lithuania
2020-11-16,2020,5281.0,Y60-79,IT,Włochy,C,Italy
