location,geo_type,transportation_type,country,date,mobility
Dolnośląskie,sub-region,walking,Polska,2020-08-16,167.72
Dolnośląskie,sub-region,driving,Polska,2020-08-17,163.89
Dolnośląskie,sub-region,walking,Polska,2020-08-17,186.17
Dolnośląskie,sub-region,driving,Polska,2020-08-18,158.07
Dolnośląskie,sub-region,walking,Polska,2020-08-18,192.53
Dolnośląskie,sub-region,driving,Polska,2020-08-19,168.13
Dolnośląskie,sub-region,walking,Polska,2020-08-19,189.65
Dolnośląskie,sub-region,driving,Polska,2020-08-20,167.69
Dolnośląskie,sub-region,walking,Polska,2020-08-20,203.61
Dolnośląskie,sub-region,driving,Polska,2020-08-21,196.49
Dolnośląskie,sub-region,walking,Polska,2020-08-21,218.18
Dolnośląskie,sub-region,driving,Polska,2020-08-22,176.66
Dolnośląskie,sub-region,walking,Polska,2020-08-22,186.88
Dolnośląskie,sub-region,driving,Polska,2020-08-23,184.27
Dolnośląskie,sub-region,walking,Polska,2020-08-23,185.45
Dolnośląskie,sub-region,driving,Polska,2020-08-24,169.76
Dolnośląskie,sub-region,walking,Polska,2020-08-24,210.12
Dolnośląskie,sub-region,driving,Polska,2020-08-25,163.98
Dolnośląskie,sub-region,walking,Polska,2020-08-25,223.18
Dolnośląskie,sub-region,driving,Polska,2020-08-26,166.29
Dolnośląskie,sub-region,walking,Polska,2020-08-26,209.94
Dolnośląskie,sub-region,driving,Polska,2020-08-27,166.15
Dolnośląskie,sub-region,walking,Polska,2020-08-27,195.01
Dolnośląskie,sub-region,driving,Polska,2020-08-28,185.12
Dolnośląskie,sub-region,walking,Polska,2020-08-28,214.71
Dolnośląskie,sub-region,driving,Polska,2020-08-29,161.71
Dolnośląskie,sub-region,walking,Polska,2020-08-29,202.07
Dolnośląskie,sub-region,driving,Polska,2020-08-30,157.68
Dolnośląskie,sub-region,walking,Polska,2020-08-30,136.25
Dolnośląskie,sub-region,driving,Polska,2020-08-31,149.11
Dolnośląskie,sub-region,walking,Polska,2020-08-31,162.36
Dolnośląskie,sub-region,driving,Polska,2020-09-01,136.46
Dolnośląskie,sub-region,walking,Polska,2020-09-01,134.91
Dolnośląskie,sub-region,driving,Polska,2020-09-02,134.35
Dolnośląskie,sub-region,walking,Polska,2020-09-02,169.63
Dolnośląskie,sub-region,driving,Polska,2020-09-03,139.42
Dolnośląskie,sub-region,walking,Polska,2020-09-03,163.54
Dolnośląskie,sub-region,driving,Polska,2020-09-04,160.94
Dolnośląskie,sub-region,walking,Polska,2020-09-04,191.53
Dolnośląskie,sub-region,driving,Polska,2020-09-05,151.97
Dolnośląskie,sub-region,walking,Polska,2020-09-05,183.04
Dolnośląskie,sub-region,driving,Polska,2020-09-06,158.88
Dolnośląskie,sub-region,walking,Polska,2020-09-06,160.89
Dolnośląskie,sub-region,driving,Polska,2020-09-07,138.78
Dolnośląskie,sub-region,walking,Polska,2020-09-07,162.59
Dolnośląskie,sub-region,driving,Polska,2020-09-08,137.33
Dolnośląskie,sub-region,walking,Polska,2020-09-08,177.19
Dolnośląskie,sub-region,driving,Polska,2020-09-09,145.23
Dolnośląskie,sub-region,walking,Polska,2020-09-09,171.87
Dolnośląskie,sub-region,driving,Polska,2020-09-10,146.33
Dolnośląskie,sub-region,walking,Polska,2020-09-10,172.37
Dolnośląskie,sub-region,driving,Polska,2020-09-11,176.69
Dolnośląskie,sub-region,walking,Polska,2020-09-11,217.98
Dolnośląskie,sub-region,driving,Polska,2020-09-12,176.8
Dolnośląskie,sub-region,walking,Polska,2020-09-12,241.75
Dolnośląskie,sub-region,driving,Polska,2020-09-13,172.63
Dolnośląskie,sub-region,walking,Polska,2020-09-13,176.46
Dolnośląskie,sub-region,driving,Polska,2020-09-14,146.56
Dolnośląskie,sub-region,walking,Polska,2020-09-14,162.88
Dolnośląskie,sub-region,driving,Polska,2020-09-15,142.41
Dolnośląskie,sub-region,walking,Polska,2020-09-15,170.42
Dolnośląskie,sub-region,driving,Polska,2020-09-16,142.15
Dolnośląskie,sub-region,walking,Polska,2020-09-16,166.38
Dolnośląskie,sub-region,driving,Polska,2020-09-17,152.92
Dolnośląskie,sub-region,walking,Polska,2020-09-17,189.56
Dolnośląskie,sub-region,driving,Polska,2020-09-18,182.42
Dolnośląskie,sub-region,walking,Polska,2020-09-18,214.32
Dolnośląskie,sub-region,driving,Polska,2020-09-19,163.78
Dolnośląskie,sub-region,walking,Polska,2020-09-19,250.08
Dolnośląskie,sub-region,driving,Polska,2020-09-20,173.84
Dolnośląskie,sub-region,walking,Polska,2020-09-20,173.26
Dolnośląskie,sub-region,driving,Polska,2020-09-21,141.63
Dolnośląskie,sub-region,walking,Polska,2020-09-21,161.04
Dolnośląskie,sub-region,driving,Polska,2020-09-22,132.71
Dolnośląskie,sub-region,walking,Polska,2020-09-22,160.05
Dolnośląskie,sub-region,driving,Polska,2020-09-23,135.15
Dolnośląskie,sub-region,walking,Polska,2020-09-23,163.27
Dolnośląskie,sub-region,driving,Polska,2020-09-24,143.07
Dolnośląskie,sub-region,walking,Polska,2020-09-24,166.7
Dolnośląskie,sub-region,driving,Polska,2020-09-25,172.45
Dolnośląskie,sub-region,walking,Polska,2020-09-25,180.61
Dolnośląskie,sub-region,driving,Polska,2020-09-26,136.56
Dolnośląskie,sub-region,walking,Polska,2020-09-26,180.75
Dolnośląskie,sub-region,driving,Polska,2020-09-27,133.46
Dolnośląskie,sub-region,walking,Polska,2020-09-27,135.89
Dolnośląskie,sub-region,driving,Polska,2020-09-28,131.03
Dolnośląskie,sub-region,walking,Polska,2020-09-28,142.95
Dolnośląskie,sub-region,driving,Polska,2020-09-29,124.51
Dolnośląskie,sub-region,walking,Polska,2020-09-29,155.8
Dolnośląskie,sub-region,driving,Polska,2020-09-30,128.64
Dolnośląskie,sub-region,walking,Polska,2020-09-30,164.99
Dolnośląskie,sub-region,driving,Polska,2020-10-01,130.9
Dolnośląskie,sub-region,walking,Polska,2020-10-01,171.69
Dolnośląskie,sub-region,driving,Polska,2020-10-02,161.53
Dolnośląskie,sub-region,walking,Polska,2020-10-02,216.46
Dolnośląskie,sub-region,driving,Polska,2020-10-03,155.11
Dolnośląskie,sub-region,walking,Polska,2020-10-03,258.02
Dolnośląskie,sub-region,driving,Polska,2020-10-04,141.43
Dolnośląskie,sub-region,walking,Polska,2020-10-04,157.09
Dolnośląskie,sub-region,driving,Polska,2020-10-05,125.18
Dolnośląskie,sub-region,walking,Polska,2020-10-05,152.96
Dolnośląskie,sub-region,driving,Polska,2020-10-06,115.01
Dolnośląskie,sub-region,walking,Polska,2020-10-06,155.53
Dolnośląskie,sub-region,driving,Polska,2020-10-07,118.17
Dolnośląskie,sub-region,walking,Polska,2020-10-07,156.55
Dolnośląskie,sub-region,driving,Polska,2020-10-08,117.5
Dolnośląskie,sub-region,walking,Polska,2020-10-08,154.23
Dolnośląskie,sub-region,driving,Polska,2020-10-09,140.9
Dolnośląskie,sub-region,walking,Polska,2020-10-09,189.4
Dolnośląskie,sub-region,driving,Polska,2020-10-10,122.04
Dolnośląskie,sub-region,walking,Polska,2020-10-10,169.33
Dolnośląskie,sub-region,driving,Polska,2020-10-11,119.05
Dolnośląskie,sub-region,walking,Polska,2020-10-11,127.31
Dolnośląskie,sub-region,driving,Polska,2020-10-12,107.72
Dolnośląskie,sub-region,walking,Polska,2020-10-12,125.43
Dolnośląskie,sub-region,driving,Polska,2020-10-13,104.68
Dolnośląskie,sub-region,walking,Polska,2020-10-13,114.62
Dolnośląskie,sub-region,driving,Polska,2020-10-14,107.95
Dolnośląskie,sub-region,walking,Polska,2020-10-14,129.31
Dolnośląskie,sub-region,driving,Polska,2020-10-15,106.99
Dolnośląskie,sub-region,walking,Polska,2020-10-15,131.87
Dolnośląskie,sub-region,driving,Polska,2020-10-16,118.17
Dolnośląskie,sub-region,walking,Polska,2020-10-16,141.52
Dolnośląskie,sub-region,driving,Polska,2020-10-17,102.69
Dolnośląskie,sub-region,walking,Polska,2020-10-17,130.22
Dolnośląskie,sub-region,driving,Polska,2020-10-18,96.14
Dolnośląskie,sub-region,walking,Polska,2020-10-18,94.51
Dolnośląskie,sub-region,driving,Polska,2020-10-19,94.76
Dolnośląskie,sub-region,walking,Polska,2020-10-19,107.17
Dolnośląskie,sub-region,driving,Polska,2020-10-20,92.83
Dolnośląskie,sub-region,walking,Polska,2020-10-20,110.1
Dolnośląskie,sub-region,driving,Polska,2020-10-21,98.08
Dolnośląskie,sub-region,walking,Polska,2020-10-21,102.16
Dolnośląskie,sub-region,driving,Polska,2020-10-22,101.72
Dolnośląskie,sub-region,walking,Polska,2020-10-22,112.64
Dolnośląskie,sub-region,driving,Polska,2020-10-23,108.85
Dolnośląskie,sub-region,walking,Polska,2020-10-23,129.47
Dolnośląskie,sub-region,driving,Polska,2020-10-24,93.49
Dolnośląskie,sub-region,walking,Polska,2020-10-24,121.32
Dolnośląskie,sub-region,driving,Polska,2020-10-25,98.19
Dolnośląskie,sub-region,walking,Polska,2020-10-25,100.45
Dolnośląskie,sub-region,driving,Polska,2020-10-26,90.64
Dolnośląskie,sub-region,walking,Polska,2020-10-26,108.4
Dolnośląskie,sub-region,driving,Polska,2020-10-27,87.08
Dolnośląskie,sub-region,walking,Polska,2020-10-27,94.46
Dolnośląskie,sub-region,driving,Polska,2020-10-28,98.13
Dolnośląskie,sub-region,walking,Polska,2020-10-28,122.93
Dolnośląskie,sub-region,driving,Polska,2020-10-29,92.08
Dolnośląskie,sub-region,walking,Polska,2020-10-29,82.29
Dolnośląskie,sub-region,driving,Polska,2020-10-30,97.07
Dolnośląskie,sub-region,walking,Polska,2020-10-30,89.04
Dolnośląskie,sub-region,driving,Polska,2020-10-31,73.7
Dolnośląskie,sub-region,walking,Polska,2020-10-31,80.36
Dolnośląskie,sub-region,driving,Polska,2020-11-01,65.86
Dolnośląskie,sub-region,walking,Polska,2020-11-01,68.33
Dolnośląskie,sub-region,driving,Polska,2020-11-02,80.3
Dolnośląskie,sub-region,walking,Polska,2020-11-02,83.04
Dolnośląskie,sub-region,driving,Polska,2020-11-03,78.44
Dolnośląskie,sub-region,walking,Polska,2020-11-03,80.16
Dolnośląskie,sub-region,driving,Polska,2020-11-04,80.35
Dolnośląskie,sub-region,walking,Polska,2020-11-04,83.88
Dolnośląskie,sub-region,driving,Polska,2020-11-05,85.61
Dolnośląskie,sub-region,walking,Polska,2020-11-05,88.42
Dolnośląskie,sub-region,driving,Polska,2020-11-06,93.07
Dolnośląskie,sub-region,walking,Polska,2020-11-06,103.54
Dolnośląskie,sub-region,driving,Polska,2020-11-07,78.65
Dolnośląskie,sub-region,walking,Polska,2020-11-07,90.42
Dolnośląskie,sub-region,driving,Polska,2020-11-08,81.22
Dolnośląskie,sub-region,walking,Polska,2020-11-08,80.05
Dolnośląskie,sub-region,driving,Polska,2020-11-09,77.08
Dolnośląskie,sub-region,walking,Polska,2020-11-09,74.32
Dolnośląskie,sub-region,driving,Polska,2020-11-10,76.36
Dolnośląskie,sub-region,walking,Polska,2020-11-10,83.43
Dolnośląskie,sub-region,driving,Polska,2020-11-11,72.43
Dolnośląskie,sub-region,walking,Polska,2020-11-11,75.19
Dolnośląskie,sub-region,driving,Polska,2020-11-12,76.58
Dolnośląskie,sub-region,walking,Polska,2020-11-12,85.77
Dolnośląskie,sub-region,driving,Polska,2020-11-13,87.75
Dolnośląskie,sub-region,walking,Polska,2020-11-13,102.32
Dolnośląskie,sub-region,driving,Polska,2020-11-14,80.47
Dolnośląskie,sub-region,walking,Polska,2020-11-14,96.35
Dolnośląskie,sub-region,driving,Polska,2020-11-15,86.49
Dolnośląskie,sub-region,walking,Polska,2020-11-15,84.52
Dolnośląskie,sub-region,driving,Polska,2020-11-16,73.46
Dolnośląskie,sub-region,walking,Polska,2020-11-16,79.34
Dolnośląskie,sub-region,driving,Polska,2020-11-17,78.42
Dolnośląskie,sub-region,walking,Polska,2020-11-17,79.0
Dolnośląskie,sub-region,driving,Polska,2020-11-18,82.24
Dolnośląskie,sub-region,walking,Polska,2020-11-18,85.43
Dolnośląskie,sub-region,driving,Polska,2020-11-19,86.0
Dolnośląskie,sub-region,walking,Polska,2020-11-19,81.5
Dolnośląskie,sub-region,driving,Polska,2020-11-20,93.7
Dolnośląskie,sub-region,walking,Polska,2020-11-20,91.08
Dolnośląskie,sub-region,driving,Polska,2020-11-21,78.76
Dolnośląskie,sub-region,walking,Polska,2020-11-21,85.38
Dolnośląskie,sub-region,driving,Polska,2020-11-22,72.55
Dolnośląskie,sub-region,walking,Polska,2020-11-22,63.0
Dolnośląskie,sub-region,driving,Polska,2020-11-23,78.54
Dolnośląskie,sub-region,walking,Polska,2020-11-23,77.96
Dolnośląskie,sub-region,driving,Polska,2020-11-24,78.23
Dolnośląskie,sub-region,walking,Polska,2020-11-24,75.28
Dolnośląskie,sub-region,driving,Polska,2020-11-25,82.56
Dolnośląskie,sub-region,walking,Polska,2020-11-25,78.34
Dolnośląskie,sub-region,driving,Polska,2020-11-26,83.8
Dolnośląskie,sub-region,walking,Polska,2020-11-26,77.82
Dolnośląskie,sub-region,driving,Polska,2020-11-27,94.12
Dolnośląskie,sub-region,walking,Polska,2020-11-27,90.6
Dolnośląskie,sub-region,driving,Polska,2020-11-28,82.68
Dolnośląskie,sub-region,walking,Polska,2020-11-28,86.7
Dolnośląskie,sub-region,driving,Polska,2020-11-29,73.13
Dolnośląskie,sub-region,walking,Polska,2020-11-29,58.48
Dolnośląskie,sub-region,driving,Polska,2020-11-30,79.68
Dolnośląskie,sub-region,walking,Polska,2020-11-30,77.68
Dolnośląskie,sub-region,driving,Polska,2020-12-01,79.43
Dolnośląskie,sub-region,walking,Polska,2020-12-01,78.66
Dolnośląskie,sub-region,driving,Polska,2020-12-02,82.45
Dolnośląskie,sub-region,walking,Polska,2020-12-02,78.27
Dolnośląskie,sub-region,driving,Polska,2020-12-03,85.42
Dolnośląskie,sub-region,walking,Polska,2020-12-03,74.57
Dolnośląskie,sub-region,driving,Polska,2020-12-04,98.69
Dolnośląskie,sub-region,walking,Polska,2020-12-04,94.05
Dolnośląskie,sub-region,driving,Polska,2020-12-05,84.65
Dolnośląskie,sub-region,walking,Polska,2020-12-05,96.3
Dolnośląskie,sub-region,driving,Polska,2020-12-06,77.47
Dolnośląskie,sub-region,walking,Polska,2020-12-06,68.44
Dolnośląskie,sub-region,driving,Polska,2020-12-07,80.7
Dolnośląskie,sub-region,walking,Polska,2020-12-07,79.23
Dolnośląskie,sub-region,driving,Polska,2020-12-08,79.18
Dolnośląskie,sub-region,walking,Polska,2020-12-08,78.43
Dolnośląskie,sub-region,driving,Polska,2020-12-09,83.61
Dolnośląskie,sub-region,walking,Polska,2020-12-09,76.8
Dolnośląskie,sub-region,driving,Polska,2020-12-10,83.58
Dolnośląskie,sub-region,walking,Polska,2020-12-10,82.81
Dolnośląskie,sub-region,driving,Polska,2020-12-11,103.44
Dolnośląskie,sub-region,walking,Polska,2020-12-11,103.06
Dolnośląskie,sub-region,driving,Polska,2020-12-12,89.61
Dolnośląskie,sub-region,walking,Polska,2020-12-12,99.73
Dolnośląskie,sub-region,driving,Polska,2020-12-13,79.93
Dolnośląskie,sub-region,walking,Polska,2020-12-13,67.58
Dolnośląskie,sub-region,driving,Polska,2020-12-14,86.09
Dolnośląskie,sub-region,walking,Polska,2020-12-14,81.34
Dolnośląskie,sub-region,driving,Polska,2020-12-15,85.97
Dolnośląskie,sub-region,walking,Polska,2020-12-15,79.25
Dolnośląskie,sub-region,driving,Polska,2020-12-16,90.9
Dolnośląskie,sub-region,walking,Polska,2020-12-16,87.04
Dolnośląskie,sub-region,driving,Polska,2020-12-17,92.98
Dolnośląskie,sub-region,walking,Polska,2020-12-17,89.53
Dolnośląskie,sub-region,driving,Polska,2020-12-18,116.47
Dolnośląskie,sub-region,walking,Polska,2020-12-18,102.45
Dolnośląskie,sub-region,driving,Polska,2020-12-19,106.76
Dolnośląskie,sub-region,walking,Polska,2020-12-19,92.96
Dolnośląskie,sub-region,driving,Polska,2020-12-20,84.29
Dolnośląskie,sub-region,walking,Polska,2020-12-20,68.15
Dolnośląskie,sub-region,driving,Polska,2020-12-21,93.29
Dolnośląskie,sub-region,walking,Polska,2020-12-21,85.47
Dolnośląskie,sub-region,driving,Polska,2020-12-22,97.96
Dolnośląskie,sub-region,walking,Polska,2020-12-22,85.04
Dolnośląskie,sub-region,driving,Polska,2020-12-23,92.81
Dolnośląskie,sub-region,walking,Polska,2020-12-23,76.12
Dolnośląskie,sub-region,driving,Polska,2020-12-24,44.5
Dolnośląskie,sub-region,walking,Polska,2020-12-24,39.89
Dolnośląskie,sub-region,driving,Polska,2020-12-25,48.75
Dolnośląskie,sub-region,walking,Polska,2020-12-25,39.07
Dolnośląskie,sub-region,driving,Polska,2020-12-26,72.38
Dolnośląskie,sub-region,walking,Polska,2020-12-26,55.26
Dolnośląskie,sub-region,driving,Polska,2020-12-27,103.11
Dolnośląskie,sub-region,walking,Polska,2020-12-27,64.11
Dolnośląskie,sub-region,driving,Polska,2020-12-28,86.19
Dolnośląskie,sub-region,walking,Polska,2020-12-28,77.68
Dolnośląskie,sub-region,driving,Polska,2020-12-29,84.36
Dolnośląskie,sub-region,walking,Polska,2020-12-29,78.37
Dolnośląskie,sub-region,driving,Polska,2020-12-30,90.17
Dolnośląskie,sub-region,walking,Polska,2020-12-30,88.04
Dolnośląskie,sub-region,driving,Polska,2020-12-31,70.46
Dolnośląskie,sub-region,walking,Polska,2020-12-31,82.59
Dolnośląskie,sub-region,driving,Polska,2021-01-01,51.76
Dolnośląskie,sub-region,walking,Polska,2021-01-01,50.85
Dolnośląskie,sub-region,driving,Polska,2021-01-02,88.61
Dolnośląskie,sub-region,walking,Polska,2021-01-02,75.57
Dolnośląskie,sub-region,driving,Polska,2021-01-03,83.2
Dolnośląskie,sub-region,walking,Polska,2021-01-03,55.64
Dolnośląskie,sub-region,driving,Polska,2021-01-04,80.45
Dolnośląskie,sub-region,walking,Polska,2021-01-04,81.02
Dolnośląskie,sub-region,driving,Polska,2021-01-05,83.91
Dolnośląskie,sub-region,walking,Polska,2021-01-05,81.2
Dolnośląskie,sub-region,driving,Polska,2021-01-06,86.23
Dolnośląskie,sub-region,walking,Polska,2021-01-06,70.15
Dolnośląskie,sub-region,driving,Polska,2021-01-07,83.03
Dolnośląskie,sub-region,walking,Polska,2021-01-07,87.08
Dolnośląskie,sub-region,driving,Polska,2021-01-08,96.54
Dolnośląskie,sub-region,walking,Polska,2021-01-08,96.89
Dolnośląskie,sub-region,driving,Polska,2021-01-09,98.67
Dolnośląskie,sub-region,walking,Polska,2021-01-09,94.82
Dolnośląskie,sub-region,driving,Polska,2021-01-10,104.18
Dolnośląskie,sub-region,walking,Polska,2021-01-10,78.18
Dolnośląskie,sub-region,driving,Polska,2021-01-11,90.12
Dolnośląskie,sub-region,walking,Polska,2021-01-11,92.85
Dolnośląskie,sub-region,driving,Polska,2021-01-12,87.8
Dolnośląskie,sub-region,walking,Polska,2021-01-12,87.56
Dolnośląskie,sub-region,driving,Polska,2021-01-13,88.0
Dolnośląskie,sub-region,walking,Polska,2021-01-13,87.74
Dolnośląskie,sub-region,driving,Polska,2021-01-14,86.28
Dolnośląskie,sub-region,walking,Polska,2021-01-14,91.35
Dolnośląskie,sub-region,driving,Polska,2021-01-15,99.87
Dolnośląskie,sub-region,walking,Polska,2021-01-15,98.59
Dolnośląskie,sub-region,driving,Polska,2021-01-16,86.75
Dolnośląskie,sub-region,walking,Polska,2021-01-16,88.81
Dolnośląskie,sub-region,driving,Polska,2021-01-17,78.28
Dolnośląskie,sub-region,walking,Polska,2021-01-17,65.77
Dolnośląskie,sub-region,driving,Polska,2021-01-18,77.0
Dolnośląskie,sub-region,walking,Polska,2021-01-18,75.87
Dolnośląskie,sub-region,driving,Polska,2021-01-19,75.86
Dolnośląskie,sub-region,walking,Polska,2021-01-19,78.59
Dolnośląskie,sub-region,driving,Polska,2021-01-20,78.85
Dolnośląskie,sub-region,walking,Polska,2021-01-20,81.59
Dolnośląskie,sub-region,driving,Polska,2021-01-21,81.54
Dolnośląskie,sub-region,walking,Polska,2021-01-21,82.72
Dolnośląskie,sub-region,driving,Polska,2021-01-22,93.92
Dolnośląskie,sub-region,walking,Polska,2021-01-22,108.38
Dolnośląskie,sub-region,driving,Polska,2021-01-23,82.88
Dolnośląskie,sub-region,walking,Polska,2021-01-23,95.44
Dolnośląskie,sub-region,driving,Polska,2021-01-24,77.28
Dolnośląskie,sub-region,walking,Polska,2021-01-24,67.74
Dolnośląskie,sub-region,driving,Polska,2021-01-25,78.25
Dolnośląskie,sub-region,walking,Polska,2021-01-25,80.18
Dolnośląskie,sub-region,driving,Polska,2021-01-26,81.96
Dolnośląskie,sub-region,walking,Polska,2021-01-26,76.82
Dolnośląskie,sub-region,driving,Polska,2021-01-27,80.57
Dolnośląskie,sub-region,walking,Polska,2021-01-27,76.53
Dolnośląskie,sub-region,driving,Polska,2021-01-28,90.1
Dolnośląskie,sub-region,walking,Polska,2021-01-28,82.68
Dolnośląskie,sub-region,driving,Polska,2021-01-29,103.06
Dolnośląskie,sub-region,walking,Polska,2021-01-29,104.59
Dolnośląskie,sub-region,driving,Polska,2021-01-30,84.67
Dolnośląskie,sub-region,walking,Polska,2021-01-30,87.7
Dolnośląskie,sub-region,driving,Polska,2021-01-31,81.41
Dolnośląskie,sub-region,walking,Polska,2021-01-31,70.26
