date,reproduction_rate,location
2020-11-07,1.2705,małopolskie
2020-11-08,1.3323,małopolskie
2020-11-09,1.348,małopolskie
2020-11-10,1.3313,małopolskie
2020-11-11,1.3217,małopolskie
2020-11-12,1.2573,małopolskie
2020-11-13,1.1754,małopolskie
2020-11-14,1.1322,małopolskie
2020-11-15,1.0499,małopolskie
2020-11-16,0.9557,małopolskie
2020-11-17,0.8985,małopolskie
2020-11-18,0.826,małopolskie
2020-11-19,0.8177,małopolskie
2020-11-20,0.826,małopolskie
2020-11-21,0.853,małopolskie
2020-11-22,0.8419,małopolskie
2020-11-23,0.8643,małopolskie
2020-11-24,0.7855,małopolskie
2020-11-25,0.7548,małopolskie
2020-11-26,0.7197,małopolskie
2020-11-27,0.6583,małopolskie
2020-11-28,0.5654,małopolskie
2020-11-29,0.5114,małopolskie
2020-11-30,0.4416,małopolskie
2020-12-01,0.4715,małopolskie
2020-12-02,0.5144,małopolskie
2020-12-03,0.5289,małopolskie
2020-12-04,0.5398,małopolskie
2020-12-05,0.5631,małopolskie
2020-12-06,0.581,małopolskie
2020-12-07,0.5873,małopolskie
2020-12-08,0.7485,małopolskie
2020-12-09,0.7355,małopolskie
2020-12-10,0.7355,małopolskie
2020-12-11,0.7397,małopolskie
2020-12-12,0.737,małopolskie
2020-12-13,0.7423,małopolskie
2020-12-14,0.7373,małopolskie
2020-12-15,0.5739,małopolskie
2020-12-16,0.6276,małopolskie
2020-12-17,0.6335,małopolskie
2020-12-18,0.6574,małopolskie
2020-12-19,0.6918,małopolskie
2020-12-20,0.7193,małopolskie
2020-12-21,0.7531,małopolskie
2020-12-22,0.759,małopolskie
2020-12-23,0.8016,małopolskie
2020-12-24,0.8472,małopolskie
2020-12-25,0.7999,małopolskie
2020-12-26,0.7421,małopolskie
2020-12-27,0.6907,małopolskie
2020-12-28,0.7098,małopolskie
2020-12-29,0.7626,małopolskie
2020-12-30,0.8283,małopolskie
2020-12-31,0.8502,małopolskie
2021-01-01,0.9415,małopolskie
2021-01-02,0.9941,małopolskie
2021-01-03,1.032,małopolskie
2021-01-04,1.0321,małopolskie
2021-01-05,1.0209,małopolskie
2021-01-06,1.0606,małopolskie
2021-01-07,1.0815,małopolskie
2021-01-08,1.0566,małopolskie
2021-01-09,1.1078,małopolskie
2021-01-10,1.1241,małopolskie
2021-01-11,1.1312,małopolskie
2021-01-12,1.1203,małopolskie
2021-01-13,0.9806,małopolskie
2021-01-14,0.9346,małopolskie
2021-01-15,0.9313,małopolskie
2021-01-16,0.8894,małopolskie
2021-01-17,0.8863,małopolskie
2021-01-18,0.9325,małopolskie
2021-01-19,0.939,małopolskie
2021-01-20,0.9008,małopolskie
2021-01-21,0.9058,małopolskie
2021-01-22,0.8954,małopolskie
2021-01-23,0.8889,małopolskie
2021-01-24,0.8979,małopolskie
2021-01-25,0.8147,małopolskie
2021-01-26,0.7954,małopolskie
2021-01-27,0.8738,małopolskie
2021-01-28,0.8819,małopolskie
2021-01-29,0.8885,małopolskie
2021-01-30,0.9123,małopolskie
2021-01-31,0.915,małopolskie
2021-02-01,0.9586,małopolskie
2021-02-02,1.0129,małopolskie
2021-02-03,1.0086,małopolskie
2021-02-04,0.9979,małopolskie
2021-02-05,1.0074,małopolskie
2021-02-06,1.0221,małopolskie
2021-02-07,1.0319,małopolskie
2021-02-08,0.9747,małopolskie
2021-02-09,0.9473,małopolskie
2021-02-10,0.9509,małopolskie
2021-02-11,1.0135,małopolskie
2021-02-12,1.0049,małopolskie
2021-02-13,1.0404,małopolskie
2021-02-14,1.0296,małopolskie
2021-02-15,1.0461,małopolskie
2021-02-16,1.0613,małopolskie
2021-02-17,1.1546,małopolskie
2021-02-18,1.1599,małopolskie
2021-02-19,1.283,małopolskie
2021-02-20,1.2969,małopolskie
2021-02-21,1.3377,małopolskie
2021-02-22,1.3681,małopolskie
2021-02-23,1.3586,małopolskie
2021-02-24,1.3581,małopolskie
2021-02-25,1.4152,małopolskie
2021-02-26,1.3682,małopolskie
2021-02-27,1.3485,małopolskie
2021-02-28,1.4098,małopolskie
2021-03-01,1.3934,małopolskie
2021-03-02,1.4219,małopolskie
2021-03-03,1.4814,małopolskie
2021-03-04,1.43,małopolskie
2021-03-05,1.4371,małopolskie
2021-03-06,1.4613,małopolskie
2021-03-07,1.4361,małopolskie
2021-03-08,1.45,małopolskie
2021-03-09,1.4104,małopolskie
2021-03-10,1.34,małopolskie
2021-03-11,1.3906,małopolskie
2021-03-12,1.3718,małopolskie
2021-03-13,1.398,małopolskie
2021-03-14,1.3896,małopolskie
2021-03-15,1.3873,małopolskie
2021-03-16,1.4149,małopolskie
2021-03-17,1.394,małopolskie
2021-03-18,1.3782,małopolskie
2021-03-19,1.3789,małopolskie
2021-03-20,1.352,małopolskie
2021-03-21,1.3327,małopolskie
2021-03-22,1.3557,małopolskie
2021-03-23,1.3319,małopolskie
2021-03-24,1.313,małopolskie
2021-03-25,1.3105,małopolskie
2021-03-26,1.3309,małopolskie
2021-03-27,1.3165,małopolskie
2021-03-28,1.3228,małopolskie
2021-03-29,1.3151,małopolskie
2021-03-30,1.3169,małopolskie
2021-03-31,1.2626,małopolskie
2021-04-01,1.2163,małopolskie
2021-04-02,1.162,małopolskie
2021-04-03,1.1066,małopolskie
2021-04-04,1.0462,małopolskie
2021-04-05,1.0031,małopolskie
2021-04-06,0.9336,małopolskie
2021-04-07,0.8293,małopolskie
2021-04-08,0.8507,małopolskie
2021-04-09,0.8498,małopolskie
2021-04-10,0.8636,małopolskie
2021-04-11,0.8937,małopolskie
2021-04-12,0.9128,małopolskie
2021-04-13,0.9503,małopolskie
2021-04-14,1.0113,małopolskie
2021-04-15,0.9233,małopolskie
2021-04-16,0.8737,małopolskie
2021-04-17,0.8275,małopolskie
2021-04-18,0.7849,małopolskie
2021-04-19,0.7672,małopolskie
2021-04-20,0.7454,małopolskie
2021-04-21,0.7283,małopolskie
2021-04-22,0.7018,małopolskie
2021-04-23,0.685,małopolskie
2021-04-24,0.6657,małopolskie
2021-04-25,0.6462,małopolskie
2021-04-26,0.6279,małopolskie
2021-04-27,0.6242,małopolskie
2021-04-28,0.6079,małopolskie
2021-04-29,0.5923,małopolskie
2021-04-30,0.5848,małopolskie
2021-05-01,0.5822,małopolskie
2021-05-02,0.5987,małopolskie
2021-05-03,0.5997,małopolskie
2021-05-04,0.5879,małopolskie
2021-05-05,0.5346,małopolskie
2021-05-06,0.5607,małopolskie
2021-05-07,0.5695,małopolskie
2021-05-08,0.5829,małopolskie
2021-05-09,0.5841,małopolskie
2021-05-10,0.5817,małopolskie
2021-05-11,0.6029,małopolskie
2021-05-12,0.6469,małopolskie
2021-05-13,0.6222,małopolskie
2021-05-14,0.6165,małopolskie
2021-05-15,0.6128,małopolskie
2021-05-16,0.5853,małopolskie
2021-05-17,0.5868,małopolskie
2021-05-18,0.5887,małopolskie
2021-05-19,0.5779,małopolskie
2021-05-20,0.5763,małopolskie
2021-05-21,0.5595,małopolskie
2021-05-22,0.5459,małopolskie
2021-05-23,0.5453,małopolskie
2020-04-08,0.7772,opolskie
2020-04-09,0.79,opolskie
2020-04-10,0.6796,opolskie
2020-04-11,0.833,opolskie
2020-04-12,0.8191,opolskie
2020-04-13,1.012,opolskie
2020-04-14,1.301,opolskie
2020-04-15,1.3147,opolskie
2020-04-16,1.3076,opolskie
2020-04-17,1.4852,opolskie
2020-04-18,1.457,opolskie
2020-04-19,1.3933,opolskie
2020-04-20,1.272,opolskie
2020-04-21,0.8978,opolskie
2020-04-22,1.0535,opolskie
2020-04-23,1.0028,opolskie
2020-04-24,0.9153,opolskie
2020-04-25,0.8304,opolskie
2020-04-26,0.9063,opolskie
2020-04-27,0.858,opolskie
2020-04-28,0.8568,opolskie
2020-04-29,0.7287,opolskie
2020-04-30,0.7221,opolskie
2020-05-01,0.6219,opolskie
2020-05-02,0.6869,opolskie
2020-05-03,0.7949,opolskie
2020-05-04,0.865,opolskie
2020-05-05,0.8745,opolskie
2020-05-06,0.8684,opolskie
2020-05-07,0.9493,opolskie
2020-05-08,1.1299,opolskie
2020-05-09,1.0336,opolskie
2020-05-10,0.9848,opolskie
2020-05-11,0.8743,opolskie
2020-05-12,0.8535,opolskie
2020-05-13,0.7762,opolskie
2020-05-14,0.7939,opolskie
2020-05-15,0.8725,opolskie
2020-05-16,0.9584,opolskie
2020-05-17,0.9226,opolskie
2020-05-18,0.9623,opolskie
2020-05-19,0.9817,opolskie
2020-05-20,1.1456,opolskie
2020-05-21,1.1281,opolskie
2020-05-22,0.9798,opolskie
2020-05-23,0.9184,opolskie
2020-05-24,0.8267,opolskie
2020-05-25,0.8113,opolskie
2020-05-26,0.806,opolskie
2020-05-27,0.7721,opolskie
2020-05-28,0.8918,opolskie
2020-05-29,0.8955,opolskie
2020-05-30,1.0328,opolskie
2020-05-31,0.9973,opolskie
2020-06-01,1.0792,opolskie
2020-06-02,1.2866,opolskie
2020-06-03,1.4111,opolskie
2020-06-04,1.2753,opolskie
2020-06-05,1.224,opolskie
2020-06-06,1.3105,opolskie
2020-06-07,1.3992,opolskie
2020-06-08,1.3445,opolskie
2020-06-09,1.2166,opolskie
2020-06-10,1.076,opolskie
2020-06-11,1.0012,opolskie
2020-06-12,1.0182,opolskie
2020-06-13,1.0027,opolskie
2020-06-14,0.9637,opolskie
2020-06-15,0.956,opolskie
2020-06-16,0.9351,opolskie
2020-06-17,0.8592,opolskie
2020-06-18,0.9137,opolskie
2020-06-19,0.9446,opolskie
2020-06-20,0.7364,opolskie
2020-06-21,0.9162,opolskie
2020-06-22,0.7999,opolskie
2020-06-23,0.7737,opolskie
2020-06-24,0.8432,opolskie
2020-06-25,1.1845,opolskie
2020-06-26,1.062,opolskie
2020-06-27,1.3387,opolskie
2020-06-28,1.3498,opolskie
2020-06-29,1.4472,opolskie
2020-06-30,1.3667,opolskie
2020-07-01,1.2929,opolskie
2020-07-02,0.9635,opolskie
2020-07-03,1.0621,opolskie
2020-07-04,0.7678,opolskie
2020-07-05,0.5975,opolskie
2020-07-06,0.5186,opolskie
2020-07-07,0.5694,opolskie
2020-07-08,0.5588,opolskie
2020-07-09,0.5972,opolskie
2020-07-10,0.6722,opolskie
2020-07-11,0.8046,opolskie
2020-07-12,0.8471,opolskie
2020-07-13,0.8505,opolskie
2020-07-14,0.837,opolskie
2020-07-15,0.8276,opolskie
2020-07-16,0.7994,opolskie
2020-07-17,0.7022,opolskie
2020-07-18,0.6762,opolskie
2020-07-19,0.7896,opolskie
2020-07-20,0.8782,opolskie
2020-07-21,0.9426,opolskie
2020-07-22,1.4483,opolskie
2020-07-23,1.7584,opolskie
2020-07-24,1.7648,opolskie
2020-07-25,1.933,opolskie
2020-07-26,1.9079,opolskie
2020-07-27,1.81,opolskie
2020-07-28,1.9292,opolskie
2020-07-29,1.4078,opolskie
2020-07-30,1.2266,opolskie
2020-07-31,1.2705,opolskie
2020-08-01,1.0378,opolskie
2020-08-02,1.0352,opolskie
2020-08-03,1.0602,opolskie
2020-08-04,0.9251,opolskie
2020-08-05,1.167,opolskie
2020-08-06,1.2361,opolskie
2020-08-07,1.3452,opolskie
2020-08-08,1.4166,opolskie
2020-08-09,1.3216,opolskie
2020-08-10,1.3504,opolskie
2020-08-11,1.4578,opolskie
2020-08-12,1.2265,opolskie
2020-08-13,1.0665,opolskie
2020-08-14,1.104,opolskie
2020-08-15,1.0041,opolskie
2020-08-16,1.0161,opolskie
2020-08-17,1.17,opolskie
2020-08-18,1.0976,opolskie
2020-08-19,1.1279,opolskie
2020-08-20,1.047,opolskie
2020-08-21,0.9796,opolskie
2020-08-22,1.1804,opolskie
2020-08-23,1.0879,opolskie
2020-08-24,0.9573,opolskie
2020-08-25,0.9188,opolskie
2020-08-26,0.9805,opolskie
2020-08-27,1.0614,opolskie
2020-08-28,0.9555,opolskie
2020-08-29,0.7704,opolskie
2020-08-30,0.8122,opolskie
2020-08-31,0.8425,opolskie
2020-09-01,0.904,opolskie
2020-09-02,0.8228,opolskie
2020-09-03,0.7608,opolskie
2020-09-04,0.7274,opolskie
2020-09-05,0.7649,opolskie
2020-09-06,1.1529,opolskie
2020-09-07,1.0819,opolskie
2020-09-08,1.0014,opolskie
2020-09-09,1.0528,opolskie
2020-09-10,1.2396,opolskie
2020-09-11,1.2934,opolskie
2020-09-12,1.3199,opolskie
2020-09-13,0.9001,opolskie
2020-09-14,1.1395,opolskie
2020-09-15,1.3347,opolskie
2020-09-16,1.3582,opolskie
2020-09-17,1.2379,opolskie
2020-09-18,1.2309,opolskie
2020-09-19,1.3757,opolskie
2020-09-20,1.925,opolskie
2020-09-21,1.9794,opolskie
2020-09-22,1.8226,opolskie
2020-09-23,1.7603,opolskie
2020-09-24,1.6838,opolskie
2020-09-25,1.7039,opolskie
2020-09-26,1.5627,opolskie
2020-09-27,1.0352,opolskie
2020-09-28,0.8618,opolskie
2020-09-29,0.9174,opolskie
2020-09-30,0.9819,opolskie
2020-10-01,0.9929,opolskie
2020-10-02,1.0802,opolskie
2020-10-03,1.1591,opolskie
2020-10-04,1.2585,opolskie
2020-10-05,1.2708,opolskie
2020-10-06,1.2941,opolskie
2020-10-07,1.3023,opolskie
2020-10-08,1.5111,opolskie
2020-10-09,1.5833,opolskie
2020-10-10,1.703,opolskie
2020-10-11,1.7807,opolskie
2020-10-12,1.8791,opolskie
2020-10-13,2.0739,opolskie
2020-10-14,2.2016,opolskie
2020-10-15,2.2132,opolskie
2020-10-16,2.087,opolskie
2020-10-17,1.9966,opolskie
2020-10-18,1.9982,opolskie
2020-10-19,1.9706,opolskie
2020-10-20,1.7832,opolskie
2020-10-21,1.7057,opolskie
2020-10-22,1.6219,opolskie
2020-10-23,1.6222,opolskie
2020-10-24,1.6443,opolskie
2020-10-25,1.5591,opolskie
2020-10-26,1.449,opolskie
2020-10-27,1.412,opolskie
2020-10-28,1.3528,opolskie
2020-10-29,1.3183,opolskie
2020-10-30,1.3204,opolskie
2020-10-31,1.2161,opolskie
2020-11-01,1.2127,opolskie
2020-11-02,1.1929,opolskie
2020-11-03,1.186,opolskie
2020-11-04,1.2453,opolskie
2020-11-05,1.2783,opolskie
2020-11-06,1.2841,opolskie
2020-11-07,1.3242,opolskie
2020-11-08,1.383,opolskie
2020-11-09,1.4016,opolskie
2020-11-10,1.4271,opolskie
2020-11-11,1.4128,opolskie
2020-11-12,1.3654,opolskie
2020-11-13,1.3133,opolskie
2020-11-14,1.265,opolskie
2020-11-15,1.1642,opolskie
2020-11-16,1.1364,opolskie
2020-11-17,1.1076,opolskie
2020-11-18,1.0768,opolskie
2020-11-19,1.0313,opolskie
2020-11-20,1.0245,opolskie
2020-11-21,1.0018,opolskie
2020-11-22,0.9936,opolskie
2020-11-23,0.9814,opolskie
2020-11-24,0.9375,opolskie
2020-11-25,0.8605,opolskie
2020-11-26,0.8594,opolskie
2020-11-27,0.8245,opolskie
2020-11-28,0.7868,opolskie
2020-11-29,0.7816,opolskie
2020-11-30,0.7311,opolskie
2020-12-01,0.7234,opolskie
2020-12-02,0.6974,opolskie
2020-12-03,0.7098,opolskie
2020-12-04,0.7261,opolskie
2020-12-05,0.7374,opolskie
2020-12-06,0.7301,opolskie
2020-12-07,0.7455,opolskie
2020-12-08,0.6949,opolskie
2020-12-09,0.7097,opolskie
2020-12-10,0.7719,opolskie
2020-12-11,0.7655,opolskie
2020-12-12,0.7795,opolskie
2020-12-13,0.7343,opolskie
2020-12-14,0.7473,opolskie
2020-12-15,0.7577,opolskie
2020-12-16,0.7961,opolskie
2020-12-17,0.7187,opolskie
2020-12-18,0.7178,opolskie
2020-12-19,0.7107,opolskie
2020-12-20,0.7518,opolskie
2020-12-21,0.7527,opolskie
2020-12-22,0.7484,opolskie
2020-12-23,0.7886,opolskie
2020-12-24,0.8409,opolskie
2020-12-25,0.8704,opolskie
2020-12-26,0.8107,opolskie
2020-12-27,0.782,opolskie
2020-12-28,0.7378,opolskie
2020-12-29,0.7785,opolskie
2020-12-30,0.786,opolskie
2020-12-31,0.8885,opolskie
2021-01-01,0.855,opolskie
2021-01-02,0.9285,opolskie
2021-01-03,0.9356,opolskie
2021-01-04,0.9666,opolskie
2021-01-05,0.9484,opolskie
2021-01-06,0.9758,opolskie
2021-01-07,0.9704,opolskie
2021-01-08,0.9137,opolskie
2021-01-09,0.9394,opolskie
2021-01-10,1.0108,opolskie
2021-01-11,1.0458,opolskie
2021-01-12,1.0627,opolskie
2021-01-13,1.0095,opolskie
2021-01-14,0.9315,opolskie
2021-01-15,1.0338,opolskie
2021-01-16,1.0506,opolskie
2021-01-17,0.9812,opolskie
2021-01-18,0.9814,opolskie
2021-01-19,0.9659,opolskie
2021-01-20,0.9413,opolskie
2021-01-21,0.8699,opolskie
2021-01-22,0.8008,opolskie
2021-01-23,0.7172,opolskie
2021-01-24,0.7479,opolskie
2021-01-25,0.6938,opolskie
2021-01-26,0.7041,opolskie
2021-01-27,0.7081,opolskie
2021-01-28,0.7674,opolskie
2021-01-29,0.8348,opolskie
2021-01-30,0.8583,opolskie
2021-01-31,0.8995,opolskie
2021-02-01,0.9038,opolskie
2021-02-02,0.8839,opolskie
2021-02-03,0.9279,opolskie
2021-02-04,0.9238,opolskie
2021-02-05,0.8754,opolskie
2021-02-06,0.8947,opolskie
2021-02-07,0.8564,opolskie
2021-02-08,0.8595,opolskie
2021-02-09,0.8817,opolskie
2021-02-10,0.8158,opolskie
2021-02-11,0.8787,opolskie
2021-02-12,0.8802,opolskie
2021-02-13,0.925,opolskie
2021-02-14,0.9642,opolskie
2021-02-15,0.967,opolskie
2021-02-16,0.9507,opolskie
2021-02-17,0.9932,opolskie
2021-02-18,1.0115,opolskie
2021-02-19,1.0671,opolskie
2021-02-20,1.0781,opolskie
2021-02-21,1.117,opolskie
2021-02-22,1.1272,opolskie
2021-02-23,1.153,opolskie
2021-02-24,1.1615,opolskie
2021-02-25,1.2001,opolskie
2021-02-26,1.2135,opolskie
2021-02-27,1.1644,opolskie
2021-02-28,1.1413,opolskie
2021-03-01,1.1705,opolskie
2021-03-02,1.1763,opolskie
2021-03-03,1.2783,opolskie
2021-03-04,1.2694,opolskie
2021-03-05,1.2944,opolskie
2021-03-06,1.3309,opolskie
2021-03-07,1.3752,opolskie
2021-03-08,1.3774,opolskie
2021-03-09,1.3731,opolskie
2021-03-10,1.3335,opolskie
2021-03-11,1.2706,opolskie
2021-03-12,1.3208,opolskie
2021-03-13,1.3736,opolskie
2021-03-14,1.3448,opolskie
2021-03-15,1.4016,opolskie
2021-03-16,1.3945,opolskie
2021-03-17,1.3906,opolskie
2021-03-18,1.5161,opolskie
2021-03-19,1.508,opolskie
2021-03-20,1.4729,opolskie
2021-03-21,1.4901,opolskie
2021-03-22,1.4235,opolskie
2021-03-23,1.4505,opolskie
2021-03-24,1.4275,opolskie
2021-03-25,1.3116,opolskie
2021-03-26,1.2898,opolskie
2021-03-27,1.2999,opolskie
2021-03-28,1.301,opolskie
2021-03-29,1.3372,opolskie
2021-03-30,1.3053,opolskie
2021-03-31,1.3036,opolskie
2021-04-01,1.2895,opolskie
2021-04-02,1.236,opolskie
2021-04-03,1.1838,opolskie
2021-04-04,1.1467,opolskie
2021-04-05,1.0786,opolskie
2021-04-06,1.0415,opolskie
2021-04-07,0.9234,opolskie
2021-04-08,0.8712,opolskie
2021-04-09,0.9013,opolskie
2021-04-10,0.9544,opolskie
2021-04-11,0.9606,opolskie
2021-04-12,0.9784,opolskie
2021-04-13,0.9818,opolskie
2021-04-14,1.0579,opolskie
2021-04-15,1.0702,opolskie
2021-04-16,0.9843,opolskie
2021-04-17,0.8787,opolskie
2021-04-18,0.834,opolskie
2021-04-19,0.818,opolskie
2021-04-20,0.8285,opolskie
2021-04-21,0.8072,opolskie
2021-04-22,0.7479,opolskie
2021-04-23,0.725,opolskie
2021-04-24,0.7544,opolskie
2021-04-25,0.7357,opolskie
2021-04-26,0.716,opolskie
2021-04-27,0.7147,opolskie
2021-04-28,0.6886,opolskie
2021-04-29,0.7186,opolskie
2021-04-30,0.7446,opolskie
2021-05-01,0.6988,opolskie
2021-05-02,0.7068,opolskie
2021-05-03,0.7008,opolskie
2021-05-04,0.6791,opolskie
2021-05-05,0.6462,opolskie
2021-05-06,0.619,opolskie
2021-05-07,0.6359,opolskie
2021-05-08,0.6717,opolskie
2021-05-09,0.6464,opolskie
2021-05-10,0.6704,opolskie
2021-05-11,0.6973,opolskie
2021-05-12,0.743,opolskie
2021-05-13,0.7765,opolskie
2021-05-14,0.7163,opolskie
2021-05-15,0.7104,opolskie
2021-05-16,0.6912,opolskie
2021-05-17,0.6825,opolskie
2021-05-18,0.6582,opolskie
2021-05-19,0.6442,opolskie
2021-05-20,0.577,opolskie
2021-05-21,0.5666,opolskie
2021-05-22,0.5271,opolskie
2021-05-23,0.5486,opolskie
2020-04-03,1.1596,podkarpackie
2020-04-04,1.0252,podkarpackie
2020-04-05,1.04,podkarpackie
2020-04-06,0.9225,podkarpackie
2020-04-07,0.9463,podkarpackie
2020-04-08,0.9611,podkarpackie
2020-04-09,0.9955,podkarpackie
2020-04-10,1.0087,podkarpackie
2020-04-11,1.008,podkarpackie
2020-04-12,0.8669,podkarpackie
2020-04-13,0.8393,podkarpackie
2020-04-14,0.8235,podkarpackie
2020-04-15,0.8099,podkarpackie
2020-04-16,0.6834,podkarpackie
2020-04-17,0.588,podkarpackie
2020-04-18,0.6033,podkarpackie
2020-04-19,0.6627,podkarpackie
2020-04-20,0.6662,podkarpackie
2020-04-21,0.6169,podkarpackie
2020-04-22,0.6159,podkarpackie
2020-04-23,0.6381,podkarpackie
2020-04-24,0.7732,podkarpackie
2020-04-25,1.1504,podkarpackie
2020-04-26,1.1122,podkarpackie
2020-04-27,1.1101,podkarpackie
2020-04-28,1.2082,podkarpackie
2020-04-29,1.1331,podkarpackie
2020-04-30,1.0871,podkarpackie
2020-05-01,1.062,podkarpackie
2020-05-02,0.6349,podkarpackie
2020-05-03,0.8203,podkarpackie
2020-05-04,1.0581,podkarpackie
2020-05-05,0.9351,podkarpackie
2020-05-06,0.8768,podkarpackie
2020-05-07,0.9055,podkarpackie
2020-05-08,0.7671,podkarpackie
2020-05-09,0.6751,podkarpackie
2020-05-10,0.4921,podkarpackie
2020-05-11,0.199,podkarpackie
2020-05-12,0.1402,podkarpackie
2020-05-13,0.1402,podkarpackie
2020-05-14,0.2155,podkarpackie
2020-05-15,0.1605,podkarpackie
2020-05-16,0.2349,podkarpackie
2020-05-17,0.1997,podkarpackie
2020-05-18,0.1997,podkarpackie
2020-05-19,0.1997,podkarpackie
2020-05-20,0.1997,podkarpackie
2020-05-21,0.2223,podkarpackie
2020-05-22,0.3695,podkarpackie
2020-05-23,0.4417,podkarpackie
2020-05-24,0.7338,podkarpackie
2020-05-25,0.7338,podkarpackie
2020-05-26,0.7338,podkarpackie
2020-05-27,0.7338,podkarpackie
2020-05-28,0.9894,podkarpackie
2020-05-29,1.1623,podkarpackie
2020-05-30,1.0157,podkarpackie
2020-05-31,1.5167,podkarpackie
2020-06-01,1.5167,podkarpackie
2020-06-02,1.5167,podkarpackie
2020-06-03,1.6475,podkarpackie
2020-06-04,1.244,podkarpackie
2020-06-05,0.9239,podkarpackie
2020-06-06,1.1041,podkarpackie
2020-06-07,0.6585,podkarpackie
2020-06-08,1.3797,podkarpackie
2020-06-09,2.3849,podkarpackie
2020-06-10,2.4994,podkarpackie
2020-06-11,2.5884,podkarpackie
2020-06-12,2.9648,podkarpackie
2020-06-13,3.3947,podkarpackie
2020-06-14,3.567,podkarpackie
2020-06-15,3.1101,podkarpackie
2020-06-16,2.3237,podkarpackie
2020-06-17,2.3756,podkarpackie
2020-06-18,2.4492,podkarpackie
2020-06-19,2.2457,podkarpackie
2020-06-20,1.7258,podkarpackie
2020-06-21,1.383,podkarpackie
2020-06-22,1.2241,podkarpackie
2020-06-23,1.1148,podkarpackie
2020-06-24,0.9874,podkarpackie
2020-06-25,0.9902,podkarpackie
2020-06-26,1.0061,podkarpackie
2020-06-27,1.1478,podkarpackie
2020-06-28,1.1364,podkarpackie
2020-06-29,1.1699,podkarpackie
2020-06-30,1.0837,podkarpackie
2020-07-01,1.1777,podkarpackie
2020-07-02,1.1653,podkarpackie
2020-07-03,1.1164,podkarpackie
2020-07-04,1.3519,podkarpackie
2020-07-05,1.4245,podkarpackie
2020-07-06,1.3904,podkarpackie
2020-07-07,1.5095,podkarpackie
2020-07-08,1.4718,podkarpackie
2020-07-09,1.373,podkarpackie
2020-07-10,1.3689,podkarpackie
2020-07-11,0.9784,podkarpackie
2020-07-12,1.1611,podkarpackie
2020-07-13,1.5002,podkarpackie
2020-07-14,1.4239,podkarpackie
2020-07-15,1.2513,podkarpackie
2020-07-16,1.4328,podkarpackie
2020-07-17,1.4048,podkarpackie
2020-07-18,1.4831,podkarpackie
2020-07-19,1.1664,podkarpackie
2020-07-20,0.8628,podkarpackie
2020-07-21,0.8479,podkarpackie
2020-07-22,0.914,podkarpackie
2020-07-23,0.8225,podkarpackie
2020-07-24,0.765,podkarpackie
2020-07-25,0.7764,podkarpackie
2020-07-26,0.7652,podkarpackie
2020-07-27,0.6738,podkarpackie
2020-07-28,0.7936,podkarpackie
2020-07-29,0.8753,podkarpackie
2020-07-30,1.1033,podkarpackie
2020-07-31,1.2413,podkarpackie
2020-08-01,1.242,podkarpackie
2020-08-02,1.2935,podkarpackie
2020-08-03,1.5079,podkarpackie
2020-08-04,1.5664,podkarpackie
2020-08-05,1.5299,podkarpackie
2020-08-06,1.3241,podkarpackie
2020-08-07,1.3081,podkarpackie
2020-08-08,1.3512,podkarpackie
2020-08-09,1.3322,podkarpackie
2020-08-10,1.2375,podkarpackie
2020-08-11,1.0792,podkarpackie
2020-08-12,1.0197,podkarpackie
2020-08-13,1.0823,podkarpackie
2020-08-14,1.0886,podkarpackie
2020-08-15,1.0373,podkarpackie
2020-08-16,1.0772,podkarpackie
2020-08-17,1.066,podkarpackie
2020-08-18,1.1585,podkarpackie
2020-08-19,1.1887,podkarpackie
2020-08-20,1.0675,podkarpackie
2020-08-21,1.0862,podkarpackie
2020-08-22,1.0572,podkarpackie
2020-08-23,1.0773,podkarpackie
2020-08-24,1.0028,podkarpackie
2020-08-25,1.0873,podkarpackie
2020-08-26,1.1381,podkarpackie
2020-08-27,1.1507,podkarpackie
2020-08-28,1.2144,podkarpackie
2020-08-29,1.2243,podkarpackie
2020-08-30,1.1392,podkarpackie
2020-08-31,1.168,podkarpackie
2020-09-01,1.0137,podkarpackie
2020-09-02,1.0017,podkarpackie
2020-09-03,0.999,podkarpackie
2020-09-04,1.0848,podkarpackie
2020-09-05,1.1264,podkarpackie
2020-09-06,1.1255,podkarpackie
2020-09-07,1.0862,podkarpackie
2020-09-08,1.0468,podkarpackie
2020-09-09,0.9542,podkarpackie
2020-09-10,0.9039,podkarpackie
2020-09-11,0.7541,podkarpackie
2020-09-12,0.731,podkarpackie
2020-09-13,0.7636,podkarpackie
2020-09-14,0.857,podkarpackie
2020-09-15,0.8818,podkarpackie
2020-09-16,0.9436,podkarpackie
2020-09-17,1.0493,podkarpackie
2020-09-18,1.0447,podkarpackie
2020-09-19,1.1555,podkarpackie
2020-09-20,1.2383,podkarpackie
2020-09-21,1.2599,podkarpackie
