JPT,powiat,70+ lat,12-19 lat,20-39 lat,40-59 lat,60-69 lat,population,total_full,percent full,total_1d,nazwa,wojew,typ_p
JPT_0618042,tomaszowski (lubelskie),307,21,150,268,211,3204,700,"21,8",957,Krynice,lubelskie,<20k
JPT_2011043,sokólski,328,35,189,346,294,2958,1026,"34,7",1192,Krynki,podlaskie,<20k
JPT_2008052,moniecki,271,46,175,398,265,3960,855,"21,6",1155,Krypno,podlaskie,<20k
JPT_2411033,raciborski,425,80,476,702,436,5676,1760,31,2119,Krzanowice,śląskie,<20k
JPT_0609092,lubelski,452,50,278,535,391,4293,1318,"30,7",1706,Krzczonów,lubelskie,<20k
JPT_3013012,leszczyński,669,104,660,1027,763,8272,2621,"31,7",3223,Krzemieniewo,wielkopolskie,<20k
JPT_2406023,kłobucki,837,115,837,1188,845,9010,3099,"34,4",3822,Krzepice,śląskie,<20k
JPT_1206063,krakowski,3061,604,3456,4930,3015,32104,11680,"36,4",15066,Krzeszowice,małopolskie,20k-50k
JPT_0807012,sulęciński,340,48,343,593,403,4711,1374,"29,2",1727,Krzeszyce,lubuskie,<20k
JPT_1812042,niżański,280,25,207,314,259,4228,923,"21,8",1085,Krzeszów,podkarpackie,<20k
JPT_3025022,średzki (wielkopolskie),507,99,675,1015,605,7163,2059,"28,7",2901,Krzykosy,wielkopolskie,<20k
JPT_3010062,koniński,521,107,628,1114,550,8154,1864,"22,9",2920,Krzymów,wielkopolskie,<20k
JPT_1422062,przasnyski,262,34,229,350,241,3417,797,"23,3",1116,Krzynowłoga Mała,mazowieckie,<20k
JPT_1813052,przemyski,267,23,271,442,278,4801,1082,"22,5",1281,Krzywcza,podkarpackie,<20k
JPT_0611042,łukowski,588,62,604,946,615,10412,2012,"19,3",2815,Krzywda,lubelskie,<20k
JPT_3011043,kościański,700,82,808,1202,823,9926,2546,"25,6",3615,Krzywiń,wielkopolskie,<20k
JPT_3002043,czarnkowsko-trzcianecki,770,123,698,1106,779,8644,2527,"29,2",3476,Krzyż Wielkopolski,wielkopolskie,<20k
JPT_2411042,raciborski,898,139,880,1324,872,11185,3384,"30,3",4113,Krzyżanowice,śląskie,<20k
JPT_1002052,kutnowski,358,59,382,595,386,4202,1283,"30,5",1780,Krzyżanów,łódzkie,<20k
JPT_3202042,choszczeński,286,53,316,521,381,3622,1186,"32,7",1557,Krzęcin,zachodniopomorskie,<20k
JPT_1008052,pabianicki,874,169,757,1291,700,7661,3059,"39,9",3791,Ksawerów,łódzkie,<20k
JPT_1208042,miechowski,610,99,543,781,555,5030,1876,"37,3",2588,Książ Wielki,małopolskie,<20k
JPT_3026033,śremski,504,117,642,997,703,8471,1998,"23,6",2963,Książ Wielkopolski,wielkopolskie,<20k
JPT_0417032,wąbrzeski,340,46,308,508,364,4141,1168,"28,2",1566,Książki,kujawsko-pomorskie,<20k
JPT_0602082,biłgorajski,411,27,335,610,421,6893,1417,"20,6",1804,Księżpol,lubelskie,<20k
JPT_1437022,żuromiński,435,45,411,642,449,4691,1421,"30,3",1982,Kuczbork-Osada,mazowieckie,<20k
JPT_0208031,kłodzki,1133,147,780,1320,922,9772,3043,"31,1",4302,Kudowa-Zdrój,dolnośląskie,<20k
JPT_2013062,wysokomazowiecki,240,12,134,244,181,3057,669,"21,9",811,Kulesze Kościelne,podlaskie,<20k
JPT_0209042,legnicki,457,159,642,1248,683,7161,2615,"36,5",3189,Kunice,dolnośląskie,<20k
JPT_2607053,ostrowiecki,853,138,729,1246,878,9731,2822,29,3844,Kunów,świętokrzyskie,<20k
JPT_1808032,leżajski,372,31,249,514,369,5700,1266,"22,2",1535,Kuryłówka,podkarpackie,<20k
JPT_2812042,nowomiejski,587,124,706,1044,704,9135,2143,"23,5",3165,Kurzętnik,warmińsko-mazurskie,<20k
JPT_0614062,puławski,596,102,536,979,700,7608,2234,"29,4",2913,Kurów,lubelskie,<20k
JPT_1002011,kutnowski,5393,701,4364,7406,5393,43332,18703,"43,2",23257,Kutno,łódzkie,20k-50k
JPT_3015012,nowotomyski,389,91,578,806,440,5467,1525,"27,9",2304,Kuślin,wielkopolskie,<20k
JPT_2411053,raciborski,846,168,825,1259,847,11641,3304,"28,4",3945,Kuźnia Raciborska,śląskie,<20k
JPT_2011052,sokólski,376,27,262,549,302,3890,1228,"31,6",1516,Kuźnica,podlaskie,<20k
JPT_2207011,kwidzyński,3286,825,3413,5393,3624,38329,12947,"33,8",16541,Kwidzyn,pomorskie,20k-50k
JPT_3014022,międzychodzki,478,89,641,881,638,6377,1764,"27,7",2727,Kwilcz,wielkopolskie,<20k
JPT_3021093,poznański,1878,989,4850,6131,2141,30909,12071,"39,1",15989,Kórnik,wielkopolskie,20k-50k
JPT_0615042,radzyński,543,39,409,645,424,7967,1547,"19,4",2060,Kąkolewnica,lubelskie,<20k
JPT_0223043,wrocławski,1783,746,3663,4841,2080,26032,10359,"39,8",13113,Kąty Wrocławskie,dolnośląskie,20k-50k
JPT_1603011,kędzierzyńsko-kozielski,6756,1092,5113,8357,5455,60021,23089,"38,5",26773,Kędzierzyn-Koźle,opolskie,50k-100k
JPT_2212053,słupski,685,105,618,1000,799,8941,2662,"29,8",3207,Kępice,pomorskie,<20k
JPT_3008033,kępiński,2301,485,2637,3709,2178,24375,8416,"34,5",11310,Kępno,wielkopolskie,20k-50k
JPT_0416032,tucholski,318,65,383,502,420,4468,1296,29,1688,Kęsowo,kujawsko-pomorskie,<20k
JPT_2808011,kętrzyński,2885,426,2124,3636,2919,26788,9669,"36,1",11990,Kętrzyn,warmińsko-mazurskie,20k-50k
JPT_1213043,oświęcimski,3115,546,3352,5101,3216,33990,11248,"33,1",15330,Kęty,małopolskie,20k-50k
JPT_1219032,wielicki,803,195,1109,1623,977,10836,3604,"33,3",4707,Kłaj,małopolskie,<20k
JPT_3003053,gnieźnieński,534,110,706,1074,652,7431,1992,"26,8",3076,Kłecko,wielkopolskie,<20k
JPT_2406013,kłobucki,2021,331,1921,3251,1926,20213,7505,"37,1",9450,Kłobuck,śląskie,20k-50k
JPT_0616022,rycki,505,66,479,655,464,7125,1666,"23,4",2169,Kłoczew,lubelskie,<20k
JPT_0801042,gorzowski,491,250,856,1604,846,8769,3358,"38,3",4047,Kłodawa,lubuskie,<20k
JPT_3009063,kolski,1096,186,937,1560,1064,12706,3262,"25,7",4843,Kłodawa,wielkopolskie,<20k
JPT_0208021,kłodzki,3269,418,2067,3651,2637,26421,9976,"37,8",12042,Kłodzko,dolnośląskie,20k-50k
JPT_2404052,częstochowski,1199,182,1073,1988,1258,13422,4502,"33,5",5700,Kłomnice,śląskie,<20k
JPT_1218042,wadowicki,379,95,624,894,511,6225,1959,"31,5",2503,Lanckorona,małopolskie,<20k
JPT_1207062,limanowski,359,55,492,638,381,8195,1378,"16,8",1925,Laskowa,małopolskie,<20k
JPT_1604032,kluczborski,435,53,384,563,356,6803,1363,20,1791,Lasowice Wielkie,opolskie,<20k
JPT_1804052,jarosławski,454,38,348,565,468,6903,1594,"23,1",1873,Laszki,podkarpackie,<20k
JPT_1412102,miński,398,59,372,613,358,5379,1200,"22,3",1800,Latowicz,mazowieckie,<20k
JPT_1408011,legionowski,6037,1532,6814,10080,5301,53529,23326,"43,6",29764,Legionowo,mazowieckie,50k-100k
JPT_0262000,Legnica,10167,1676,9328,13896,9909,98436,36976,"37,6",44976,Legnica,dolnośląskie,50k-100k
JPT_0209052,legnicki,465,76,479,899,541,5170,2040,"39,5",2460,Legnickie Pole,dolnośląskie,<20k
JPT_1415062,ostrołęcki,388,115,560,983,525,9780,2037,"20,8",2571,Lelis,mazowieckie,<20k
JPT_2802042,braniewski,203,30,196,315,232,2763,774,28,976,Lelkowo,warmińsko-mazurskie,<20k
JPT_2404092,częstochowski,441,39,328,601,419,4794,1417,"29,6",1828,Lelów,śląskie,<20k
JPT_1414032,nowodworski (mazowieckie),418,92,517,852,536,5588,1989,"35,6",2415,Leoncin,mazowieckie,<20k
JPT_1821033,leski,859,107,557,1160,790,11262,2929,26,3473,Lesko,podkarpackie,<20k
JPT_3063000,Leszno,6807,1247,6239,9709,6204,62854,23426,"37,3",30206,Leszno,wielkopolskie,50k-100k
JPT_1432042,warszawski zachodni,816,322,1168,2037,1036,10165,4229,"41,6",5379,Leszno,mazowieckie,<20k
JPT_1418032,piaseczyński,1617,1334,5080,6932,2061,29767,12844,"43,1",17024,Lesznowola,mazowieckie,20k-50k
JPT_1601043,brzeski (opolskie),1083,168,960,1535,1070,12844,4059,"31,6",4816,Lewin Brzeski,opolskie,<20k
JPT_0208092,kłodzki,172,38,140,281,163,1921,566,"29,5",794,Lewin Kłodzki,dolnośląskie,<20k
JPT_0210033,lubański,808,119,607,1137,941,9948,2798,"28,1",3612,Leśna,dolnośląskie,<20k
JPT_0601082,bialski,313,35,308,522,331,4246,1237,"29,1",1509,Leśna Podlaska,lubelskie,<20k
JPT_1611043,strzelecki,552,116,619,884,510,7522,2161,"28,7",2681,Leśnica,opolskie,<20k
JPT_0603072,chełmski,297,58,248,404,296,3544,846,"23,9",1303,Leśniowice,lubelskie,<20k
JPT_1808011,leżajski,1281,104,947,1444,1209,13585,4439,"32,7",4985,Leżajsk,podkarpackie,<20k
JPT_1012082,radomszczański,349,35,305,507,322,4262,1123,"26,3",1518,Lgota Wielka,łódzkie,<20k
JPT_1203043,chrzanowski,1914,401,2217,3491,2254,22136,8152,"36,8",10277,Libiąż,małopolskie,20k-50k
JPT_2209032,malborski,244,46,341,581,333,4618,1062,23,1545,Lichnowy,pomorskie,<20k
JPT_2803043,działdowski,1076,199,1136,1913,1288,13923,3730,"26,8",5612,Lidzbark,warmińsko-mazurskie,<20k
JPT_2809011,lidzbarski,1670,275,1544,2368,1655,15489,6040,39,7512,Lidzbark Warmiński,warmińsko-mazurskie,<20k
JPT_1207011,limanowski,1367,212,1408,1847,1165,15067,4801,"31,9",5999,Limanowa,małopolskie,<20k
JPT_2215062,wejherowski,293,76,446,697,334,6459,1433,"22,2",1846,Linia,pomorskie,<20k
JPT_2206052,kościerski,354,87,334,570,423,4609,1280,"27,8",1768,Liniewo,pomorskie,<20k
JPT_1015052,skierniewicki,327,38,298,437,296,3279,1001,"30,5",1396,Lipce Reymontowskie,łódzkie,<20k
JPT_3212033,pyrzycki,556,70,395,684,566,5794,1836,"31,7",2271,Lipiany,zachodniopomorskie,<20k
JPT_2406032,kłobucki,529,68,551,829,569,6204,1999,"32,2",2546,Lipie,śląskie,<20k
JPT_1205052,gorlicki,392,44,387,601,399,6800,1416,"20,8",1823,Lipinki,małopolskie,<20k
JPT_0811052,żarski,221,40,246,437,292,3345,1046,"31,3",1236,Lipinki Łużyckie,lubuskie,<20k
JPT_3031042,złotowski,421,97,462,697,498,5490,1598,"29,1",2175,Lipka,wielkopolskie,<20k
JPT_2201052,bytowski,318,62,358,506,340,5202,1096,"21,1",1584,Lipnica,pomorskie,<20k
JPT_1201042,bocheński,292,59,476,617,378,5642,1308,"23,2",1822,Lipnica Murowana,małopolskie,<20k
JPT_1211072,nowotarski,198,30,210,335,206,6012,538,"8,9",979,Lipnica Wielka,małopolskie,<20k
JPT_2606032,opatowski,472,72,422,679,462,5137,1641,"31,9",2107,Lipnik,świętokrzyskie,<20k
JPT_3013022,leszczyński,456,135,882,1321,561,8658,2574,"29,7",3355,Lipno,wielkopolskie,<20k
JPT_0408011,lipnowski,1268,216,1341,2222,1485,14283,5358,"37,5",6532,Lipno,kujawsko-pomorskie,<20k
JPT_2417062,żywiecki,730,211,1105,1720,905,10872,3298,"30,3",4671,Lipowa,śląskie,<20k
JPT_1413032,mławski,375,63,383,724,372,4805,1243,"25,9",1917,Lipowiec Kościelny,mazowieckie,<20k
JPT_2001043,augustowski,457,31,225,521,438,4980,1437,"28,9",1672,Lipsk,podlaskie,<20k
JPT_1409033,lipski,1038,103,747,1299,1057,10881,3406,"31,3",4244,Lipsko,mazowieckie,<20k
JPT_2206062,kościerski,227,69,321,539,262,3772,1052,"27,9",1418,Lipusz,pomorskie,<20k
JPT_0404042,chełmiński,400,66,410,694,464,5181,1409,"27,2",2034,Lisewo,kujawsko-pomorskie,<20k
JPT_1216032,tarnowski,808,156,1047,1587,808,15432,3361,"21,8",4406,Lisia Góra,małopolskie,<20k
JPT_3007062,kaliski,476,27,315,558,354,5161,1307,"25,3",1730,Lisków,wielkopolskie,<20k
JPT_1206072,krakowski,1072,355,2031,2752,1466,17495,5628,"32,2",7676,Liszki,małopolskie,<20k
JPT_1433042,węgrowski,576,90,524,929,565,7325,1771,"24,2",2684,Liw,mazowieckie,<20k
JPT_0414052,świecki,293,75,353,580,378,4312,1224,"28,4",1679,Lniano,kujawsko-pomorskie,<20k
JPT_1809011,lubaczowski,1104,148,1005,1566,1314,11830,4582,"38,7",5137,Lubaczów,podkarpackie,<20k
JPT_0418102,włocławski,354,71,383,609,339,4550,1348,"29,6",1756,Lubanie,kujawsko-pomorskie,<20k
JPT_0608011,lubartowski,1984,319,1818,2611,2138,21636,7448,"34,4",8870,Lubartów,lubelskie,20k-50k
JPT_3002052,czarnkowsko-trzcianecki,567,124,807,1217,563,7686,2495,"32,5",3278,Lubasz,wielkopolskie,<20k
JPT_2807021,iławski,804,176,1007,1570,896,10374,2907,28,4453,Lubawa,warmińsko-mazurskie,<20k
JPT_0207033,kamiennogórski,1001,185,1006,1567,1131,10759,3882,"36,1",4890,Lubawka,dolnośląskie,<20k
JPT_0210011,lubański,2442,279,1765,2954,2189,20723,7651,"36,9",9629,Lubań,dolnośląskie,20k-50k
JPT_1816102,rzeszowski,497,54,426,694,420,6432,1907,"29,6",2091,Lubenia,podkarpackie,<20k
JPT_2213062,starogardzki,375,102,460,762,497,6717,1482,"22,1",2196,Lubichowo,pomorskie,<20k
JPT_0415042,toruński,1278,624,2269,3754,1734,20389,7157,"35,1",9659,Lubicz,kujawsko-pomorskie,20k-50k
JPT_0416042,tucholski,450,97,475,753,472,6008,1777,"29,6",2247,Lubiewo,kujawsko-pomorskie,<20k
JPT_1209022,myślenicki,542,124,882,1060,575,10080,2350,"23,3",3183,Lubień,małopolskie,<20k
JPT_0418113,włocławski,683,95,547,998,641,7233,1977,"27,3",2964,Lubień Kujawski,kujawsko-pomorskie,<20k
JPT_0211011,lubiński,8849,1401,6102,10052,7636,71710,29410,41,34040,Lubin,dolnośląskie,50k-100k
JPT_0801052,gorzowski,432,111,576,941,610,6924,2129,"30,7",2670,Lubiszyn,lubuskie,<20k
JPT_0663000,Lublin,38117,6744,39131,50668,31808,338586,144202,"42,6",166468,Lublin,lubelskie,>100k
JPT_2407011,lubliniecki,2089,414,2230,3500,2131,23551,8585,"36,5",10364,Lubliniec,śląskie,20k-50k
JPT_0807023,sulęciński,282,43,259,402,319,3148,1073,"34,1",1305,Lubniewice,lubuskie,<20k
JPT_1016062,tomaszowski (łódzkie),520,91,564,874,553,7123,2060,"28,9",2602,Lubochnia,łódzkie,<20k
JPT_2415072,wodzisławski,551,116,607,876,571,7903,2103,"26,6",2721,Lubomia,śląskie,<20k
JPT_0212023,lwówecki,408,75,416,659,566,6177,1528,"24,7",2124,Lubomierz,dolnośląskie,<20k
JPT_2809042,lidzbarski,246,37,191,381,239,3566,773,"21,7",1094,Lubomino,warmińsko-mazurskie,<20k
JPT_1437033,żuromiński,595,44,535,822,555,6796,1831,"26,9",2551,Lubowidz,mazowieckie,<20k
JPT_3021011,poznański,2946,1132,4708,6722,2748,32015,13684,"42,7",18256,Luboń,wielkopolskie,20k-50k
JPT_0418123,włocławski,956,132,904,1379,897,9318,3076,33,4268,Lubraniec,kujawsko-pomorskie,<20k
JPT_1610032,prudnicki,339,66,306,491,371,4283,1363,"31,8",1573,Lubrza,opolskie,<20k
JPT_0808012,świebodziński,269,79,392,610,362,3602,1484,"41,2",1712,Lubrza,lubuskie,<20k
JPT_0811063,żarski,1520,265,1493,2299,1720,18254,5635,"30,9",7297,Lubsko,lubuskie,<20k
JPT_1601052,brzeski (opolskie),698,93,670,1035,809,8997,2731,"30,4",3305,Lubsza,opolskie,<20k
JPT_0618053,tomaszowski (lubelskie),447,60,327,608,542,6102,1565,"25,6",1984,Lubycza Królewska,lubelskie,<20k
JPT_0610022,łęczyński,284,50,277,512,306,5655,1143,"20,2",1429,Ludwin,lubelskie,<20k
JPT_1437042,żuromiński,449,52,299,602,313,4197,1213,"28,9",1715,Lutocin,mazowieckie,<20k
JPT_1008062,pabianicki,715,178,804,1464,732,8736,2987,"34,2",3893,Lutomiersk,łódzkie,<20k
JPT_1801052,bieszczadzki,187,26,165,262,172,2037,656,"32,2",812,Lutowiska,podkarpackie,<20k
JPT_1018043,wieruszowski,371,73,365,623,382,4559,1352,"29,7",1814,Lututów,łódzkie,<20k
JPT_2215072,wejherowski,689,308,1567,2127,895,16855,4157,"24,7",5586,Luzino,pomorskie,<20k
JPT_3015023,nowotomyski,699,161,893,1280,722,9017,2332,"25,9",3755,Lwówek,wielkopolskie,<20k
JPT_0212033,lwówecki,1555,278,1427,2173,1833,17186,5649,"32,9",7266,Lwówek Śląski,dolnośląskie,<20k
JPT_2412042,rybnicki,778,157,974,1551,796,9676,3532,"36,5",4256,Lyski,śląskie,<20k
JPT_3023022,słupecki,491,81,565,788,579,5750,1584,"27,5",2504,Lądek,wielkopolskie,<20k
JPT_0208083,kłodzki,875,78,574,983,802,8120,2844,35,3312,Lądek-Zdrój,dolnośląskie,<20k
JPT_2208011,lęborski,3315,575,3216,4792,3591,35101,12330,"35,1",15489,Lębork,pomorskie,20k-50k
JPT_2414031,bieruńsko-lędziński,1284,325,1857,2713,1492,16731,5926,"35,4",7671,Lędziny,śląskie,<20k
JPT_1403072,garwoliński,610,66,641,1087,620,6871,2337,34,3024,Maciejowice,mazowieckie,<20k
JPT_1407062,kozienicki,511,95,605,874,626,6706,1911,"28,5",2711,Magnuszew,mazowieckie,<20k
JPT_1806032,kolbuszowski,478,43,411,657,479,9811,1695,"17,3",2068,Majdan Królewski,podkarpackie,<20k
JPT_1015062,skierniewicki,497,87,521,806,433,6005,1775,"29,6",2344,Maków,łódzkie,<20k
JPT_1411011,makowski,974,155,879,1345,1054,9575,3480,"36,3",4407,Maków Mazowiecki,mazowieckie,<20k
JPT_1215063,suski,1244,257,1464,2121,1199,15952,4849,"30,4",6285,Maków Podhalański,małopolskie,<20k
JPT_3027052,turecki,401,48,369,656,376,6547,1258,"19,2",1850,Malanów,wielkopolskie,<20k
JPT_2209011,malborski,3940,827,3855,5792,4153,38101,14572,"38,2",18567,Malbork,pomorskie,20k-50k
JPT_0218022,średzki (dolnośląskie),486,104,523,838,580,5881,2133,"36,3",2531,Malczyce,dolnośląskie,<20k
JPT_3213042,sławieński,441,89,487,787,558,6201,1833,"29,6",2362,Malechowo,zachodniopomorskie,<20k
JPT_3209042,koszaliński,469,143,535,1007,715,6919,2176,"31,4",2869,Manowo,zachodniopomorskie,<20k
JPT_0219052,świdnicki (dolnośląskie),501,131,577,896,678,6522,2145,"32,9",2783,Marcinowice,dolnośląskie,<20k
JPT_0207042,kamiennogórski,353,52,355,532,466,4483,1362,"30,4",1758,Marciszów,dolnośląskie,<20k
JPT_3001043,chodzieski,459,143,634,998,623,6452,2038,"31,6",2857,Margonin,wielkopolskie,<20k
JPT_3214082,stargardzki,192,28,207,365,241,3089,834,27,1033,Marianowo,zachodniopomorskie,<20k
JPT_1434021,wołomiński,1957,1073,5185,7033,2404,36816,13667,"37,1",17652,Marki,mazowieckie,20k-50k
JPT_2415082,wodzisławski,479,74,419,715,348,5417,1602,"29,6",2035,Marklowice,śląskie,<20k
JPT_1810052,łańcucki,400,36,445,558,389,6480,1588,"24,5",1828,Markowa,podkarpackie,<20k
JPT_2804042,elbląski,207,98,358,548,299,4021,881,"21,9",1510,Markusy,warmińsko-mazurskie,<20k
JPT_0614072,puławski,228,21,177,344,219,2943,758,"25,8",989,Markuszów,lubelskie,<20k
JPT_3204033,goleniowski,592,88,623,1071,675,8768,2454,28,3050,Maszewo,zachodniopomorskie,<20k
JPT_0802072,krośnieński (lubuskie),202,52,206,341,253,2787,794,"28,5",1054,Maszewo,lubuskie,<20k
JPT_1012102,radomszczański,352,39,305,471,354,4139,1097,"26,5",1521,Masłowice,łódzkie,<20k
JPT_2604092,kielecki,596,213,1112,1660,907,11143,3650,"32,8",4488,Masłów,świętokrzyskie,<20k
JPT_1419082,płocki,525,51,483,793,477,5913,1724,"29,2",2329,Mała Wieś,mazowieckie,<20k
JPT_2815052,ostródzki,425,56,396,605,536,6218,1440,"23,2",2018,Małdyty,warmińsko-mazurskie,<20k
JPT_1416052,ostrowski (mazowieckie),870,126,866,1436,1093,11546,3272,"28,3",4391,Małkinia Górna,mazowieckie,<20k
JPT_2602033,jędrzejowski,917,147,1030,1574,1046,11495,3540,"30,8",4714,Małogoszcz,świętokrzyskie,<20k
JPT_0810053,żagański,438,81,462,697,508,5165,1721,"33,3",2186,Małomice,lubuskie,<20k
JPT_2006042,kolneński,333,30,240,388,288,4692,1046,"22,3",1279,Mały Płock,podlaskie,<20k
JPT_1813062,przemyski,347,73,398,665,500,6559,1719,"26,2",1983,Medyka,podkarpackie,<20k
JPT_0617022,świdnicki (lubelskie),683,166,763,1372,746,10022,3066,"30,6",3730,Mełgiew,lubelskie,<20k
JPT_3019052,pilski,225,38,246,383,261,3147,771,"24,5",1153,Miasteczko Krajeńskie,wielkopolskie,<20k
JPT_2413021,tarnogórski,733,145,738,1121,598,7418,2765,"37,3",3335,Miasteczko Śląskie,śląskie,<20k
JPT_2201063,bytowski,1671,281,1616,2479,1919,19315,6418,"33,2",7966,Miastko,pomorskie,<20k
JPT_2007032,łomżyński,201,29,225,343,224,4216,793,"18,8",1022,Miastkowo,podlaskie,<20k
JPT_1403082,garwoliński,421,74,399,661,400,4835,1349,"27,9",1955,Miastków Kościelny,mazowieckie,<20k
JPT_1206082,krakowski,768,380,1511,2273,969,10909,4411,"40,4",5901,Michałowice,małopolskie,<20k
JPT_1421042,pruszkowski,1849,813,2550,3923,1927,18361,8917,"48,6",11062,Michałowice,mazowieckie,<20k
JPT_2002073,białostocki,705,69,390,742,593,6446,2197,"34,1",2499,Michałowo,podlaskie,<20k
JPT_2608032,pińczowski,435,71,415,659,405,4516,1537,34,1985,Michałów,świętokrzyskie,<20k
JPT_0608082,lubartowski,504,44,287,540,414,5751,1297,"22,6",1789,Michów,lubelskie,<20k
JPT_1208053,miechowski,2134,317,2122,3113,1820,19494,7262,"37,3",9506,Miechów,małopolskie,<20k
JPT_2604102,kielecki,772,193,1019,1684,960,11722,3614,"30,8",4628,Miedziana Góra,świętokrzyskie,<20k
JPT_3015032,nowotomyski,326,35,375,538,332,3737,886,"23,7",1606,Miedzichowo,wielkopolskie,<20k
JPT_1433062,węgrowski,345,43,297,479,350,3801,1032,"27,2",1514,Miedzna,mazowieckie,<20k
JPT_2410032,pszczyński,754,246,1688,2343,1413,16660,4774,"28,7",6444,Miedźna,śląskie,<20k
JPT_2406042,kłobucki,636,88,644,1088,644,7518,2470,"32,9",3100,Miedźno,śląskie,<20k
JPT_1807072,krośnieński (podkarpackie),988,99,866,1369,891,13705,3714,"27,1",4213,Miejsce Piastowe,podkarpackie,<20k
JPT_3022033,rawicki,788,147,803,1351,857,9233,2476,"26,8",3946,Miejska Górka,wielkopolskie,<20k
JPT_1811011,mielecki,5571,699,4848,7267,5561,60075,20899,"34,8",23946,Mielec,podkarpackie,50k-100k
JPT_3003072,gnieźnieński,259,52,373,522,334,4012,989,"24,7",1540,Mieleszyn,wielkopolskie,<20k
JPT_2010052,siemiatycki,296,16,96,192,166,2298,670,"29,2",766,Mielnik,podlaskie,<20k
JPT_3209053,koszaliński,502,87,434,727,568,4881,1829,"37,5",2318,Mielno,zachodniopomorskie,<20k
JPT_0221063,wałbrzyski,712,133,550,986,722,6586,2508,"38,1",3103,Mieroszów,dolnośląskie,<20k
JPT_2401052,będziński,763,149,792,1361,766,7623,3259,"42,8",3831,Mierzęcice,śląskie,<20k
JPT_3206053,gryfiński,539,103,601,958,658,7020,2114,"30,1",2859,Mieszkowice,zachodniopomorskie,<20k
JPT_0223062,wrocławski,327,50,342,526,408,3737,1291,"34,5",1653,Mietków,dolnośląskie,<20k
JPT_3028042,wągrowiecki,416,91,566,829,492,5909,1622,"27,4",2394,Mieścisko,wielkopolskie,<20k
JPT_2810023,mrągowski,681,93,522,1044,750,8079,2406,"29,8",3090,Mikołajki,warmińsko-mazurskie,<20k
JPT_2216022,sztumski,239,63,327,458,298,3613,979,"27,1",1385,Mikołajki Pomorskie,pomorskie,<20k
JPT_2408021,mikołowski,3966,1156,4996,7284,3953,41003,17229,42,21356,Mikołów,śląskie,20k-50k
JPT_3018063,ostrzeszowski,421,55,550,763,435,5990,1548,"25,8",2224,Mikstat,wielkopolskie,<20k
JPT_0613032,parczewski,261,27,193,340,233,3723,934,"25,1",1054,Milanów,lubelskie,<20k
JPT_1405011,grodziski (mazowieckie),1789,444,1990,2949,1729,16478,7040,"42,7",8901,Milanówek,mazowieckie,<20k
JPT_2010062,siemiatycki,202,7,44,106,102,1702,424,"24,9",461,Milejczyce,podlaskie,<20k
JPT_2804052,elbląski,190,64,335,535,305,3409,1004,"29,5",1429,Milejewo,warmińsko-mazurskie,<20k
JPT_0610042,łęczyński,719,83,479,932,669,9029,2246,"24,9",2882,Milejów,lubelskie,<20k
JPT_0213033,milicki,2344,433,2195,3316,2316,24050,8031,"33,4",10604,Milicz,dolnośląskie,20k-50k
JPT_2417092,żywiecki,659,130,859,1272,709,10040,2706,27,3629,Milówka,śląskie,<20k
JPT_0604052,hrubieszowski,750,64,449,786,634,6916,2128,"30,8",2683,Mircze,lubelskie,<20k
JPT_3217033,wałecki,432,106,479,739,546,5352,1745,"32,6",2302,Mirosławiec,zachodniopomorskie,<20k
JPT_0212043,lwówecki,785,114,606,965,860,8461,2455,29,3330,Mirsk,dolnośląskie,<20k
JPT_2611032,starachowicki,694,93,618,1003,650,8225,2295,"27,9",3058,Mirzec,świętokrzyskie,<20k
JPT_1430032,szydłowiecki,203,32,237,351,215,3859,678,"17,6",1038,Mirów,mazowieckie,<20k
JPT_0620062,zamojski,435,65,362,590,401,5667,1292,"22,8",1853,Miączyn,lubelskie,<20k
JPT_0214053,oleśnicki,383,55,410,614,441,5100,1537,"30,1",1903,Międzybórz,dolnośląskie,<20k
