country_code,age_group,new_cases,population,rate_14_day_per_100k,location,date
SI,80+yr,46,114167,66.6,Słowenia,2020-09-14
SI,<15yr,50,315802,25.6,Słowenia,2020-09-21
SI,15-24yr,122,196818,98.6,Słowenia,2020-09-21
SI,25-49yr,442,711365,111.6,Słowenia,2020-09-21
SI,50-64yr,206,447872,83.3,Słowenia,2020-09-21
SI,65-79yr,68,309837,39.1,Słowenia,2020-09-21
SI,80+yr,31,114167,67.4,Słowenia,2020-09-21
SI,<15yr,54,315802,32.9,Słowenia,2020-09-28
SI,15-24yr,148,196818,137.2,Słowenia,2020-09-28
SI,25-49yr,562,711365,141.1,Słowenia,2020-09-28
SI,50-64yr,263,447872,104.7,Słowenia,2020-09-28
SI,65-79yr,110,309837,57.4,Słowenia,2020-09-28
SI,80+yr,49,114167,70.1,Słowenia,2020-09-28
SI,<15yr,142,315802,62.1,Słowenia,2020-10-05
SI,15-24yr,340,196818,247.9,Słowenia,2020-10-05
SI,25-49yr,1022,711365,222.7,Słowenia,2020-10-05
SI,50-64yr,459,447872,161.2,Słowenia,2020-10-05
SI,65-79yr,172,309837,91.0,Słowenia,2020-10-05
SI,80+yr,123,114167,150.7,Słowenia,2020-10-05
SI,<15yr,320,315802,146.3,Słowenia,2020-10-12
SI,15-24yr,716,196818,536.5,Słowenia,2020-10-12
SI,25-49yr,2244,711365,459.1,Słowenia,2020-10-12
SI,50-64yr,1026,447872,331.6,Słowenia,2020-10-12
SI,65-79yr,341,309837,165.6,Słowenia,2020-10-12
SI,80+yr,205,114167,287.3,Słowenia,2020-10-12
SI,<15yr,401,315802,228.3,Słowenia,2020-10-19
SI,15-24yr,1226,196818,986.7,Słowenia,2020-10-19
SI,25-49yr,5154,711365,1040.0,Słowenia,2020-10-19
SI,50-64yr,2298,447872,742.2,Słowenia,2020-10-19
SI,65-79yr,816,309837,373.4,Słowenia,2020-10-19
SI,80+yr,532,114167,645.5,Słowenia,2020-10-19
SI,<15yr,261,315802,209.6,Słowenia,2020-10-26
SI,15-24yr,959,196818,1110.2,Słowenia,2020-10-26
SI,25-49yr,6042,711365,1573.9,Słowenia,2020-10-26
SI,50-64yr,2961,447872,1174.2,Słowenia,2020-10-26
SI,65-79yr,1132,309837,628.7,Słowenia,2020-10-26
SI,80+yr,751,114167,1123.8,Słowenia,2020-10-26
SI,<15yr,79,315802,107.7,Słowenia,2020-11-02
SI,15-24yr,539,196818,761.1,Słowenia,2020-11-02
SI,25-49yr,4243,711365,1445.8,Słowenia,2020-11-02
SI,50-64yr,2412,447872,1199.7,Słowenia,2020-11-02
SI,65-79yr,1166,309837,741.7,Słowenia,2020-11-02
SI,80+yr,998,114167,1532.0,Słowenia,2020-11-02
SI,<15yr,103,315802,57.6,Słowenia,2020-11-09
SI,15-24yr,663,196818,610.7,Słowenia,2020-11-09
SI,25-49yr,4326,711365,1204.6,Słowenia,2020-11-09
SI,50-64yr,2470,447872,1090.0,Słowenia,2020-11-09
SI,65-79yr,1162,309837,751.4,Słowenia,2020-11-09
SI,80+yr,1203,114167,1927.9,Słowenia,2020-11-09
SI,<15yr,106,315802,66.2,Słowenia,2020-11-16
SI,15-24yr,770,196818,728.1,Słowenia,2020-11-16
SI,25-49yr,4406,711365,1227.5,Słowenia,2020-11-16
SI,50-64yr,2447,447872,1097.9,Słowenia,2020-11-16
SI,65-79yr,1176,309837,754.6,Słowenia,2020-11-16
SI,80+yr,1310,114167,2201.2,Słowenia,2020-11-16
SI,<15yr,130,315802,74.7,Słowenia,2020-11-23
SI,15-24yr,732,196818,763.1,Słowenia,2020-11-23
SI,25-49yr,4349,711365,1230.7,Słowenia,2020-11-23
SI,50-64yr,2453,447872,1094.1,Słowenia,2020-11-23
SI,65-79yr,1115,309837,739.4,Słowenia,2020-11-23
SI,80+yr,1295,114167,2281.7,Słowenia,2020-11-23
SI,<15yr,119,315802,78.8,Słowenia,2020-11-30
SI,15-24yr,839,196818,798.2,Słowenia,2020-11-30
SI,25-49yr,4656,711365,1265.9,Słowenia,2020-11-30
SI,50-64yr,2386,447872,1080.4,Słowenia,2020-11-30
SI,65-79yr,1137,309837,726.8,Słowenia,2020-11-30
SI,80+yr,1322,114167,2292.3,Słowenia,2020-11-30
SI,<15yr,155,315802,86.8,Słowenia,2020-12-07
SI,15-24yr,782,196818,823.6,Słowenia,2020-12-07
SI,25-49yr,4795,711365,1328.6,Słowenia,2020-12-07
SI,50-64yr,2553,447872,1102.8,Słowenia,2020-12-07
SI,65-79yr,1166,309837,743.3,Słowenia,2020-12-07
SI,80+yr,1004,114167,2037.4,Słowenia,2020-12-07
SI,<15yr,169,315802,102.6,Słowenia,2020-12-14
SI,15-24yr,687,196818,746.4,Słowenia,2020-12-14
SI,25-49yr,4365,711365,1287.7,Słowenia,2020-12-14
SI,50-64yr,2375,447872,1100.3,Słowenia,2020-12-14
SI,65-79yr,1074,309837,723.0,Słowenia,2020-12-14
SI,80+yr,847,114167,1621.3,Słowenia,2020-12-14
SI,<15yr,181,315802,110.8,Słowenia,2020-12-21
SI,15-24yr,675,196818,692.0,Słowenia,2020-12-21
SI,25-49yr,4046,711365,1182.4,Słowenia,2020-12-21
SI,50-64yr,2365,447872,1058.3,Słowenia,2020-12-21
SI,65-79yr,1086,309837,697.1,Słowenia,2020-12-21
SI,80+yr,756,114167,1404.1,Słowenia,2020-12-21
SI,<15yr,213,315802,124.8,Słowenia,2020-12-28
SI,15-24yr,884,196818,792.1,Słowenia,2020-12-28
SI,25-49yr,4830,711365,1247.7,Słowenia,2020-12-28
SI,50-64yr,2631,447872,1115.5,Słowenia,2020-12-28
SI,65-79yr,1315,309837,774.9,Słowenia,2020-12-28
SI,80+yr,675,114167,1253.4,Słowenia,2020-12-28
SI,<15yr,306,315802,164.3,Słowenia,2021-01-04
SI,15-24yr,1386,196818,1153.3,Słowenia,2021-01-04
SI,25-49yr,6446,711365,1585.1,Słowenia,2021-01-04
SI,50-64yr,3303,447872,1324.9,Słowenia,2021-01-04
SI,65-79yr,1613,309837,945.0,Słowenia,2021-01-04
SI,80+yr,801,114167,1292.8,Słowenia,2021-01-04
SI,<15yr,245,315802,174.5,Słowenia,2021-01-11
SI,15-24yr,771,196818,1095.9,Słowenia,2021-01-11
SI,25-49yr,4461,711365,1533.2,Słowenia,2021-01-11
SI,50-64yr,2406,447872,1274.7,Słowenia,2021-01-11
SI,65-79yr,1199,309837,907.6,Słowenia,2021-01-11
SI,80+yr,660,114167,1279.7,Słowenia,2021-01-11
SI,<15yr,290,315802,169.4,Słowenia,2021-01-18
SI,15-24yr,667,196818,730.6,Słowenia,2021-01-18
SI,25-49yr,4012,711365,1191.1,Słowenia,2021-01-18
SI,50-64yr,2153,447872,1017.9,Słowenia,2021-01-18
SI,65-79yr,1097,309837,741.0,Słowenia,2021-01-18
SI,80+yr,474,114167,993.3,Słowenia,2021-01-18
SI,<15yr,396,315802,217.2,Słowenia,2021-01-25
SI,15-24yr,753,196818,721.5,Słowenia,2021-01-25
SI,25-49yr,3987,711365,1124.5,Słowenia,2021-01-25
SI,50-64yr,2199,447872,971.7,Słowenia,2021-01-25
SI,65-79yr,926,309837,652.9,Słowenia,2021-01-25
SI,80+yr,375,114167,743.6,Słowenia,2021-01-25
SI,<15yr,421,315802,258.7,Słowenia,2021-02-01
SI,15-24yr,652,196818,713.9,Słowenia,2021-02-01
SI,25-49yr,3330,711365,1028.6,Słowenia,2021-02-01
SI,50-64yr,1657,447872,861.0,Słowenia,2021-02-01
SI,65-79yr,750,309837,540.9,Słowenia,2021-02-01
SI,80+yr,277,114167,571.1,Słowenia,2021-02-01
SI,<15yr,353,315802,245.1,Słowenia,2021-02-08
SI,15-24yr,518,196818,594.5,Słowenia,2021-02-08
SI,25-49yr,2782,711365,859.2,Słowenia,2021-02-08
SI,50-64yr,1372,447872,676.3,Słowenia,2021-02-08
SI,65-79yr,497,309837,402.5,Słowenia,2021-02-08
SI,80+yr,177,114167,397.7,Słowenia,2021-02-08
SI,<15yr,466,315802,259.3,Słowenia,2021-02-15
SI,15-24yr,547,196818,541.1,Słowenia,2021-02-15
SI,25-49yr,2355,711365,722.1,Słowenia,2021-02-15
SI,50-64yr,1162,447872,565.8,Słowenia,2021-02-15
SI,65-79yr,558,309837,340.5,Słowenia,2021-02-15
SI,80+yr,159,114167,294.3,Słowenia,2021-02-15
SI,<15yr,505,315802,307.5,Słowenia,2021-02-22
SI,15-24yr,601,196818,583.3,Słowenia,2021-02-22
SI,25-49yr,2323,711365,657.6,Słowenia,2021-02-22
SI,50-64yr,1185,447872,524.0,Słowenia,2021-02-22
SI,65-79yr,629,309837,383.1,Słowenia,2021-02-22
SI,80+yr,161,114167,280.3,Słowenia,2021-02-22
SI,<15yr,550,315802,334.1,Słowenia,2021-03-01
SI,15-24yr,617,196818,618.8,Słowenia,2021-03-01
SI,25-49yr,2271,711365,645.8,Słowenia,2021-03-01
SI,50-64yr,1152,447872,521.8,Słowenia,2021-03-01
SI,65-79yr,623,309837,404.1,Słowenia,2021-03-01
SI,80+yr,145,114167,268.0,Słowenia,2021-03-01
SI,<15yr,476,315802,324.9,Słowenia,2021-03-08
SI,15-24yr,564,196818,600.0,Słowenia,2021-03-08
SI,25-49yr,2103,711365,614.9,Słowenia,2021-03-08
SI,50-64yr,1073,447872,496.8,Słowenia,2021-03-08
SI,65-79yr,520,309837,368.9,Słowenia,2021-03-08
SI,80+yr,123,114167,234.7,Słowenia,2021-03-08
SI,<15yr,637,315802,352.4,Słowenia,2021-03-15
SI,15-24yr,676,196818,630.0,Słowenia,2021-03-15
SI,25-49yr,2494,711365,646.2,Słowenia,2021-03-15
SI,50-64yr,1211,447872,510.0,Słowenia,2021-03-15
SI,65-79yr,642,309837,375.0,Słowenia,2021-03-15
SI,80+yr,118,114167,211.1,Słowenia,2021-03-15
SI,<15yr,779,315802,448.4,Słowenia,2021-03-22
SI,15-24yr,779,196818,739.3,Słowenia,2021-03-22
SI,25-49yr,2936,711365,763.3,Słowenia,2021-03-22
SI,50-64yr,1374,447872,577.2,Słowenia,2021-03-22
SI,65-79yr,646,309837,415.7,Słowenia,2021-03-22
SI,80+yr,131,114167,218.1,Słowenia,2021-03-22
SI,<15yr,809,315802,502.8,Słowenia,2021-03-29
SI,15-24yr,995,196818,901.3,Słowenia,2021-03-29
SI,25-49yr,3296,711365,876.1,Słowenia,2021-03-29
SI,50-64yr,1567,447872,656.7,Słowenia,2021-03-29
SI,65-79yr,673,309837,425.7,Słowenia,2021-03-29
SI,80+yr,108,114167,209.3,Słowenia,2021-03-29
HU,<15yr,0,1421336,,Węgry,2020-03-02
HU,15-24yr,1,1028806,,Węgry,2020-03-02
HU,25-49yr,4,3490565,,Węgry,2020-03-02
HU,50-64yr,1,1886585,,Węgry,2020-03-02
HU,65-79yr,3,1503444,,Węgry,2020-03-02
HU,80+yr,0,438790,,Węgry,2020-03-02
HU,<15yr,0,1421336,0.0,Węgry,2020-03-09
HU,15-24yr,8,1028806,0.9,Węgry,2020-03-09
HU,25-49yr,12,3490565,0.5,Węgry,2020-03-09
HU,50-64yr,0,1886585,0.1,Węgry,2020-03-09
HU,65-79yr,9,1503444,0.8,Węgry,2020-03-09
HU,80+yr,1,438790,0.2,Węgry,2020-03-09
HU,<15yr,0,1421336,0.0,Węgry,2020-03-16
HU,15-24yr,8,1028806,1.6,Węgry,2020-03-16
HU,25-49yr,68,3490565,2.3,Węgry,2020-03-16
HU,50-64yr,25,1886585,1.3,Węgry,2020-03-16
HU,65-79yr,18,1503444,1.8,Węgry,2020-03-16
HU,80+yr,5,438790,1.4,Węgry,2020-03-16
HU,<15yr,7,1421336,0.5,Węgry,2020-03-23
HU,15-24yr,15,1028806,2.2,Węgry,2020-03-23
HU,25-49yr,107,3490565,5.0,Węgry,2020-03-23
HU,50-64yr,91,1886585,6.1,Węgry,2020-03-23
HU,65-79yr,42,1503444,4.0,Węgry,2020-03-23
HU,80+yr,17,438790,5.0,Węgry,2020-03-23
HU,<15yr,6,1421336,0.9,Węgry,2020-03-30
HU,15-24yr,10,1028806,2.4,Węgry,2020-03-30
HU,25-49yr,88,3490565,5.6,Węgry,2020-03-30
HU,50-64yr,70,1886585,8.5,Węgry,2020-03-30
HU,65-79yr,78,1503444,8.0,Węgry,2020-03-30
HU,80+yr,44,438790,13.9,Węgry,2020-03-30
HU,<15yr,10,1421336,1.1,Węgry,2020-04-06
HU,15-24yr,17,1028806,2.6,Węgry,2020-04-06
HU,25-49yr,150,3490565,6.8,Węgry,2020-04-06
HU,50-64yr,138,1886585,11.0,Węgry,2020-04-06
HU,65-79yr,210,1503444,19.2,Węgry,2020-04-06
HU,80+yr,186,438790,52.4,Węgry,2020-04-06
HU,<15yr,0,1421336,0.7,Węgry,2020-04-13
HU,15-24yr,12,1028806,2.8,Węgry,2020-04-13
HU,25-49yr,120,3490565,7.7,Węgry,2020-04-13
HU,50-64yr,112,1886585,13.3,Węgry,2020-04-13
HU,65-79yr,137,1503444,23.1,Węgry,2020-04-13
HU,80+yr,139,438790,74.1,Węgry,2020-04-13
HU,<15yr,0,1421336,0.0,Węgry,2020-04-20
HU,15-24yr,18,1028806,2.9,Węgry,2020-04-20
HU,25-49yr,120,3490565,6.9,Węgry,2020-04-20
HU,50-64yr,131,1886585,12.9,Węgry,2020-04-20
HU,65-79yr,165,1503444,20.1,Węgry,2020-04-20
HU,80+yr,164,438790,69.1,Węgry,2020-04-20
HU,<15yr,10,1421336,0.7,Węgry,2020-04-27
HU,15-24yr,13,1028806,3.0,Węgry,2020-04-27
HU,25-49yr,114,3490565,6.7,Węgry,2020-04-27
HU,50-64yr,101,1886585,12.3,Węgry,2020-04-27
HU,65-79yr,125,1503444,19.3,Węgry,2020-04-27
HU,80+yr,91,438790,58.1,Węgry,2020-04-27
HU,<15yr,2,1421336,0.8,Węgry,2020-05-04
HU,15-24yr,5,1028806,1.7,Węgry,2020-05-04
HU,25-49yr,89,3490565,5.8,Węgry,2020-05-04
HU,50-64yr,49,1886585,8.0,Węgry,2020-05-04
HU,65-79yr,61,1503444,12.4,Węgry,2020-05-04
HU,80+yr,43,438790,30.5,Węgry,2020-05-04
HU,<15yr,0,1421336,0.1,Węgry,2020-05-11
HU,15-24yr,8,1028806,1.3,Węgry,2020-05-11
HU,25-49yr,93,3490565,5.2,Węgry,2020-05-11
HU,50-64yr,58,1886585,5.7,Węgry,2020-05-11
HU,65-79yr,48,1503444,7.3,Węgry,2020-05-11
HU,80+yr,41,438790,19.1,Węgry,2020-05-11
HU,<15yr,3,1421336,0.2,Węgry,2020-05-18
HU,15-24yr,10,1028806,1.7,Węgry,2020-05-18
HU,25-49yr,53,3490565,4.2,Węgry,2020-05-18
HU,50-64yr,74,1886585,7.0,Węgry,2020-05-18
HU,65-79yr,49,1503444,6.5,Węgry,2020-05-18
HU,80+yr,31,438790,16.4,Węgry,2020-05-18
HU,<15yr,0,1421336,0.2,Węgry,2020-05-25
HU,15-24yr,5,1028806,1.5,Węgry,2020-05-25
HU,25-49yr,34,3490565,2.5,Węgry,2020-05-25
HU,50-64yr,32,1886585,5.6,Węgry,2020-05-25
HU,65-79yr,42,1503444,6.1,Węgry,2020-05-25
HU,80+yr,22,438790,12.1,Węgry,2020-05-25
HU,<15yr,3,1421336,0.2,Węgry,2020-06-01
HU,15-24yr,6,1028806,1.1,Węgry,2020-06-01
HU,25-49yr,43,3490565,2.2,Węgry,2020-06-01
HU,50-64yr,27,1886585,3.1,Węgry,2020-06-01
HU,65-79yr,22,1503444,4.3,Węgry,2020-06-01
HU,80+yr,21,438790,9.8,Węgry,2020-06-01
HU,<15yr,0,1421336,0.2,Węgry,2020-06-08
HU,15-24yr,2,1028806,0.8,Węgry,2020-06-08
HU,25-49yr,23,3490565,1.9,Węgry,2020-06-08
HU,50-64yr,19,1886585,2.4,Węgry,2020-06-08
HU,65-79yr,11,1503444,2.2,Węgry,2020-06-08
HU,80+yr,5,438790,5.9,Węgry,2020-06-08
HU,<15yr,0,1421336,0.0,Węgry,2020-06-15
HU,15-24yr,2,1028806,0.4,Węgry,2020-06-15
HU,25-49yr,13,3490565,1.0,Węgry,2020-06-15
HU,50-64yr,7,1886585,1.4,Węgry,2020-06-15
HU,65-79yr,5,1503444,1.1,Węgry,2020-06-15
HU,80+yr,5,438790,2.3,Węgry,2020-06-15
HU,<15yr,0,1421336,0.0,Węgry,2020-06-22
HU,15-24yr,2,1028806,0.4,Węgry,2020-06-22
HU,25-49yr,14,3490565,0.8,Węgry,2020-06-22
HU,50-64yr,10,1886585,0.9,Węgry,2020-06-22
HU,65-79yr,12,1503444,1.1,Węgry,2020-06-22
HU,80+yr,4,438790,2.1,Węgry,2020-06-22
HU,<15yr,0,1421336,0.0,Węgry,2020-06-29
HU,15-24yr,14,1028806,1.6,Węgry,2020-06-29
HU,25-49yr,11,3490565,0.7,Węgry,2020-06-29
HU,50-64yr,13,1886585,1.2,Węgry,2020-06-29
HU,65-79yr,5,1503444,1.1,Węgry,2020-06-29
HU,80+yr,0,438790,0.9,Węgry,2020-06-29
HU,<15yr,3,1421336,0.2,Węgry,2020-07-06
HU,15-24yr,9,1028806,2.2,Węgry,2020-07-06
HU,25-49yr,24,3490565,1.0,Węgry,2020-07-06
HU,50-64yr,14,1886585,1.4,Węgry,2020-07-06
HU,65-79yr,7,1503444,0.8,Węgry,2020-07-06
HU,80+yr,0,438790,0.0,Węgry,2020-07-06
HU,<15yr,5,1421336,0.6,Węgry,2020-07-13
HU,15-24yr,12,1028806,2.0,Węgry,2020-07-13
HU,25-49yr,40,3490565,1.8,Węgry,2020-07-13
HU,50-64yr,21,1886585,1.9,Węgry,2020-07-13
HU,65-79yr,10,1503444,1.1,Węgry,2020-07-13
HU,80+yr,2,438790,0.5,Węgry,2020-07-13
HU,<15yr,11,1421336,1.1,Węgry,2020-07-20
HU,15-24yr,11,1028806,2.2,Węgry,2020-07-20
HU,25-49yr,67,3490565,3.1,Węgry,2020-07-20
HU,50-64yr,12,1886585,1.7,Węgry,2020-07-20
HU,65-79yr,9,1503444,1.3,Węgry,2020-07-20
HU,80+yr,2,438790,0.9,Węgry,2020-07-20
HU,<15yr,8,1421336,1.3,Węgry,2020-07-27
HU,15-24yr,11,1028806,2.1,Węgry,2020-07-27
HU,25-49yr,33,3490565,2.9,Węgry,2020-07-27
HU,50-64yr,23,1886585,1.9,Węgry,2020-07-27
HU,65-79yr,18,1503444,1.8,Węgry,2020-07-27
HU,80+yr,3,438790,1.1,Węgry,2020-07-27
HU,<15yr,0,1421336,0.6,Węgry,2020-08-03
HU,15-24yr,34,1028806,4.4,Węgry,2020-08-03
HU,25-49yr,85,3490565,3.4,Węgry,2020-08-03
HU,50-64yr,31,1886585,2.9,Węgry,2020-08-03
HU,65-79yr,22,1503444,2.7,Węgry,2020-08-03
HU,80+yr,8,438790,2.5,Węgry,2020-08-03
HU,<15yr,16,1421336,1.1,Węgry,2020-08-10
HU,15-24yr,45,1028806,7.7,Węgry,2020-08-10
HU,25-49yr,99,3490565,5.3,Węgry,2020-08-10
HU,50-64yr,32,1886585,3.3,Węgry,2020-08-10
HU,65-79yr,19,1503444,2.7,Węgry,2020-08-10
HU,80+yr,4,438790,2.7,Węgry,2020-08-10
HU,<15yr,6,1421336,1.5,Węgry,2020-08-17
HU,15-24yr,65,1028806,10.7,Węgry,2020-08-17
HU,25-49yr,132,3490565,6.6,Węgry,2020-08-17
HU,50-64yr,24,1886585,3.0,Węgry,2020-08-17
HU,65-79yr,12,1503444,2.1,Węgry,2020-08-17
HU,80+yr,6,438790,2.3,Węgry,2020-08-17
HU,<15yr,39,1421336,3.2,Węgry,2020-08-24
HU,15-24yr,350,1028806,40.3,Węgry,2020-08-24
HU,25-49yr,424,3490565,15.9,Węgry,2020-08-24
HU,50-64yr,87,1886585,5.9,Węgry,2020-08-24
HU,65-79yr,29,1503444,2.7,Węgry,2020-08-24
HU,80+yr,19,438790,5.7,Węgry,2020-08-24
HU,<15yr,77,1421336,8.2,Węgry,2020-08-31
HU,15-24yr,1017,1028806,132.9,Węgry,2020-08-31
HU,25-49yr,1270,3490565,48.5,Węgry,2020-08-31
HU,50-64yr,293,1886585,20.1,Węgry,2020-08-31
HU,65-79yr,111,1503444,9.3,Węgry,2020-08-31
HU,80+yr,46,438790,14.8,Węgry,2020-08-31
HU,<15yr,173,1421336,17.6,Węgry,2020-09-07
HU,15-24yr,1383,1028806,233.3,Węgry,2020-09-07
HU,25-49yr,1756,3490565,86.7,Węgry,2020-09-07
HU,50-64yr,596,1886585,47.1,Węgry,2020-09-07
HU,65-79yr,208,1503444,21.2,Węgry,2020-09-07
HU,80+yr,81,438790,28.9,Węgry,2020-09-07
HU,<15yr,326,1421336,35.1,Węgry,2020-09-14
HU,15-24yr,1616,1028806,291.5,Węgry,2020-09-14
HU,25-49yr,2496,3490565,121.8,Węgry,2020-09-14
HU,50-64yr,866,1886585,77.5,Węgry,2020-09-14
HU,65-79yr,304,1503444,34.1,Węgry,2020-09-14
HU,80+yr,98,438790,40.8,Węgry,2020-09-14
HU,<15yr,353,1421336,47.8,Węgry,2020-09-21
HU,15-24yr,1307,1028806,284.1,Węgry,2020-09-21
HU,25-49yr,2613,3490565,146.4,Węgry,2020-09-21
HU,50-64yr,1033,1886585,100.7,Węgry,2020-09-21
HU,65-79yr,416,1503444,47.9,Węgry,2020-09-21
HU,80+yr,133,438790,52.6,Węgry,2020-09-21
HU,<15yr,341,1421336,48.8,Węgry,2020-09-28
HU,15-24yr,1181,1028806,241.8,Węgry,2020-09-28
HU,25-49yr,3127,3490565,164.4,Węgry,2020-09-28
HU,50-64yr,1354,1886585,126.5,Węgry,2020-09-28
HU,65-79yr,525,1503444,62.6,Węgry,2020-09-28
HU,80+yr,233,438790,83.4,Węgry,2020-09-28
HU,<15yr,360,1421336,49.3,Węgry,2020-10-05
HU,15-24yr,946,1028806,206.7,Węgry,2020-10-05
HU,25-49yr,3216,3490565,181.7,Węgry,2020-10-05
HU,50-64yr,1595,1886585,156.3,Węgry,2020-10-05
HU,65-79yr,795,1503444,87.8,Węgry,2020-10-05
HU,80+yr,448,438790,155.2,Węgry,2020-10-05
HU,<15yr,474,1421336,58.7,Węgry,2020-10-12
HU,15-24yr,1097,1028806,198.6,Węgry,2020-10-12
HU,25-49yr,4034,3490565,207.7,Węgry,2020-10-12
HU,50-64yr,1952,1886585,188.0,Węgry,2020-10-12
HU,65-79yr,923,1503444,114.3,Węgry,2020-10-12
HU,80+yr,451,438790,204.9,Węgry,2020-10-12
HU,<15yr,643,1421336,78.6,Węgry,2020-10-19
HU,15-24yr,1631,1028806,265.2,Węgry,2020-10-19
HU,25-49yr,6217,3490565,293.7,Węgry,2020-10-19
HU,50-64yr,3101,1886585,267.8,Węgry,2020-10-19
HU,65-79yr,1398,1503444,154.4,Węgry,2020-10-19
HU,80+yr,807,438790,286.7,Węgry,2020-10-19
HU,<15yr,769,1421336,99.3,Węgry,2020-10-26
HU,15-24yr,2162,1028806,368.7,Węgry,2020-10-26
HU,25-49yr,10060,3490565,466.3,Węgry,2020-10-26
HU,50-64yr,4632,1886585,409.9,Węgry,2020-10-26
HU,65-79yr,2240,1503444,242.0,Węgry,2020-10-26
HU,80+yr,1345,438790,490.4,Węgry,2020-10-26
HU,<15yr,993,1421336,124.0,Węgry,2020-11-02
HU,15-24yr,3423,1028806,542.9,Węgry,2020-11-02
HU,25-49yr,15832,3490565,741.8,Węgry,2020-11-02
HU,50-64yr,7004,1886585,616.8,Węgry,2020-11-02
HU,65-79yr,3159,1503444,359.1,Węgry,2020-11-02
HU,80+yr,1593,438790,669.6,Węgry,2020-11-02
HU,<15yr,1147,1421336,150.6,Węgry,2020-11-09
HU,15-24yr,3366,1028806,659.9,Węgry,2020-11-09
HU,25-49yr,15442,3490565,896.0,Węgry,2020-11-09
HU,50-64yr,7464,1886585,766.9,Węgry,2020-11-09
HU,65-79yr,3612,1503444,450.4,Węgry,2020-11-09
HU,80+yr,1646,438790,738.2,Węgry,2020-11-09
HU,<15yr,1323,1421336,173.8,Węgry,2020-11-16
HU,15-24yr,2414,1028806,561.8,Węgry,2020-11-16
HU,25-49yr,14152,3490565,847.8,Węgry,2020-11-16
HU,50-64yr,7102,1886585,772.1,Węgry,2020-11-16
HU,65-79yr,3595,1503444,479.4,Węgry,2020-11-16
HU,80+yr,1912,438790,810.9,Węgry,2020-11-16
HU,<15yr,2192,1421336,247.3,Węgry,2020-11-23
HU,15-24yr,2597,1028806,487.1,Węgry,2020-11-23
HU,25-49yr,17572,3490565,908.8,Węgry,2020-11-23
HU,50-64yr,9733,1886585,892.4,Węgry,2020-11-23
HU,65-79yr,4550,1503444,541.8,Węgry,2020-11-23
HU,80+yr,2529,438790,1012.1,Węgry,2020-11-23
HU,<15yr,1908,1421336,288.5,Węgry,2020-11-30
HU,15-24yr,2225,1028806,468.7,Węgry,2020-11-30
HU,25-49yr,16339,3490565,971.5,Węgry,2020-11-30
HU,50-64yr,9362,1886585,1012.1,Węgry,2020-11-30
HU,65-79yr,4436,1503444,597.7,Węgry,2020-11-30
HU,80+yr,2754,438790,1204.0,Węgry,2020-11-30
HU,<15yr,1473,1421336,237.9,Węgry,2020-12-07
HU,15-24yr,1711,1028806,382.6,Węgry,2020-12-07
HU,25-49yr,12967,3490565,839.6,Węgry,2020-12-07
HU,50-64yr,7662,1886585,902.4,Węgry,2020-12-07
HU,65-79yr,3710,1503444,541.8,Węgry,2020-12-07
HU,80+yr,2175,438790,1123.3,Węgry,2020-12-07
HU,<15yr,1022,1421336,175.5,Węgry,2020-12-14
HU,15-24yr,1142,1028806,277.3,Węgry,2020-12-14
HU,25-49yr,8742,3490565,621.9,Węgry,2020-12-14
HU,50-64yr,5386,1886585,691.6,Węgry,2020-12-14
HU,65-79yr,3068,1503444,450.8,Węgry,2020-12-14
HU,80+yr,1893,438790,927.1,Węgry,2020-12-14
HU,<15yr,384,1421336,98.9,Węgry,2020-12-21
HU,15-24yr,635,1028806,172.7,Węgry,2020-12-21
HU,25-49yr,4651,3490565,383.7,Węgry,2020-12-21
HU,50-64yr,2909,1886585,439.7,Węgry,2020-12-21
HU,65-79yr,1919,1503444,331.7,Węgry,2020-12-21
HU,80+yr,1036,438790,667.5,Węgry,2020-12-21
HU,<15yr,271,1421336,46.1,Węgry,2020-12-28
HU,15-24yr,686,1028806,128.4,Węgry,2020-12-28
HU,25-49yr,5019,3490565,277.0,Węgry,2020-12-28
HU,50-64yr,3048,1886585,315.8,Węgry,2020-12-28
HU,65-79yr,2074,1503444,265.6,Węgry,2020-12-28
HU,80+yr,1081,438790,482.5,Węgry,2020-12-28
HU,<15yr,370,1421336,45.1,Węgry,2021-01-04
HU,15-24yr,1038,1028806,167.6,Węgry,2021-01-04
HU,25-49yr,6135,3490565,319.5,Węgry,2021-01-04
HU,50-64yr,3553,1886585,349.9,Węgry,2021-01-04
HU,65-79yr,2373,1503444,295.8,Węgry,2021-01-04
HU,80+yr,1336,438790,550.8,Węgry,2021-01-04
HU,<15yr,330,1421336,49.2,Węgry,2021-01-11
HU,15-24yr,564,1028806,155.7,Węgry,2021-01-11
HU,25-49yr,3460,3490565,274.9,Węgry,2021-01-11
HU,50-64yr,2191,1886585,304.5,Węgry,2021-01-11
HU,65-79yr,1522,1503444,259.1,Węgry,2021-01-11
HU,80+yr,980,438790,527.8,Węgry,2021-01-11
HU,<15yr,359,1421336,48.5,Węgry,2021-01-18
HU,15-24yr,485,1028806,102.0,Węgry,2021-01-18
HU,25-49yr,3026,3490565,185.8,Węgry,2021-01-18
HU,50-64yr,1969,1886585,220.5,Węgry,2021-01-18
HU,65-79yr,1197,1503444,180.9,Węgry,2021-01-18
