,dawka_1,dawka_2,dostawa,grupa,marka,denom,location,week2,year2,date
30842,0,0,0.0,Age50_59,JANSS,408573.0,Wielkopolskie,52,2020,2020-12-21
30843,2,0,0.0,Age50_59,COM,152406.0,Świętokrzyskie,52,2020,2020-12-21
30844,0,0,0.0,Age50_59,AZ,611862.0,Mazowieckie,52,2020,2020-12-21
30845,0,0,0.0,Age50_59,JANSS,406089.0,Małopolskie,52,2020,2020-12-21
30846,18,0,0.0,Age50_59,COM,408573.0,Wielkopolskie,52,2020,2020-12-21
30847,662,0,0.0,Age50_59,COM,4606379.0,Polska,52,2020,2020-12-21
30848,60,0,0.0,Age50_59,COM,335778.0,Dolnośląskie,52,2020,2020-12-21
30849,0,0,0.0,Age50_59,MOD,261041.0,Podkarpackie,52,2020,2020-12-21
30850,0,0,0.0,Age50_59,AZ,4606379.0,Polska,52,2020,2020-12-21
30851,0,0,0.0,Age50_59,AZ,335778.0,Dolnośląskie,52,2020,2020-12-21
30852,0,0,0.0,Age50_59,AZ,261041.0,Podkarpackie,52,2020,2020-12-21
30853,0,0,0.0,Age50_59,JANSS,258090.0,Lubelskie,52,2020,2020-12-21
30854,0,0,0.0,Age50_59,JANSS,268723.0,Pomorskie,52,2020,2020-12-21
30855,0,0,0.0,Age50_59,JANSS,261041.0,Podkarpackie,52,2020,2020-12-21
30856,0,0,0.0,Age50_59,MOD,4606379.0,Polska,52,2020,2020-12-21
30857,0,0,0.0,Age50_59,MOD,258090.0,Lubelskie,52,2020,2020-12-21
30858,0,0,0.0,Age50_59,AZ,178133.0,Warmińsko-Mazurskie,52,2020,2020-12-21
30859,0,0,0.0,Age50_59,JANSS,611862.0,Mazowieckie,52,2020,2020-12-21
30860,0,0,0.0,Age60_69,AZ,451714.0,Wielkopolskie,52,2020,2020-12-21
30861,0,0,0.0,Age60_69,MOD,427511.0,Dolnośląskie,52,2020,2020-12-21
30862,0,0,0.0,Age60_69,MOD,132877.0,Opolskie,52,2020,2020-12-21
30863,0,0,0.0,Age60_69,AZ,253178.0,Zachodniopomorskie,52,2020,2020-12-21
30864,0,0,0.0,Age60_69,JANSS,253178.0,Zachodniopomorskie,52,2020,2020-12-21
30865,0,0,0.0,Age60_69,MOD,411003.0,Małopolskie,52,2020,2020-12-21
30866,0,0,0.0,Age60_69,JANSS,194061.0,Warmińsko-Mazurskie,52,2020,2020-12-21
30867,0,0,0.0,Age60_69,JANSS,643350.0,Śląskie,52,2020,2020-12-21
30868,0,0,0.0,Age60_69,MOD,706729.0,Mazowieckie,52,2020,2020-12-21
30869,0,0,0.0,Age60_69,MOD,176999.0,Świętokrzyskie,52,2020,2020-12-21
30870,0,0,0.0,Age60_69,JANSS,144781.0,Lubuskie,52,2020,2020-12-21
30871,0,0,0.0,Age60_69,JANSS,451714.0,Wielkopolskie,52,2020,2020-12-21
30872,0,0,0.0,Age60_69,JANSS,176999.0,Świętokrzyskie,52,2020,2020-12-21
30873,0,0,0.0,Age60_69,JANSS,132877.0,Opolskie,52,2020,2020-12-21
30874,49,0,0.0,Age60_69,COM,358487.0,Łódzkie,52,2020,2020-12-21
30875,0,0,0.0,Age60_69,MOD,194061.0,Warmińsko-Mazurskie,52,2020,2020-12-21
30876,0,0,0.0,Age60_69,MOD,260743.0,Podkarpackie,52,2020,2020-12-21
30877,0,0,0.0,Age60_69,AZ,132877.0,Opolskie,52,2020,2020-12-21
30878,36,0,0.0,Age60_69,COM,427511.0,Dolnośląskie,52,2020,2020-12-21
30879,0,0,0.0,Age60_69,AZ,5179612.0,Polska,52,2020,2020-12-21
30880,337,0,0.0,Age60_69,COM,5179612.0,Polska,52,2020,2020-12-21
30881,0,0,0.0,Age60_69,MOD,253178.0,Zachodniopomorskie,52,2020,2020-12-21
30882,0,0,0.0,Age60_69,AZ,282559.0,Lubelskie,52,2020,2020-12-21
30883,0,0,0.0,Age60_69,AZ,283734.0,Kujawsko-Pomorskie,52,2020,2020-12-21
30884,0,0,0.0,Age60_69,MOD,5179612.0,Polska,52,2020,2020-12-21
30885,0,0,0.0,Age60_69,AZ,260743.0,Podkarpackie,52,2020,2020-12-21
